gene_ids,males_FPKM_Coeff_of_Var,females_FPKM_Coeff_of_Var
gene-LOC111120801,0.3560071,0.3501823
gene-LOC111120802,0.5749686,1.185168
gene-LOC111120803,0.2946286,0.1903787
gene-LOC111120804,0.4209995,0.241377
gene-LOC111120805,0.429036,1.98274
gene-LOC111120806,1.045168,0.4357615
gene-LOC111120807,0.3693182,0.6809646
gene-LOC111120808,1.191456,0.3260139
gene-LOC111120809,0.6195791,0.2760236
gene-LOC111120810,0.4644247,0.2026929
gene-LOC111120811,0.569275,0.9762012
gene-LOC111120812,0.3822093,0.2634092
gene-LOC111120813,0.2485358,0.3702067
gene-LOC111120814,0.4534767,0.8595727
gene-LOC111120815,0.3667491,0.7040182
gene-LOC111120816,0.4778505,1.033898
gene-LOC111120817,0.5311552,0.6958315
gene-LOC111120818,0.3621754,0.5256697
gene-LOC111120819,0.5934884,0.9192058
gene-LOC111120820,0.3725636,0.2785834
gene-LOC111120821,0.4888821,0.5535659
gene-LOC111120822,0.1136747,0.2936868
gene-LOC111120823,0.3256437,0.2337273
gene-LOC111120824,0.6144143,0.7626252
gene-LOC111120825,0.1116294,0.321675
gene-LOC111120826,0.5519469,0.4699824
gene-LOC111120827,0.1915216,0.3537325
gene-LOC111120828,0.4290471,0.5666101
gene-LOC111120829,0.3697455,0.4488272
gene-LOC111120830,0.1618196,0.2716205
gene-LOC111120831,0.1211465,0.1580778
gene-LOC111120832,0.2928948,0.9223071
gene-LOC111120833,0.5103928,0.5106374
gene-LOC111120834,0.3835482,0.2616037
gene-LOC111120835,0.1567766,0.2657832
gene-LOC111120836,0.2801194,0.3927344
gene-LOC111120837,0.5354076,0.5217204
gene-LOC111120838,0.5273996,0.4756755
gene-LOC111120839,0.2892357,0.3272165
gene-LOC111120840,0.2197926,0.3107923
gene-LOC111120841,0.4170724,0.3375979
gene-LOC111120842,0.4651718,0.2747849
gene-LOC111120843,0.2792807,0.2933008
gene-LOC111120844,1.234715,0.3408419
gene-LOC111120845,0.4580136,0.6235506
gene-LOC111120846,0.3756127,0.8180399
gene-LOC111120847,0.252185,0.9205542
gene-LOC111120848,0.3111077,0.2446695
gene-LOC111120849,0.6038687,0.5608771
gene-LOC111120850,0.2087557,0.2202816
gene-LOC111120851,0.1575459,0.2723495
gene-LOC111120852,0.2629671,0.5939117
gene-LOC111120853,0.4592705,1.031718
gene-LOC111120854,0.6979387,0.7892594
gene-LOC111120855,0.1232143,0.3399989
gene-LOC111120856,0.1529894,0.4580073
gene-LOC111120857,0.8190178,0.5297095
gene-LOC111120858,0.4693996,0.3692488
gene-LOC111120859,0.8131591,2.916815
gene-LOC111120860,0.4545357,0.3107576
gene-LOC111120861,0.427689,0.6033347
gene-LOC111120862,0.1541879,0.432574
gene-LOC111120863,0.2864626,0.2145181
gene-LOC111120864,0.3288408,0.4392396
gene-LOC111120865,0.4731486,0.3210726
gene-LOC111120866,0.02445225,0.3573657
gene-LOC111120867,0.4911843,0.5612873
gene-LOC111120868,0.2383729,0.271443
gene-LOC111120869,0.1047147,0.34377
gene-LOC111120870,0.4715954,0.8367597
gene-LOC111120871,0.1265432,0.2170643
gene-LOC111120872,0.07088341,0.3349865
gene-LOC111120873,0.389864,0.1655429
gene-LOC111120874,0.903339,0.1312661
gene-LOC111120875,0.3533723,0.5557736
gene-LOC111120876,0.297302,0.1546238
gene-LOC111120877,0.3145606,1.072493
gene-LOC111120878,0.0911676,0.4144252
gene-LOC111120879,1.691255,0.2209968
gene-LOC111120880,0.2622915,0.2897458
gene-LOC111120881,0.1620837,0.2772503
gene-LOC111120882,0.4239208,0.7009873
gene-LOC111120883,0.1686985,0.2593489
gene-LOC111120884,0.2471411,0.6333309
gene-LOC111120885,0.356992,0.5787184
gene-LOC111120886,0.3907683,0.4487461
gene-LOC111120887,0.4719671,0.3771592
gene-LOC111120888,0.2932128,0.4081632
gene-LOC111120889,0.1623469,0.5623446
gene-LOC111120890,0.546645,0.4862339
gene-LOC111120891,0.275369,0.1236024
gene-LOC111120892,0.1443329,0.2422843
gene-LOC111120893,0.4306618,0.5351082
gene-LOC111120894,0.4579312,1.249207
gene-LOC111120895,0.3860371,0.5474533
gene-LOC111120896,0.7653831,0.8760426
gene-LOC111120897,0.237876,0.3239143
gene-LOC111120898,1.305979,0.5409088
gene-LOC111120899,0.3441533,0.6178042
gene-LOC111120900,0.409499,1.252725
gene-LOC111120901,0.4116237,0.4043617
gene-LOC111120902,0.08367722,0.4165667
gene-LOC111120903,0.1897506,0.2248132
gene-LOC111120904,0.1158635,1.947615
gene-LOC111120905,0.05071238,0.5750536
gene-LOC111120906,0.4119894,0.1326135
gene-LOC111120907,0.4946301,0.689091
gene-LOC111120908,0.3429606,2.637386
gene-LOC111120909,0.4394897,0.2393926
gene-LOC111120910,0.1941641,0.3763902
gene-LOC111120911,0.5053304,2.430122
gene-LOC111120912,1.706595,0.2191028
gene-LOC111120913,0.3043349,0.8742486
gene-LOC111120914,0.7481652,1.318877
gene-LOC111120915,0.1400207,0.3313956
gene-LOC111120916,0.4813161,1.186853
gene-LOC111120917,0.6669489,2.341424
gene-LOC111120918,0.2722304,0.4168954
gene-LOC111120919,0.3005466,0.8980652
gene-LOC111120920,0.5960312,0.8448292
gene-LOC111120921,0.3229733,0.3462449
gene-LOC111120922,0.3993704,0.2714789
gene-LOC111120923,0.6296535,2.229146
gene-LOC111120924,0.3326528,0.4774866
gene-LOC111120925,0.2491776,1.401203
gene-LOC111120926,0.08958087,0.2454863
gene-LOC111120927,0.2995194,0.9456729
gene-LOC111120928,0.2126081,1.985459
gene-LOC111120929,0.2144986,0.2549167
gene-LOC111120930,0.3807335,0.6240494
gene-LOC111120931,0.5419357,0.563805
gene-LOC111120932,0.5373076,2.158096
gene-LOC111120933,0.318532,0.7823219
gene-LOC111120934,0.2213159,1.123858
gene-LOC111120935,0.2370156,0.2160536
gene-LOC111120936,0.2713504,1.360301
gene-LOC111120937,0.5678504,0.4314179
gene-LOC111120938,0.4322783,0.4321429
gene-LOC111120939,0.1275149,0.339693
gene-LOC111120940,0.5232753,1.667826
gene-LOC111120941,0.5121141,1.494255
gene-LOC111120942,0.9501039,1.208132
gene-LOC111120943,0.3882006,1.289333
gene-LOC111120944,0.3314962,0.3198784
gene-LOC111120945,1.338968,0.6229689
gene-LOC111120946,0.2074932,0.1576963
gene-LOC111120947,0.05834841,0.3737361
gene-LOC111120948,0.4133482,1.637932
gene-LOC111120949,1.285875,1.273636
gene-LOC111120950,0.4539482,0.7477479
gene-LOC111120951,0.6082395,1.632693
gene-LOC111120952,0.1518219,0.3382047
gene-LOC111120953,0.1278784,0.3163115
gene-LOC111120954,0.6984803,0.2497213
gene-LOC111120955,0.2788947,0.2308771
gene-LOC111120956,0.1940953,0.2410404
gene-LOC111120957,0.7065784,0.2064467
gene-LOC111120958,1.027872,1.422907
gene-LOC111120959,0.4427894,0.3168546
gene-LOC111120960,0.3350577,0.298923
gene-LOC111120961,0.3645957,0.2382268
gene-LOC111120962,0.9734626,0.829941
gene-LOC111120963,0.1649361,0.167443
gene-LOC111120964,0.1756801,0.307916
gene-LOC111120965,0.9023206,0.306233
gene-LOC111120966,0.776491,0.9935047
gene-LOC111120967,1.389821,0.3226501
gene-LOC111120968,0.2271628,0.3515551
gene-LOC111120969,0.4154725,0.7946731
gene-LOC111120970,0.7752487,0.8636695
gene-LOC111120971,0.1448809,0.2182384
gene-LOC111120972,1.113059,0.3991273
gene-LOC111120973,0.4161726,0.2721266
gene-LOC111120974,0.9049788,0.2758424
gene-LOC111120975,0.2177642,0.3630592
gene-LOC111120976,1.723705,0.3767082
gene-LOC111120977,0.4375854,1.32372
gene-LOC111120978,0.2419351,0.258604
gene-LOC111120979,0.3761311,0.4169187
gene-LOC111120980,0.4177025,0.4403195
gene-LOC111120981,0.2924825,0.2603094
gene-LOC111120982,0.582783,0.9989955
gene-LOC111120983,0.3170226,0.3622758
gene-LOC111120984,0.5534503,0.2459095
gene-LOC111120985,0.5726208,0.6436025
gene-LOC111120986,1.201375,0.9060816
gene-LOC111120987,0.1015433,0.2487411
gene-LOC111120988,0.380005,0.3486152
gene-LOC111120989,0.7167409,0.8329609
gene-LOC111120990,0.4405265,0.5326576
gene-LOC111120991,0.9090546,0.6200118
gene-LOC111120992,0.694725,0.360868
gene-LOC111120993,0.2361801,0.2089537
gene-LOC111120994,1.636278,0.3308653
gene-LOC111120995,0.6400424,0.4006842
gene-LOC111120996,0.4450804,0.4060254
gene-LOC111120997,0.1684358,0.8197792
gene-LOC111120998,0.2593358,0.2531263
gene-LOC111120999,0.8145129,0.2713223
gene-LOC111121000,0.4473804,0.6288201
gene-LOC111121001,0.08423299,0.1883429
gene-LOC111121002,0.5346004,1.044108
gene-LOC111121003,0.3907687,0.3173311
gene-LOC111121004,0.5012467,0.4457145
gene-LOC111121005,0.3632125,0.2220079
gene-LOC111121006,0.2443331,1.02183
gene-LOC111121007,0.4418577,0.2909746
gene-LOC111121008,0.3939939,0.2395233
gene-LOC111121009,0.1083044,0.0944994
gene-LOC111121010,0.497837,1.002654
gene-LOC111121011,0.2557577,0.2894361
gene-LOC111121012,0.5696578,0.3186296
gene-LOC111121013,0.3164146,0.17627
gene-LOC111121014,0.3941706,1.097705
gene-LOC111121015,0.1611356,0.2764207
gene-LOC111121016,0.29113,0.2597959
gene-LOC111121017,0.2417982,0.3031755
gene-LOC111121018,0.3497376,0.2342409
gene-LOC111121019,0.3630798,0.2731347
gene-LOC111121020,0.1770255,0.5199836
gene-LOC111121021,0.4543571,0.2753189
gene-LOC111121022,0.5662616,0.5593325
gene-LOC111121023,0.6610849,0.1742539
gene-LOC111121024,0.5311748,0.2321033
gene-LOC111121025,0.5428438,0.3401717
gene-LOC111121026,0.4576206,0.5136772
gene-LOC111121027,0.4876493,0.1551734
gene-LOC111121028,0.1964622,0.3001284
gene-LOC111121029,0.2264279,0.5705277
gene-LOC111121030,0.5652998,0.4351668
gene-LOC111121031,0.4882187,0.8919839
gene-LOC111121032,0.1361817,0.9667015
gene-LOC111121033,0.2876028,0.2272881
gene-LOC111121034,0.7100983,0.7756902
gene-LOC111121035,0.414793,0.4336036
gene-LOC111121036,0.3987459,0.5166808
gene-LOC111121037,0.3701543,0.4632105
gene-LOC111121038,0.4599666,0.5434787
gene-LOC111121039,0.9053328,1.555539
gene-LOC111121040,0.8316925,0.7444237
gene-LOC111121041,0.7145227,1.919972
gene-LOC111121042,0.3446287,0.1771665
gene-LOC111121043,0.4897375,0.7975344
gene-LOC111121044,0.5452958,0.4243062
gene-LOC111121045,0.311775,0.6796934
gene-LOC111121046,0.3983198,0.889432
gene-LOC111121047,0.3068754,0.2981766
gene-LOC111121048,0.3208099,0.1804539
gene-LOC111121049,1.11938,0.4265874
gene-LOC111121050,0.4183399,0.3033309
gene-LOC111121051,1.320275,0.511588
gene-LOC111121052,0.2147543,0.3546731
gene-LOC111121053,0.7693184,1.671168
gene-LOC111121054,0.2313374,0.2863843
gene-LOC111121055,0.6850207,0.19129
gene-LOC111121056,0.2830052,0.8098934
gene-LOC111121057,1.189354,0.8953406
gene-LOC111121058,0.5111442,0.3101839
gene-LOC111121059,0.2412228,0.23737
gene-LOC111121060,0.692049,2.453466
gene-LOC111121061,0.6279862,0.7474391
gene-LOC111121062,0.3033428,0.9567889
gene-LOC111121063,0.3266749,0.7377711
gene-LOC111121064,0.5667261,0.22851
gene-LOC111121065,0.4064622,0.6153335
gene-LOC111121066,0.4099242,0.3019332
gene-LOC111121067,0.4741055,0.8637976
gene-LOC111121068,0.4299133,0.5540955
gene-LOC111121069,0.5289242,0.9429733
gene-LOC111121070,0.5806259,0.8428913
gene-LOC111121071,0.6582661,0.6284605
gene-LOC111121072,0.526412,0.4801148
gene-LOC111121073,0.2254967,0.3758227
gene-LOC111121074,0.690105,0.3550776
gene-LOC111121075,0.49418,0.6923182
gene-LOC111121076,0.8146345,0.4027564
gene-LOC111121077,0.5059124,0.5490031
gene-LOC111121078,0.9198158,1.806035
gene-LOC111121079,0.6735118,1.082082
gene-LOC111121080,0.4972239,0.7940784
gene-LOC111121081,0.4676819,0.9458446
gene-LOC111121082,0.5318378,1.124997
gene-LOC111121083,0.3632464,0.5382197
gene-LOC111121084,0.2375766,0.2682749
gene-LOC111121085,0.2746059,0.358654
gene-LOC111121086,0.3448528,0.3749686
gene-LOC111121087,0.8884945,0.2351428
gene-LOC111121088,1.358237,0.3553033
gene-LOC111121089,0.8986698,0.3446906
gene-LOC111121090,0.0583756,0.2364984
gene-LOC111121091,0.5210676,0.254648
gene-LOC111121092,0.4636158,1.51389
gene-LOC111121093,0.08775787,0.3731058
gene-LOC111121094,0.8874461,0.4058802
gene-LOC111121095,0.4262172,1.302728
gene-LOC111121096,0.2066335,0.265527
gene-LOC111121097,0.2162408,0.3037586
gene-LOC111121098,0.2121509,0.100679
gene-LOC111121099,0.2026866,0.3122063
gene-LOC111121100,0.3462356,0.4438601
gene-LOC111121101,0.4422783,0.7493281
gene-LOC111121102,0.38346,0.6062372
gene-LOC111121103,0.3424893,0.5917202
gene-LOC111121104,0.2063829,0.4489348
gene-LOC111121105,0.4427482,0.8662888
gene-LOC111121106,0.4862505,0.7779078
gene-LOC111121107,0.5550992,0.49365
gene-LOC111121108,0.1190605,0.21059
gene-LOC111121109,0.08606805,0.4838525
gene-LOC111121110,0.3081323,0.7070079
gene-LOC111121111,0.6442431,0.2974153
gene-LOC111121112,0.3918251,0.523632
gene-LOC111121113,0.3889006,0.8860471
gene-LOC111121114,0.08644043,0.1600678
gene-LOC111121115,0.9338121,1.354842
gene-LOC111121116,0.4594621,1.05161
gene-LOC111121117,0.3567632,0.2463035
gene-LOC111121118,0.2803288,0.2215787
gene-LOC111121119,0.07872895,0.2215164
gene-LOC111121120,0.2708115,0.1911473
gene-LOC111121121,0.2160604,0.2055646
gene-LOC111121122,0.0770717,0.2211749
gene-LOC111121123,0.4968979,1.289033
gene-LOC111121124,0.2135046,0.2528639
gene-LOC111121125,0.4532704,2.15692
gene-LOC111121126,0.4956504,0.8616903
gene-LOC111121127,0.2076786,0.4302579
gene-LOC111121128,0.255356,0.2390948
gene-LOC111121129,0.1213455,0.3362742
gene-LOC111121130,0.2468763,0.2756782
gene-LOC111121131,0.2250564,0.4078477
gene-LOC111121132,0.3163214,1.240101
gene-LOC111121133,0.09436198,0.3315073
gene-LOC111121134,1.54465,0.2673569
gene-LOC111121135,0.2484344,0.4139466
gene-LOC111121136,1.084821,0.3071707
gene-LOC111121137,0.2850236,0.3867145
gene-LOC111121138,0.1319382,0.8903139
gene-LOC111121139,0.2414351,0.2870963
gene-LOC111121140,0.1848861,0.2413423
gene-LOC111121141,0.2907919,0.8036452
gene-LOC111121142,0.2660439,0.9547468
gene-LOC111121143,0.6891084,0.4888541
gene-LOC111121144,0.4245545,0.9189448
gene-LOC111121145,0.4222815,1.951994
gene-LOC111121146,0.3512262,0.3891504
gene-LOC111121147,0.3883454,0.6628841
gene-LOC111121148,0.1994599,0.5811471
gene-LOC111121149,1.917924,1.736278
gene-LOC111121150,0.423921,0.7979206
gene-LOC111121151,0.5323222,0.7085272
gene-LOC111121152,0.8004685,0.5562183
gene-LOC111121153,0.5416767,1.333116
gene-LOC111121154,0.4277304,0.4021603
gene-LOC111121155,0.06360877,0.2693052
gene-LOC111121156,0.2561271,0.3891968
gene-LOC111121157,0.2566352,0.3449158
gene-LOC111121158,0.4123922,0.4901444
gene-LOC111121159,0.2335014,0.2972001
gene-LOC111121160,0.4722882,1.948646
gene-LOC111121161,0.4171639,0.7026484
gene-LOC111121162,0.8134371,1.777173
gene-LOC111121163,0.4581781,1.558997
gene-LOC111121164,1.215998,0.8569587
gene-LOC111121165,0.2097399,0.2794143
gene-LOC111121166,0.2093296,0.2363198
gene-LOC111121167,1.714467,0.3328633
gene-LOC111121168,0.1132068,0.7583256
gene-LOC111121169,0.8727942,0.9766896
gene-LOC111121170,0.2551361,0.1957137
gene-LOC111121171,0.4227382,0.2779018
gene-LOC111121172,0.5534302,0.2472525
gene-LOC111121173,0.1899605,0.1393561
gene-LOC111121174,0.6092066,1.279677
gene-LOC111121175,0.1676328,0.09177494
gene-LOC111121176,0.512258,0.4462453
gene-LOC111121177,0.4268678,1.042117
gene-LOC111121178,0.7212858,1.621592
gene-LOC111121179,0.7547735,2.487949
gene-LOC111121180,0.03783467,0.2847708
gene-LOC111121181,0.5553508,0.946539
gene-LOC111121182,0.3547388,1.005299
gene-LOC111121183,2.125,2.030981
gene-LOC111121184,0.09313026,0.5931294
gene-LOC111121185,0.8551881,0.7993556
gene-LOC111121186,0.5044761,0.5056173
gene-LOC111121187,0.1622695,0.3075915
gene-LOC111121188,0.3690286,0.6804145
gene-LOC111121189,0.5273522,1.160917
gene-LOC111121190,0.2377769,0.4077157
gene-LOC111121191,0.5542671,1.761762
gene-LOC111121192,0.1367024,0.5744454
gene-LOC111121193,1.660481,1.316576
gene-LOC111121194,0.3925665,1.64832
gene-LOC111121195,0.1931321,0.1668366
gene-LOC111121196,1.472415,0.2989788
gene-LOC111121197,0.2026819,0.3701849
gene-LOC111121198,0.4467103,0.4998043
gene-LOC111121199,0.8894826,0.4391853
gene-LOC111121200,0.4087899,0.2295153
gene-LOC111121201,0.4061984,0.9663291
gene-LOC111121202,0.6792353,0.6167302
gene-LOC111121203,0.313395,1.433711
gene-LOC111121204,0.5675361,0.5613995
gene-LOC111121205,0.2238486,0.2553011
gene-LOC111121206,0.2423323,1.970685
gene-LOC111121207,0.652847,0.5820895
gene-LOC111121208,0.412037,1.028076
gene-LOC111121209,0.1165289,0.218929
gene-LOC111121210,0.2598591,0.2788874
gene-LOC111121211,0.57202,0.2517907
gene-LOC111121212,0.1471627,0.255781
gene-LOC111121213,0.3941389,0.3288603
gene-LOC111121214,0.4093134,1.452319
gene-LOC111121215,1.23153,1.926978
gene-LOC111121216,0.2815551,0.3703427
gene-LOC111121217,0.2700814,0.4006049
gene-LOC111121218,0.1183167,1.823413
gene-LOC111121219,0.4682309,0.7978506
gene-LOC111121220,0.4862687,0.6882892
gene-LOC111121221,0.5385095,0.2183151
gene-LOC111121222,0.4956538,0.8333523
gene-LOC111121223,0.5073995,0.32995
gene-LOC111121224,0.4259984,0.4847439
gene-LOC111121225,0.5526811,0.9944099
gene-LOC111121226,0.7784209,0.4008526
gene-LOC111121227,0.5481042,0.3297316
gene-LOC111121228,0.768921,2.082079
gene-LOC111121229,0.7957831,0.2912121
gene-LOC111121230,0.5004292,0.873506
gene-LOC111121231,0.3720723,0.8925646
gene-LOC111121232,0.4096342,0.3519116
gene-LOC111121233,0.8897104,0.5964744
gene-LOC111121234,0.2796559,0.1685232
gene-LOC111121235,0.1342971,0.2932292
gene-LOC111121236,0.244139,1.001443
gene-LOC111121237,0.2285027,0.1131161
gene-LOC111121238,0.4384093,0.2586319
gene-LOC111121239,0.3906471,0.2147296
gene-LOC111121240,0.4762427,0.7667762
gene-LOC111121241,0.4658888,1.012984
gene-LOC111121242,0.2210293,0.8940169
gene-LOC111121243,0.445579,1.336416
gene-LOC111121244,0.5175028,0.4327138
gene-LOC111121245,0.3840252,0.3121654
gene-LOC111121246,0.5369804,1.09737
gene-LOC111121247,0.6864059,1.033764
gene-LOC111121248,0.1159635,0.286275
gene-LOC111121249,0.459663,0.3693709
gene-LOC111121250,0.4966418,1.391273
gene-LOC111121251,0.2782131,0.2394188
gene-LOC111121252,1.159747,0.288446
gene-LOC111121253,0.6144088,0.3238944
gene-LOC111121254,0.3816567,1.258215
gene-LOC111121255,0.2129044,0.1904713
gene-LOC111121256,0.4337431,1.04196
gene-LOC111121257,0.4310379,0.787339
gene-LOC111121258,0.4634891,0.7760106
gene-LOC111121259,0.3485633,0.3597331
gene-LOC111121260,0.477711,0.5569552
gene-LOC111121261,0.4465112,0.8739807
gene-LOC111121262,0.1640673,0.358814
gene-LOC111121263,0.4492216,0.3024529
gene-LOC111121264,0.8365534,0.4880604
gene-LOC111121265,0.8323529,0.5897553
gene-LOC111121266,0.7524009,0.3753935
gene-LOC111121267,0.2687312,0.2059243
gene-LOC111121268,0.4234294,0.4079424
gene-LOC111121269,0.3938551,1.165031
gene-LOC111121270,0.2759414,0.3333975
gene-LOC111121271,0.5148164,0.8151984
gene-LOC111121272,0.1900894,2.6067
gene-LOC111121273,0.1832258,0.1997827
gene-LOC111121274,0.3123607,0.224924
gene-LOC111121275,0.4124359,0.7158811
gene-LOC111121276,0.502494,1.688679
gene-LOC111121277,0.4148065,0.2445457
gene-LOC111121278,0.6266904,2.038918
gene-LOC111121279,0.3440446,0.2001569
gene-LOC111121280,0.340514,0.3708766
gene-LOC111121281,0.4119581,0.9849819
gene-LOC111121282,0.5372392,0.8164628
gene-LOC111121283,0.1035694,0.4841525
gene-LOC111121284,0.2594395,0.5174298
gene-LOC111121285,1.63796,0.238725
gene-LOC111121286,0.3885757,1.588617
gene-LOC111121287,0.3016681,1.036902
gene-LOC111121288,0.5686568,0.7617523
gene-LOC111121289,0.4176778,0.2708908
gene-LOC111121290,0.4366378,0.4562473
gene-LOC111121291,0.2987357,0.6446075
gene-LOC111121292,0.2527699,0.2101297
gene-LOC111121293,0.3162478,0.2913256
gene-LOC111121294,0.136149,0.1877302
gene-LOC111121295,0.4523919,0.6971027
gene-LOC111121296,0.1002125,0.5598532
gene-LOC111121297,0.3890972,0.1048174
gene-LOC111121298,0.7315696,0.4658416
gene-LOC111121299,0.3742249,1.522364
gene-LOC111121300,0.3656671,0.9677921
gene-LOC111121301,0.4749954,0.4766238
gene-LOC111121302,0.3463629,0.6937714
gene-LOC111121303,0.1286314,0.4292728
gene-LOC111121304,0.8865663,1.17717
gene-LOC111121305,0.4054385,1.103339
gene-LOC111121306,0.1348357,0.3089104
gene-LOC111121307,0.153822,1.432718
gene-LOC111121308,0.5297015,0.6441133
gene-LOC111121309,0.5170676,0.5961163
gene-LOC111121310,0.3995823,0.2777298
gene-LOC111121311,0.3904457,1.294693
gene-LOC111121312,0.5197191,2.916815
gene-LOC111121313,0.2682129,0.8238188
gene-LOC111121314,0.3989623,0.766925
gene-LOC111121315,0.3342359,0.2945348
gene-LOC111121316,0.4248383,1.282621
gene-LOC111121317,0.1025667,0.3246165
gene-LOC111121318,0.2107454,0.2347338
gene-LOC111121319,0.2200776,0.2999491
gene-LOC111121320,0.5649682,1.247867
gene-LOC111121321,0.4528359,0.1771753
gene-LOC111121322,0.1538992,0.1469627
gene-LOC111121323,0.483164,0.3676729
gene-LOC111121324,0.2608991,0.2583748
gene-LOC111121325,0.6569376,1.588538
gene-LOC111121326,0.452559,1.197517
gene-LOC111121327,0.5291059,0.9136482
gene-LOC111121328,0.5596305,1.791154
gene-LOC111121329,0.4047596,0.2618879
gene-LOC111121330,0.4161397,1.045763
gene-LOC111121331,0.8001208,1.945352
gene-LOC111121332,0.4648276,1.159828
gene-LOC111121333,0.4915205,1.069349
gene-LOC111121334,0.6209748,0.7881175
gene-LOC111121335,0.408799,0.3499004
gene-LOC111121336,0.8872464,1.581312
gene-LOC111121337,0.1556991,0.2457457
gene-LOC111121338,0.1313857,0.3358083
gene-LOC111121339,0.5041245,1.963257
gene-LOC111121340,0.4865501,1.550824
gene-LOC111121341,0.3871743,0.6675103
gene-LOC111121342,0.4605155,1.394019
gene-LOC111121343,0.4310121,1.144288
gene-LOC111121344,0.3215365,1.636712
gene-LOC111121345,0.1922094,0.3659834
gene-LOC111121346,0.3968322,0.6225648
gene-LOC111121347,0.3646347,0.4083324
gene-LOC111121348,0.5079632,1.206405
gene-LOC111121349,0.4178255,0.2230826
gene-LOC111121350,0.5072789,1.525885
gene-LOC111121351,0.3541671,1.918224
gene-LOC111121352,1.182565,0.8447431
gene-LOC111121353,0.6306027,1.448385
gene-LOC111121354,0.5780666,1.287832
gene-LOC111121355,0.3925109,0.425006
gene-LOC111121356,1.197058,1.064435
gene-LOC111121357,0.2812292,0.3328445
gene-LOC111121358,0.3017578,0.4771265
gene-LOC111121359,0.4596236,1.036361
gene-LOC111121360,0.2113716,0.2905218
gene-LOC111121361,0.2536816,0.3891678
gene-LOC111121362,0.5441588,0.992475
gene-LOC111121363,0.361194,0.3566371
gene-LOC111121364,0.6519015,0.7670212
gene-LOC111121365,0.4725343,1.226334
gene-LOC111121366,0.09236348,0.3662694
gene-LOC111121367,0.2328667,0.5397236
gene-LOC111121368,1.065441,0.3464214
gene-LOC111121369,0.4832353,0.767116
gene-LOC111121370,1.675153,0.2988737
gene-LOC111121371,1.253489,0.3620468
gene-LOC111121372,0.1910007,0.5707772
gene-LOC111121373,0.380962,0.4143252
gene-LOC111121374,0.3129061,0.8055843
gene-LOC111121375,0.5138364,0.2379968
gene-LOC111121376,0.1963633,0.2281983
gene-LOC111121377,0.4662999,1.074567
gene-LOC111121378,0.4307721,0.7578974
gene-LOC111121379,0.3954808,1.321741
gene-LOC111121380,0.1891845,0.2948866
gene-LOC111121381,0.5528993,1.103743
gene-LOC111121382,0.4300256,0.3681953
gene-LOC111121383,0.8265056,1.945137
gene-LOC111121384,0.2697445,0.3573703
gene-LOC111121385,0.6221396,0.6679108
gene-LOC111121386,1.238482,1.452965
gene-LOC111121387,0.4764402,0.9041903
gene-LOC111121388,0.6672499,1.084957
gene-LOC111121389,0.5627939,0.6868949
gene-LOC111121390,0.4791132,1.232567
gene-LOC111121391,0.42346,1.416608
gene-LOC111121392,0.3517907,0.6314979
gene-LOC111121393,1.584067,0.2082105
gene-LOC111121394,0.771673,1.415081
gene-LOC111121395,0.2045483,0.3060321
gene-LOC111121396,0.5834494,0.9638823
gene-LOC111121397,0.4915431,0.3730919
gene-LOC111121398,0.1546636,0.2486706
gene-LOC111121399,0.2948518,0.3517355
gene-LOC111121400,0.2477178,0.2599324
gene-LOC111121401,0.5222221,0.7006854
gene-LOC111121402,0.5669427,0.7389817
gene-LOC111121403,0.7152046,0.9910843
gene-LOC111121404,0.5222778,0.8498569
gene-LOC111121405,0.2934002,0.7023569
gene-LOC111121406,0.5909169,1.566685
gene-LOC111121407,0.6654619,0.5160103
gene-LOC111121408,0.568332,0.5195281
gene-LOC111121409,1.150327,1.537504
gene-LOC111121410,0.2336419,0.3838328
gene-LOC111121411,0.3909415,0.8808039
gene-LOC111121412,0.5736682,0.4135921
gene-LOC111121413,0.2140776,0.3832431
gene-LOC111121414,0.5379022,1.321245
gene-LOC111121415,0.961609,0.761384
gene-LOC111121416,0.7514944,0.6097416
gene-LOC111121417,0.140567,0.2558254
gene-LOC111121418,0.3690662,0.4498006
gene-LOC111121419,0.5282354,2.15508
gene-LOC111121420,0.3135204,0.4577247
gene-LOC111121421,0.4946971,0.1817373
gene-LOC111121422,0.6510463,0.918067
gene-LOC111121423,0.2359361,0.2124485
gene-LOC111121424,0.7832169,1.390524
gene-LOC111121425,0.7331574,0.9943724
gene-LOC111121426,0.4088285,0.661642
gene-LOC111121427,0.4094781,0.2937434
gene-LOC111121428,0.4865575,0.642182
gene-LOC111121429,0.1666145,0.4018654
gene-LOC111121430,0.5353249,0.7619255
gene-LOC111121431,0.4074459,0.5692014
gene-LOC111121432,0.28473,0.352227
gene-LOC111121433,0.3450588,1.819389
gene-LOC111121434,0.8564704,1.764158
gene-LOC111121435,0.2261146,0.1462577
gene-LOC111121436,0.1311295,0.2662118
gene-LOC111121437,0.2769202,0.2377786
gene-LOC111121438,0.6497285,0.8881536
gene-LOC111121439,0.2174415,0.3474996
gene-LOC111121440,0.5102522,0.327377
gene-LOC111121441,0.1376284,0.1607859
gene-LOC111121442,0.3092928,0.3355562
gene-LOC111121443,1.065541,0.3811297
gene-LOC111121444,0.238908,0.2680042
gene-LOC111121445,1.095119,NA
gene-LOC111121446,0.8588433,1.189812
gene-LOC111121447,0.3027845,0.2500839
