"chr" "start" "end" "difference"
"3105" "cvirNC_035784.1" 91799366 91799947 1
"3106" "cvirNC_035784.1" 91904374 91954512 2
"3107" "cvirNC_035784.1" 92154698 92157173 -1
"3108" "cvirNC_035784.1" 92187738 92188253 -1
"3109" "cvirNC_035784.1" 92216270 92220079 -1
"3110" "cvirNC_035784.1" 92654915 92668104 1
"3111" "cvirNC_035784.1" 92834591 92840158 -1
"3112" "cvirNC_035784.1" 92983751 92996603 -1
"3113" "cvirNC_035784.1" 93020508 93038325 1
"3114" "cvirNC_035784.1" 93116120 93118230 -1
"3115" "cvirNC_035784.1" 93122110 93125429 -1
"3116" "cvirNC_035784.1" 93211504 93219306 -1
"3117" "cvirNC_035784.1" 93352400 93443037 2
"3118" "cvirNC_035784.1" 93454063 93465046 3
"3119" "cvirNC_035784.1" 93522530 93656582 -2
"3120" "cvirNC_035784.1" 94174506 94277988 1
"3121" "cvirNC_035784.1" 94307432 94321780 1
"3122" "cvirNC_035784.1" 94508332 94510239 -1
"3123" "cvirNC_035784.1" 94740020 94742082 -1
"3124" "cvirNC_035784.1" 94775579 94786061 -1
"3125" "cvirNC_035784.1" 94852469 94857463 1
"3126" "cvirNC_035784.1" 94858988 94873741 -1
"3127" "cvirNC_035784.1" 94929877 95024359 1
"3128" "cvirNC_035784.1" 94952074 94988677 2
"3129" "cvirNC_035784.1" 95035515 95064522 -1
"3130" "cvirNC_035784.1" 95070156 95090621 1
"3131" "cvirNC_035784.1" 95500833 95590395 -1
"3132" "cvirNC_035784.1" 95636832 95654379 -1
"3133" "cvirNC_035784.1" 95689225 95716604 1
"3134" "cvirNC_035784.1" 95832437 95833815 1
"3135" "cvirNC_035784.1" 95881914 95928524 5
"3136" "cvirNC_035784.1" 96086825 96130827 3
"3137" "cvirNC_035784.1" 96167354 96168484 -1
"3138" "cvirNC_035784.1" 96337426 96346873 1
"3139" "cvirNC_035784.1" 96388250 96406056 3
"3140" "cvirNC_035784.1" 96422637 96434546 1
"3141" "cvirNC_035784.1" 96563973 96580029 -2
"3142" "cvirNC_035784.1" 96610071 96625281 2
"3143" "cvirNC_035784.1" 96704184 96711092 -1
"3144" "cvirNC_035784.1" 96978690 96983344 2
"3145" "cvirNC_035784.1" 97025589 97057463 1
"3146" "cvirNC_035784.1" 97114270 97178206 5
"3147" "cvirNC_035784.1" 97186668 97214712 1
"3148" "cvirNC_035784.1" 97281982 97294688 1
"3149" "cvirNC_035784.1" 97461729 97464552 -1
"3150" "cvirNC_035784.1" 97478469 97545310 -1
"3151" "cvirNC_035784.1" 97843725 97913728 3
"3152" "cvirNC_035784.1" 97981478 98088655 -2
"3153" "cvirNC_035784.1" 98071940 98088670 1
"3154" "cvirNC_035784.1" 98519918 98616360 -1
"3155" "cvirNC_035785.1" 80656 95773 2
"3156" "cvirNC_035785.1" 327117 330882 1
"3157" "cvirNC_035785.1" 348555 372022 -1
"3158" "cvirNC_035785.1" 515401 524498 1
"3159" "cvirNC_035785.1" 656876 668309 1
"3160" "cvirNC_035785.1" 1115937 1125464 -1
"3161" "cvirNC_035785.1" 1154697 1165306 -1
"3162" "cvirNC_035785.1" 1325602 1338676 -1
"3163" "cvirNC_035785.1" 1357939 1358342 -1
"3164" "cvirNC_035785.1" 1395560 1421294 2
"3165" "cvirNC_035785.1" 1437494 1444882 7
"3166" "cvirNC_035785.1" 1455598 1471669 1
"3167" "cvirNC_035785.1" 1656947 1671720 1
"3168" "cvirNC_035785.1" 1706078 1710760 1
"3169" "cvirNC_035785.1" 1771936 1782249 1
"3170" "cvirNC_035785.1" 2133776 2141045 -1
"3171" "cvirNC_035785.1" 2369369 2370212 -1
"3172" "cvirNC_035785.1" 2613973 2763555 1
"3173" "cvirNC_035785.1" 2799760 3048083 2
"3174" "cvirNC_035785.1" 2870667 2876585 -1
"3175" "cvirNC_035785.1" 3059083 3060335 -1
"3176" "cvirNC_035785.1" 3227736 3232654 1
"3177" "cvirNC_035785.1" 3248069 3255622 1
"3178" "cvirNC_035785.1" 3287864 3292311 1
"3179" "cvirNC_035785.1" 3294824 3300147 1
"3180" "cvirNC_035785.1" 3414393 3417535 1
"3181" "cvirNC_035785.1" 3420816 3427465 1
"3182" "cvirNC_035785.1" 3525470 3548184 -1
"3183" "cvirNC_035785.1" 3576871 3618762 1
"3184" "cvirNC_035785.1" 3734871 3766247 -3
"3185" "cvirNC_035785.1" 3875226 3877648 1
"3186" "cvirNC_035785.1" 3909350 3955861 5
"3187" "cvirNC_035785.1" 4078571 4093644 1
"3188" "cvirNC_035785.1" 4107259 4109728 -1
"3189" "cvirNC_035785.1" 4174905 4183322 1
"3190" "cvirNC_035785.1" 4284225 4293664 2
"3191" "cvirNC_035785.1" 4296133 4338470 2
"3192" "cvirNC_035785.1" 4352876 4368744 -1
"3193" "cvirNC_035785.1" 4447254 4458336 4
"3194" "cvirNC_035785.1" 4481034 4668665 4
"3195" "cvirNC_035785.1" 4520815 4531774 1
"3196" "cvirNC_035785.1" 4790607 4805103 1
"3197" "cvirNC_035785.1" 5046132 5056200 1
"3198" "cvirNC_035785.1" 5058455 5105905 3
"3199" "cvirNC_035785.1" 5171429 5175686 1
"3200" "cvirNC_035785.1" 5214925 5218922 1
"3201" "cvirNC_035785.1" 5319949 5334721 1
"3202" "cvirNC_035785.1" 5699040 5699896 -1
"3203" "cvirNC_035785.1" 5991546 5994866 -1
"3204" "cvirNC_035785.1" 6089801 6095225 1
"3205" "cvirNC_035785.1" 6119996 6125572 -1
"3206" "cvirNC_035785.1" 6168299 6177833 1
"3207" "cvirNC_035785.1" 6188209 6196653 1
"3208" "cvirNC_035785.1" 6373421 6390504 1
"3209" "cvirNC_035785.1" 6488385 6491363 1
"3210" "cvirNC_035785.1" 6503759 6550704 2
"3211" "cvirNC_035785.1" 6568440 6577938 2
"3212" "cvirNC_035785.1" 6609497 6656122 1
"3213" "cvirNC_035785.1" 6657887 6662725 -1
"3214" "cvirNC_035785.1" 6840363 6841599 1
"3215" "cvirNC_035785.1" 7063788 7067401 -1
"3216" "cvirNC_035785.1" 7415922 7416765 -1
"3217" "cvirNC_035785.1" 7484689 7494621 1
"3218" "cvirNC_035785.1" 8037481 8045251 -1
"3219" "cvirNC_035785.1" 8203399 8229033 1
"3220" "cvirNC_035785.1" 8334141 8336221 -1
"3221" "cvirNC_035785.1" 8336436 8337325 -1
"3222" "cvirNC_035785.1" 8341685 8343614 -1
"3223" "cvirNC_035785.1" 8353715 8357649 -1
"3224" "cvirNC_035785.1" 8386399 8407357 1
"3225" "cvirNC_035785.1" 8436815 8442896 1
"3226" "cvirNC_035785.1" 8486119 8490666 1
"3227" "cvirNC_035785.1" 8537209 8579971 9
"3228" "cvirNC_035785.1" 8613190 8615746 1
"3229" "cvirNC_035785.1" 8786388 8826039 -1
"3230" "cvirNC_035785.1" 9089234 9118310 1
"3231" "cvirNC_035785.1" 9186980 9188275 -1
"3232" "cvirNC_035785.1" 9199060 9245820 2
"3233" "cvirNC_035785.1" 9214419 9216951 -1
"3234" "cvirNC_035785.1" 9410240 9421794 1
"3235" "cvirNC_035785.1" 9490442 9493249 -1
"3236" "cvirNC_035785.1" 9615776 9616403 -1
"3237" "cvirNC_035785.1" 9868343 9881163 -1
"3238" "cvirNC_035785.1" 9909825 9911083 -1
"3239" "cvirNC_035785.1" 9940364 9946666 1
"3240" "cvirNC_035785.1" 10028945 10033203 1
"3241" "cvirNC_035785.1" 10184144 10213091 3
"3242" "cvirNC_035785.1" 10265214 10272018 -1
"3243" "cvirNC_035785.1" 10279847 10297306 1
"3244" "cvirNC_035785.1" 10383667 10408269 3
"3245" "cvirNC_035785.1" 10633000 10657203 3
"3246" "cvirNC_035785.1" 10677367 10691602 3
"3247" "cvirNC_035785.1" 10733084 10773650 6
"3248" "cvirNC_035785.1" 10841523 10848502 1
"3249" "cvirNC_035785.1" 10874121 10879125 1
"3250" "cvirNC_035785.1" 11057312 11059237 1
"3251" "cvirNC_035785.1" 11133483 11176063 3
"3252" "cvirNC_035785.1" 11185547 11264622 3
"3253" "cvirNC_035785.1" 11477321 11481398 2
"3254" "cvirNC_035785.1" 11666908 11689467 1
"3255" "cvirNC_035785.1" 11839169 11849029 1
"3256" "cvirNC_035785.1" 11890097 11892713 -1
"3257" "cvirNC_035785.1" 11902477 11906584 -1
"3258" "cvirNC_035785.1" 11950341 11972984 1
"3259" "cvirNC_035785.1" 12130772 12142274 -1
"3260" "cvirNC_035785.1" 12388964 12399619 2
"3261" "cvirNC_035785.1" 12444978 12466714 2
"3262" "cvirNC_035785.1" 12586731 12611836 1
"3263" "cvirNC_035785.1" 12689829 12707130 1
"3264" "cvirNC_035785.1" 12956413 12962920 -1
"3265" "cvirNC_035785.1" 13005865 13032664 3
"3266" "cvirNC_035785.1" 13103148 13165790 2
"3267" "cvirNC_035785.1" 13229205 13233852 1
"3268" "cvirNC_035785.1" 13616824 13693017 1
"3269" "cvirNC_035785.1" 13763895 13812218 3
"3270" "cvirNC_035785.1" 13985606 13995000 1
"3271" "cvirNC_035785.1" 14006565 14062369 1
"3272" "cvirNC_035785.1" 14107650 14111619 1
"3273" "cvirNC_035785.1" 14113689 14118788 1
"3274" "cvirNC_035785.1" 14151987 14158497 1
"3275" "cvirNC_035785.1" 14170826 14252432 4
"3276" "cvirNC_035785.1" 14396222 14899936 -1
"3277" "cvirNC_035785.1" 14557179 14699936 3
"3278" "cvirNC_035785.1" 14568598 14598217 -1
"3279" "cvirNC_035785.1" 14662939 14681745 -1
"3280" "cvirNC_035785.1" 14704926 14762282 -1
"3281" "cvirNC_035785.1" 14839249 14987063 2
"3282" "cvirNC_035785.1" 15080066 15093653 -1
"3283" "cvirNC_035785.1" 15267437 15327008 3
"3284" "cvirNC_035785.1" 15337474 15356340 3
"3285" "cvirNC_035785.1" 15390008 15565011 1
"3286" "cvirNC_035785.1" 15477897 15536508 1
"3287" "cvirNC_035785.1" 15670905 15676975 -1
"3288" "cvirNC_035785.1" 15682374 15711557 3
"3289" "cvirNC_035785.1" 15729659 15749937 1
"3290" "cvirNC_035785.1" 15835859 15844062 -1
"3291" "cvirNC_035785.1" 15941501 15962198 2
"3292" "cvirNC_035785.1" 16003428 16010151 1
"3293" "cvirNC_035785.1" 16171919 16175035 1
"3294" "cvirNC_035785.1" 16246967 16253846 1
"3295" "cvirNC_035785.1" 16275905 16355473 2
"3296" "cvirNC_035785.1" 16554550 16565036 1
"3297" "cvirNC_035785.1" 16649452 16652147 -1
"3298" "cvirNC_035785.1" 16652820 16658824 -1
"3299" "cvirNC_035785.1" 16823242 16830514 1
"3300" "cvirNC_035785.1" 16847605 16856046 1
"3301" "cvirNC_035785.1" 16873078 16880964 -1
"3302" "cvirNC_035785.1" 16942230 17003991 1
"3303" "cvirNC_035785.1" 17046923 17063295 -1
"3304" "cvirNC_035785.1" 17082680 17085789 1
"3305" "cvirNC_035785.1" 17173581 17198072 3
"3306" "cvirNC_035785.1" 17289094 17296162 -1
"3307" "cvirNC_035785.1" 17357174 17384084 2
"3308" "cvirNC_035785.1" 17571034 17582122 1
"3309" "cvirNC_035785.1" 17626179 17628230 2
"3310" "cvirNC_035785.1" 17628902 17634788 -1
"3311" "cvirNC_035785.1" 17786088 17791815 1
"3312" "cvirNC_035785.1" 17811379 17817277 1
"3313" "cvirNC_035785.1" 17931878 17939699 2
"3314" "cvirNC_035785.1" 18034254 18037299 2
"3315" "cvirNC_035785.1" 18040791 18057453 1
"3316" "cvirNC_035785.1" 18114615 18136657 3
"3317" "cvirNC_035785.1" 18160215 18161706 -1
"3318" "cvirNC_035785.1" 18436319 18437864 -1
"3319" "cvirNC_035785.1" 18442058 18453747 1
"3320" "cvirNC_035785.1" 18455579 18456976 -1
"3321" "cvirNC_035785.1" 18473158 18476246 -1
"3322" "cvirNC_035785.1" 18480813 18494755 1
"3323" "cvirNC_035785.1" 18566602 18578152 -1
"3324" "cvirNC_035785.1" 18634193 18646350 -1
"3325" "cvirNC_035785.1" 18682168 18686753 1
"3326" "cvirNC_035785.1" 18726476 18787556 2
"3327" "cvirNC_035785.1" 18931094 18967050 2
"3328" "cvirNC_035785.1" 19114010 19121532 1
"3329" "cvirNC_035785.1" 19235377 19242163 1
"3330" "cvirNC_035785.1" 19333246 19339635 1
"3331" "cvirNC_035785.1" 19342644 19367129 2
"3332" "cvirNC_035785.1" 19367586 19374115 1
"3333" "cvirNC_035785.1" 19404844 19409311 -1
"3334" "cvirNC_035785.1" 19513876 19520131 1
"3335" "cvirNC_035785.1" 19888764 19896122 1
"3336" "cvirNC_035785.1" 20064620 20067403 1
"3337" "cvirNC_035785.1" 20083619 20190771 1
"3338" "cvirNC_035785.1" 20220475 20223341 2
"3339" "cvirNC_035785.1" 20269110 20280358 1
"3340" "cvirNC_035785.1" 20305850 20308988 1
"3341" "cvirNC_035785.1" 20316008 20320339 1
"3342" "cvirNC_035785.1" 20499251 20518555 1
"3343" "cvirNC_035785.1" 20615049 20617025 -1
"3344" "cvirNC_035785.1" 20623131 20637169 -1
"3345" "cvirNC_035785.1" 20837227 20847353 3
"3346" "cvirNC_035785.1" 21015714 21028713 1
"3347" "cvirNC_035785.1" 21483245 21486212 1
"3348" "cvirNC_035785.1" 21498989 21511281 -1
"3349" "cvirNC_035785.1" 21511622 21518133 -2
"3350" "cvirNC_035785.1" 21714805 21723120 1
"3351" "cvirNC_035785.1" 22029906 22030868 -1
"3352" "cvirNC_035785.1" 22071582 22080091 1
"3353" "cvirNC_035785.1" 22103193 22109128 -1
"3354" "cvirNC_035785.1" 22292077 22299035 1
"3355" "cvirNC_035785.1" 22338677 22342869 -1
"3356" "cvirNC_035785.1" 22399430 22401812 1
"3357" "cvirNC_035785.1" 22432696 22453266 2
"3358" "cvirNC_035785.1" 22479240 22481731 1
"3359" "cvirNC_035785.1" 22583772 22605027 2
"3360" "cvirNC_035785.1" 22605236 22613125 -1
"3361" "cvirNC_035785.1" 22672893 22674663 1
"3362" "cvirNC_035785.1" 22695268 22703745 3
"3363" "cvirNC_035785.1" 23010939 23012980 1
"3364" "cvirNC_035785.1" 23157585 23201473 1
"3365" "cvirNC_035785.1" 23173484 23178199 2
"3366" "cvirNC_035785.1" 23321906 23322545 -1
"3367" "cvirNC_035785.1" 23401793 23403201 1
"3368" "cvirNC_035785.1" 23519257 23525256 -1
"3369" "cvirNC_035785.1" 23752419 23754684 1
"3370" "cvirNC_035785.1" 23772684 23777848 -1
"3371" "cvirNC_035785.1" 23925080 23939650 -2
"3372" "cvirNC_035785.1" 24070473 24080221 1
"3373" "cvirNC_035785.1" 24125271 24152160 1
"3374" "cvirNC_035785.1" 24191008 24201892 1
"3375" "cvirNC_035785.1" 24215065 24233497 -1
"3376" "cvirNC_035785.1" 24358373 24382773 -1
"3377" "cvirNC_035785.1" 24405446 24406696 -1
"3378" "cvirNC_035785.1" 24520808 24570130 1
"3379" "cvirNC_035785.1" 24801480 24841019 2
"3380" "cvirNC_035785.1" 24874391 24890136 -1
"3381" "cvirNC_035785.1" 25044639 25046342 1
"3382" "cvirNC_035785.1" 25059627 25061098 1
"3383" "cvirNC_035785.1" 25364763 25378371 -1
"3384" "cvirNC_035785.1" 25488494 25502437 1
"3385" "cvirNC_035785.1" 25657111 25666445 -1
"3386" "cvirNC_035785.1" 25698040 25704711 -1
"3387" "cvirNC_035785.1" 25743243 25747959 -2
"3388" "cvirNC_035785.1" 25748014 25774086 -2
"3389" "cvirNC_035785.1" 25808481 25825229 -1
"3390" "cvirNC_035785.1" 25837088 25838430 -1
"3391" "cvirNC_035785.1" 25878835 25904125 -3
"3392" "cvirNC_035785.1" 25908500 25911795 -1
"3393" "cvirNC_035785.1" 25973515 26000190 -3
"3394" "cvirNC_035785.1" 26008111 26024217 2
"3395" "cvirNC_035785.1" 26269540 26315069 1
"3396" "cvirNC_035785.1" 26289474 26292659 1
"3397" "cvirNC_035785.1" 26815489 26819195 1
"3398" "cvirNC_035785.1" 26896350 26906344 1
"3399" "cvirNC_035785.1" 26942057 27003966 -1
"3400" "cvirNC_035785.1" 26956650 26957343 -1
"3401" "cvirNC_035785.1" 27236317 27268510 1
"3402" "cvirNC_035785.1" 27326576 27362566 2
"3403" "cvirNC_035785.1" 27375255 27398944 1
"3404" "cvirNC_035785.1" 27427514 27430641 1
"3405" "cvirNC_035785.1" 27481483 27536409 -2
"3406" "cvirNC_035785.1" 27870160 27874890 1
"3407" "cvirNC_035785.1" 27938213 27961463 1
"3408" "cvirNC_035785.1" 27972613 27983679 1
"3409" "cvirNC_035785.1" 28238560 28335370 -1
"3410" "cvirNC_035785.1" 28755230 28790974 -1
"3411" "cvirNC_035785.1" 28936751 29043689 1
"3412" "cvirNC_035785.1" 29075256 29078051 1
"3413" "cvirNC_035785.1" 29147542 29153194 1
"3414" "cvirNC_035785.1" 29280818 29352541 1
"3415" "cvirNC_035785.1" 29366022 29367963 -1
"3416" "cvirNC_035785.1" 29446359 29456243 1
"3417" "cvirNC_035785.1" 29687118 29731215 1
"3418" "cvirNC_035785.1" 29806655 29822041 1
"3419" "cvirNC_035785.1" 29926029 29928806 -1
"3420" "cvirNC_035785.1" 29928681 29973211 -1
"3421" "cvirNC_035785.1" 30076082 30084627 1
"3422" "cvirNC_035785.1" 30198231 30207935 1
"3423" "cvirNC_035785.1" 30271591 30335217 1
"3424" "cvirNC_035785.1" 30481331 30505225 1
"3425" "cvirNC_035785.1" 30754532 30798285 2
"3426" "cvirNC_035785.1" 30932222 30966254 2
"3427" "cvirNC_035785.1" 31404071 31408611 -1
"3428" "cvirNC_035785.1" 31447223 31473544 1
"3429" "cvirNC_035785.1" 31503033 31517725 1
"3430" "cvirNC_035785.1" 31724785 31732707 1
"3431" "cvirNC_035785.1" 31785099 31794240 2
"3432" "cvirNC_035785.1" 31842775 31866400 4
"3433" "cvirNC_035785.1" 32024367 32056522 2
"3434" "cvirNC_035785.1" 32156000 32160358 1
"3435" "cvirNC_035785.1" 32185350 32314761 1
"3436" "cvirNC_035785.1" 32340325 32351517 1
"3437" "cvirNC_035785.1" 32424944 32440132 1
"3438" "cvirNC_035785.1" 32469961 32503331 2
"3439" "cvirNC_035785.1" 32595597 32604789 1
"3440" "cvirNC_035785.1" 32607306 32618501 -1
"3441" "cvirNC_035785.1" 32632714 32652101 1
"3442" "cvirNC_035785.1" 32881743 32886655 1
"3443" "cvirNC_035785.1" 32907406 32933341 -1
"3444" "cvirNC_035785.1" 32950884 32983750 3
"3445" "cvirNC_035785.1" 32993700 33014178 2
"3446" "cvirNC_035785.1" 33225115 33232656 -1
"3447" "cvirNC_035785.1" 33243000 33258478 -1
"3448" "cvirNC_035785.1" 33464236 33495385 2
"3449" "cvirNC_035785.1" 33633538 33646811 3
"3450" "cvirNC_035785.1" 33741964 33745422 -2
"3451" "cvirNC_035785.1" 33844328 33849843 1
"3452" "cvirNC_035785.1" 33977239 33979284 1
"3453" "cvirNC_035785.1" 33998235 34038241 -1
"3454" "cvirNC_035785.1" 34059684 34103566 -2
"3455" "cvirNC_035785.1" 34604830 34624316 -1
"3456" "cvirNC_035785.1" 34671074 34674442 -1
"3457" "cvirNC_035785.1" 34730572 34732833 -1
"3458" "cvirNC_035785.1" 34735549 34748592 2
"3459" "cvirNC_035785.1" 34849629 34854774 -1
"3460" "cvirNC_035785.1" 34861356 34866849 -1
"3461" "cvirNC_035785.1" 34974015 34984282 1
"3462" "cvirNC_035785.1" 35041644 35057939 2
"3463" "cvirNC_035785.1" 35060760 35134910 6
"3464" "cvirNC_035785.1" 35342641 35349211 1
"3465" "cvirNC_035785.1" 35495526 35500722 1
"3466" "cvirNC_035785.1" 35691031 35721261 2
"3467" "cvirNC_035785.1" 35726959 35769144 1
"3468" "cvirNC_035785.1" 35909742 35925132 1
"3469" "cvirNC_035785.1" 36230415 36270023 5
"3470" "cvirNC_035785.1" 36642887 36646316 -1
"3471" "cvirNC_035785.1" 36759602 36769220 1
"3472" "cvirNC_035785.1" 36815407 36841201 4
"3473" "cvirNC_035785.1" 36842362 36887809 1
"3474" "cvirNC_035785.1" 36900114 36912709 1
"3475" "cvirNC_035785.1" 36965359 36971272 -1
"3476" "cvirNC_035785.1" 37196710 37210856 1
"3477" "cvirNC_035785.1" 37376521 37406732 2
"3478" "cvirNC_035785.1" 37461972 37477878 -2
"3479" "cvirNC_035785.1" 37509615 37515148 1
"3480" "cvirNC_035785.1" 37785336 37787538 -1
"3481" "cvirNC_035785.1" 38043741 38105330 1
"3482" "cvirNC_035785.1" 38127765 38128903 1
"3483" "cvirNC_035785.1" 38136031 38139075 1
"3484" "cvirNC_035785.1" 38156991 38162747 -1
"3485" "cvirNC_035785.1" 38166281 38191156 2
"3486" "cvirNC_035785.1" 38207977 38224180 2
"3487" "cvirNC_035785.1" 38269539 38277158 2
"3488" "cvirNC_035785.1" 38281613 38292988 5
"3489" "cvirNC_035785.1" 38346814 38354274 1
"3490" "cvirNC_035785.1" 38384895 38435547 3
"3491" "cvirNC_035785.1" 38461822 38492954 3
"3492" "cvirNC_035785.1" 38707610 38719527 1
"3493" "cvirNC_035785.1" 38761276 38771492 1
"3494" "cvirNC_035785.1" 38780562 38795027 1
"3495" "cvirNC_035785.1" 38967874 39004097 2
"3496" "cvirNC_035785.1" 39063229 39095690 1
"3497" "cvirNC_035785.1" 39115351 39152171 -1
"3498" "cvirNC_035785.1" 39250867 39278540 1
"3499" "cvirNC_035785.1" 39279253 39291333 1
"3500" "cvirNC_035785.1" 39589916 39713151 1
"3501" "cvirNC_035785.1" 39958242 40043377 1
"3502" "cvirNC_035785.1" 40047902 40059191 1
"3503" "cvirNC_035785.1" 40067155 40078024 1
"3504" "cvirNC_035785.1" 40194077 40200101 1
"3505" "cvirNC_035785.1" 40203824 40233426 1
"3506" "cvirNC_035785.1" 40265046 40266679 1
"3507" "cvirNC_035785.1" 40355784 40388638 2
"3508" "cvirNC_035785.1" 40692879 40748446 2
"3509" "cvirNC_035785.1" 40842293 40876457 3
"3510" "cvirNC_035785.1" 40898514 40898909 -1
"3511" "cvirNC_035785.1" 40927193 40982316 2
"3512" "cvirNC_035785.1" 40952087 40960088 1
"3513" "cvirNC_035785.1" 41158317 41169858 1
"3514" "cvirNC_035785.1" 41294831 41303229 -1
"3515" "cvirNC_035785.1" 41304046 41307342 1
"3516" "cvirNC_035785.1" 41385856 41405069 1
"3517" "cvirNC_035785.1" 41430750 41443732 1
"3518" "cvirNC_035785.1" 41506327 41515763 -1
"3519" "cvirNC_035785.1" 41516336 41522022 1
"3520" "cvirNC_035785.1" 41569427 41571404 1
"3521" "cvirNC_035785.1" 41710483 41727336 1
"3522" "cvirNC_035785.1" 41865035 41878411 -1
"3523" "cvirNC_035785.1" 41940814 41946294 1
"3524" "cvirNC_035785.1" 41956962 41988914 -1
"3525" "cvirNC_035785.1" 42068040 42093435 1
"3526" "cvirNC_035785.1" 42094087 42107707 1
"3527" "cvirNC_035785.1" 42120084 42145574 2
"3528" "cvirNC_035785.1" 42185015 42229743 1
"3529" "cvirNC_035785.1" 42200596 42208708 2
"3530" "cvirNC_035785.1" 42231522 42239287 1
"3531" "cvirNC_035785.1" 42257045 42287389 1
"3532" "cvirNC_035785.1" 42403152 42408587 1
"3533" "cvirNC_035785.1" 42437522 42459231 2
"3534" "cvirNC_035785.1" 42515332 42547544 1
"3535" "cvirNC_035785.1" 42720502 42742862 -1
"3536" "cvirNC_035785.1" 42891534 42906969 1
"3537" "cvirNC_035785.1" 42950279 42962495 1
"3538" "cvirNC_035785.1" 43051102 43065423 1
"3539" "cvirNC_035785.1" 43066770 43084765 6
"3540" "cvirNC_035785.1" 43119098 43209981 7
"3541" "cvirNC_035785.1" 43216714 43266861 1
"3542" "cvirNC_035785.1" 43302382 43308172 1
"3543" "cvirNC_035785.1" 43416620 43428707 1
"3544" "cvirNC_035785.1" 43513151 43523258 2
"3545" "cvirNC_035785.1" 43623835 43634392 5
"3546" "cvirNC_035785.1" 43682131 43693930 1
"3547" "cvirNC_035785.1" 43695312 43712220 1
"3548" "cvirNC_035785.1" 43877075 43929763 1
"3549" "cvirNC_035785.1" 44147641 44158609 1
"3550" "cvirNC_035785.1" 44232262 44233743 1
"3551" "cvirNC_035785.1" 44249435 44257919 -1
"3552" "cvirNC_035785.1" 44257992 44262999 3
"3553" "cvirNC_035785.1" 44384970 44404460 2
"3554" "cvirNC_035785.1" 44599824 44601532 -1
"3555" "cvirNC_035785.1" 44637832 44639798 1
"3556" "cvirNC_035785.1" 44731915 44751173 2
"3557" "cvirNC_035785.1" 44760098 44802124 3
"3558" "cvirNC_035785.1" 44977380 44979708 -1
"3559" "cvirNC_035785.1" 45357000 45360472 -1
"3560" "cvirNC_035785.1" 45374961 45383326 -1
"3561" "cvirNC_035785.1" 45427626 45454596 1
"3562" "cvirNC_035785.1" 45438758 45450281 1
"3563" "cvirNC_035785.1" 45569690 45575729 -1
"3564" "cvirNC_035785.1" 45737193 45756697 1
"3565" "cvirNC_035785.1" 45782417 45846556 2
"3566" "cvirNC_035785.1" 45886128 45913279 1
"3567" "cvirNC_035785.1" 45928763 45940234 1
"3568" "cvirNC_035785.1" 46020417 46026919 2
"3569" "cvirNC_035785.1" 46101128 46116412 -1
"3570" "cvirNC_035785.1" 46192269 46193380 -1
"3571" "cvirNC_035785.1" 46205821 46234882 -1
"3572" "cvirNC_035785.1" 46255304 46270356 7
"3573" "cvirNC_035785.1" 46316755 46322574 -1
"3574" "cvirNC_035785.1" 46419956 46432601 -1
"3575" "cvirNC_035785.1" 46659463 46734653 2
"3576" "cvirNC_035785.1" 47163297 47164037 -1
"3577" "cvirNC_035785.1" 47174094 47180732 1
"3578" "cvirNC_035785.1" 47212265 47234221 4
"3579" "cvirNC_035785.1" 47344280 47349886 1
"3580" "cvirNC_035785.1" 47364568 47388965 3
"3581" "cvirNC_035785.1" 47620010 47626296 1
"3582" "cvirNC_035785.1" 47973243 47979723 -1
"3583" "cvirNC_035785.1" 48366485 48390005 1
"3584" "cvirNC_035785.1" 48439781 48463046 1
"3585" "cvirNC_035785.1" 48491937 48535748 1
"3586" "cvirNC_035785.1" 48622274 48638823 1
"3587" "cvirNC_035785.1" 48647573 48666685 -1
"3588" "cvirNC_035785.1" 48680461 48747374 -1
"3589" "cvirNC_035785.1" 48693467 48701048 -1
"3590" "cvirNC_035785.1" 48775867 48776787 1
"3591" "cvirNC_035785.1" 48777400 48779030 1
"3592" "cvirNC_035785.1" 48792581 48809264 -1
"3593" "cvirNC_035785.1" 48802410 48804495 -1
"3594" "cvirNC_035785.1" 48842497 48851229 1
"3595" "cvirNC_035785.1" 48928721 48936039 1
"3596" "cvirNC_035785.1" 49109671 49117752 3
"3597" "cvirNC_035785.1" 49169735 49196504 1
"3598" "cvirNC_035785.1" 49258347 49305381 2
"3599" "cvirNC_035785.1" 49346883 49352307 1
"3600" "cvirNC_035785.1" 49373853 49378188 1
"3601" "cvirNC_035785.1" 49517325 49519397 1
"3602" "cvirNC_035785.1" 49694975 49701876 1
"3603" "cvirNC_035785.1" 49872932 49895057 -1
"3604" "cvirNC_035785.1" 50080117 50093353 1
"3605" "cvirNC_035785.1" 50131945 50141869 2
"3606" "cvirNC_035785.1" 50353038 50359851 1
"3607" "cvirNC_035785.1" 50359899 50362957 1
"3608" "cvirNC_035785.1" 50392776 50402872 1
"3609" "cvirNC_035785.1" 50414307 50430317 -1
"3610" "cvirNC_035785.1" 50457664 50463336 1
"3611" "cvirNC_035785.1" 50667003 50680916 1
"3612" "cvirNC_035785.1" 50879934 50880912 -1
"3613" "cvirNC_035785.1" 50883666 50902375 1
"3614" "cvirNC_035785.1" 51055517 51067697 -1
"3615" "cvirNC_035785.1" 51207554 51210854 1
"3616" "cvirNC_035785.1" 51228487 51233018 1
