"chr" "start" "end" "difference"
"1059" "cvirNC_035782.1" 72963465 72977919 1
"1060" "cvirNC_035782.1" 73138656 73141819 -2
"1061" "cvirNC_035782.1" 73221117 73254272 1
"1062" "cvirNC_035782.1" 73320949 73323272 1
"1063" "cvirNC_035782.1" 73437231 73437678 1
"1064" "cvirNC_035782.1" 73688825 73691479 1
"1065" "cvirNC_035782.1" 73952786 73962218 -1
"1066" "cvirNC_035782.1" 73968227 73983096 4
"1067" "cvirNC_035782.1" 73998371 74014740 -1
"1068" "cvirNC_035782.1" 74236107 74251207 -2
"1069" "cvirNC_035782.1" 74362997 74383414 1
"1070" "cvirNC_035782.1" 74390960 74409758 1
"1071" "cvirNC_035782.1" 74550391 74553078 1
"1072" "cvirNC_035782.1" 75127436 75137194 1
"1073" "cvirNC_035782.1" 75343847 75344710 -1
"1074" "cvirNC_035782.1" 75459493 75474780 2
"1075" "cvirNC_035782.1" 75692099 75716529 1
"1076" "cvirNC_035782.1" 75838828 75900080 -1
"1077" "cvirNC_035782.1" 75955442 75969292 1
"1078" "cvirNC_035782.1" 75997724 76011419 -1
"1079" "cvirNC_035782.1" 76213636 76219970 -2
"1080" "cvirNC_035783.1" 81541 86766 1
"1081" "cvirNC_035783.1" 126305 148833 -1
"1082" "cvirNC_035783.1" 335646 340745 1
"1083" "cvirNC_035783.1" 358140 363316 1
"1084" "cvirNC_035783.1" 568240 572107 1
"1085" "cvirNC_035783.1" 715769 756088 3
"1086" "cvirNC_035783.1" 1064714 1077042 -1
"1087" "cvirNC_035783.1" 1114447 1115249 -1
"1088" "cvirNC_035783.1" 1205623 1207873 1
"1089" "cvirNC_035783.1" 1614737 1630979 -1
"1090" "cvirNC_035783.1" 2712138 2723874 -1
"1091" "cvirNC_035783.1" 2751994 2753975 1
"1092" "cvirNC_035783.1" 3285014 3296839 1
"1093" "cvirNC_035783.1" 3298368 3308796 1
"1094" "cvirNC_035783.1" 3358121 3358193 -4
"1095" "cvirNC_035783.1" 3684602 3687857 -2
"1096" "cvirNC_035783.1" 4007742 4026369 1
"1097" "cvirNC_035783.1" 4046162 4061889 -1
"1098" "cvirNC_035783.1" 4151930 4163294 -1
"1099" "cvirNC_035783.1" 4203004 4220187 2
"1100" "cvirNC_035783.1" 4245651 4251667 -1
"1101" "cvirNC_035783.1" 4587646 4601739 1
"1102" "cvirNC_035783.1" 4623775 4666640 -1
"1103" "cvirNC_035783.1" 4787288 4791901 -1
"1104" "cvirNC_035783.1" 5144622 5179998 1
"1105" "cvirNC_035783.1" 5258488 5272957 1
"1106" "cvirNC_035783.1" 5338148 5350904 1
"1107" "cvirNC_035783.1" 5537298 5546968 1
"1108" "cvirNC_035783.1" 5563835 5565440 1
"1109" "cvirNC_035783.1" 5891762 5915356 1
"1110" "cvirNC_035783.1" 6046485 6069595 1
"1111" "cvirNC_035783.1" 6856658 6861498 6
"1112" "cvirNC_035783.1" 6914232 6923191 1
"1113" "cvirNC_035783.1" 7052394 7064233 1
"1114" "cvirNC_035783.1" 7388726 7454410 -1
"1115" "cvirNC_035783.1" 7471320 7522054 2
"1116" "cvirNC_035783.1" 7685806 7754080 1
"1117" "cvirNC_035783.1" 7770423 7819109 1
"1118" "cvirNC_035783.1" 8170098 8366665 2
"1119" "cvirNC_035783.1" 8196213 8200465 1
"1120" "cvirNC_035783.1" 8205638 8207483 -1
"1121" "cvirNC_035783.1" 8227332 8234207 1
"1122" "cvirNC_035783.1" 8366973 8376299 1
"1123" "cvirNC_035783.1" 8387338 8391177 3
"1124" "cvirNC_035783.1" 8396525 8398520 1
"1125" "cvirNC_035783.1" 8413997 8420842 1
"1126" "cvirNC_035783.1" 8637953 8689829 1
"1127" "cvirNC_035783.1" 8831038 8845385 -1
"1128" "cvirNC_035783.1" 9359040 9361025 1
"1129" "cvirNC_035783.1" 9611752 9615761 -1
"1130" "cvirNC_035783.1" 10553198 10573043 2
"1131" "cvirNC_035783.1" 10811558 10813586 -1
"1132" "cvirNC_035783.1" 10869726 10878217 1
"1133" "cvirNC_035783.1" 10955108 10964726 1
"1134" "cvirNC_035783.1" 11045585 11067892 3
"1135" "cvirNC_035783.1" 11654259 11715082 -1
"1136" "cvirNC_035783.1" 11854982 11859792 -2
"1137" "cvirNC_035783.1" 12681002 12699465 -1
"1138" "cvirNC_035783.1" 12724439 12725856 1
"1139" "cvirNC_035783.1" 12985648 12998398 -1
"1140" "cvirNC_035783.1" 13004793 13014527 1
"1141" "cvirNC_035783.1" 13247499 13293813 -1
"1142" "cvirNC_035783.1" 13302178 13307722 -2
"1143" "cvirNC_035783.1" 13437141 13485846 2
"1144" "cvirNC_035783.1" 13510131 13536256 1
"1145" "cvirNC_035783.1" 13808047 13812689 1
"1146" "cvirNC_035783.1" 13853451 13858674 1
"1147" "cvirNC_035783.1" 14087135 14113224 -1
"1148" "cvirNC_035783.1" 14189894 14194480 1
"1149" "cvirNC_035783.1" 14302173 14309605 1
"1150" "cvirNC_035783.1" 14402369 14418721 1
"1151" "cvirNC_035783.1" 14760199 14806575 3
"1152" "cvirNC_035783.1" 15229232 15269975 1
"1153" "cvirNC_035783.1" 15432749 15448633 2
"1154" "cvirNC_035783.1" 15449028 15469505 2
"1155" "cvirNC_035783.1" 15551680 15552864 1
"1156" "cvirNC_035783.1" 16191451 16194514 -1
"1157" "cvirNC_035783.1" 16279140 16283252 1
"1158" "cvirNC_035783.1" 16525465 16533975 -1
"1159" "cvirNC_035783.1" 16575144 16593937 1
"1160" "cvirNC_035783.1" 16634837 16635994 1
"1161" "cvirNC_035783.1" 16732149 16770978 1
"1162" "cvirNC_035783.1" 16817060 16825135 1
"1163" "cvirNC_035783.1" 17155440 17163155 -1
"1164" "cvirNC_035783.1" 17249400 17281872 2
"1165" "cvirNC_035783.1" 18004886 18046068 1
"1166" "cvirNC_035783.1" 18142021 18143972 -1
"1167" "cvirNC_035783.1" 18199115 18203951 -1
"1168" "cvirNC_035783.1" 18321310 18330534 3
"1169" "cvirNC_035783.1" 19123422 19129335 1
"1170" "cvirNC_035783.1" 19197405 19211934 1
"1171" "cvirNC_035783.1" 19443281 19447123 1
"1172" "cvirNC_035783.1" 19730201 19777614 2
"1173" "cvirNC_035783.1" 19834328 19837895 1
"1174" "cvirNC_035783.1" 19914956 19934057 1
"1175" "cvirNC_035783.1" 19983157 20019233 -2
"1176" "cvirNC_035783.1" 20200041 20216807 1
"1177" "cvirNC_035783.1" 20245761 20266066 1
"1178" "cvirNC_035783.1" 20392466 20396676 -1
"1179" "cvirNC_035783.1" 20410912 20432543 1
"1180" "cvirNC_035783.1" 20445622 20447038 -1
"1181" "cvirNC_035783.1" 20553073 20557787 -1
"1182" "cvirNC_035783.1" 20697421 20716772 1
"1183" "cvirNC_035783.1" 20774163 20783239 -1
"1184" "cvirNC_035783.1" 20850830 20872123 1
"1185" "cvirNC_035783.1" 20917505 20934096 -1
"1186" "cvirNC_035783.1" 21233544 21240924 -1
"1187" "cvirNC_035783.1" 21332552 21341040 1
"1188" "cvirNC_035783.1" 21369774 21391732 1
"1189" "cvirNC_035783.1" 21546055 21549473 1
"1190" "cvirNC_035783.1" 21629448 21632278 2
"1191" "cvirNC_035783.1" 21825039 21859348 -1
"1192" "cvirNC_035783.1" 22076038 22109636 1
"1193" "cvirNC_035783.1" 22706785 22728432 1
"1194" "cvirNC_035783.1" 22939199 22960406 2
"1195" "cvirNC_035783.1" 23167997 23169053 1
"1196" "cvirNC_035783.1" 23276423 23277551 1
"1197" "cvirNC_035783.1" 23342171 23347796 1
"1198" "cvirNC_035783.1" 23355348 23361271 1
"1199" "cvirNC_035783.1" 23492434 23503936 -2
"1200" "cvirNC_035783.1" 23947914 23965899 1
"1201" "cvirNC_035783.1" 24179714 24208032 1
"1202" "cvirNC_035783.1" 24373520 24410046 -1
"1203" "cvirNC_035783.1" 24534523 24539889 -1
"1204" "cvirNC_035783.1" 24584583 24623410 1
"1205" "cvirNC_035783.1" 25206611 25213690 1
"1206" "cvirNC_035783.1" 25285234 25321419 1
"1207" "cvirNC_035783.1" 25484861 25494230 1
"1208" "cvirNC_035783.1" 25556915 25564199 -1
"1209" "cvirNC_035783.1" 25706259 25731404 1
"1210" "cvirNC_035783.1" 25767463 25813432 -1
"1211" "cvirNC_035783.1" 25822181 25861445 1
"1212" "cvirNC_035783.1" 26099754 26133311 -1
"1213" "cvirNC_035783.1" 26217971 26232477 1
"1214" "cvirNC_035783.1" 26461198 26522292 2
"1215" "cvirNC_035783.1" 26522449 26546675 3
"1216" "cvirNC_035783.1" 26865636 26884111 1
"1217" "cvirNC_035783.1" 27577662 27612227 2
"1218" "cvirNC_035783.1" 27644136 27675749 1
"1219" "cvirNC_035783.1" 27943964 27947557 -1
"1220" "cvirNC_035783.1" 28106979 28134580 1
"1221" "cvirNC_035783.1" 28195392 28249978 1
"1222" "cvirNC_035783.1" 28275348 28280483 -1
"1223" "cvirNC_035783.1" 28282321 28323508 1
"1224" "cvirNC_035783.1" 28352192 28353203 1
"1225" "cvirNC_035783.1" 28541874 28554116 1
"1226" "cvirNC_035783.1" 28728671 28741932 1
"1227" "cvirNC_035783.1" 28902862 28911490 -1
"1228" "cvirNC_035783.1" 29140037 29165934 4
"1229" "cvirNC_035783.1" 29233391 29246723 -1
"1230" "cvirNC_035783.1" 29303596 29316613 1
"1231" "cvirNC_035783.1" 29365659 29371156 -2
"1232" "cvirNC_035783.1" 29496809 29500103 1
"1233" "cvirNC_035783.1" 29501583 29532991 1
"1234" "cvirNC_035783.1" 29967240 29973136 1
"1235" "cvirNC_035783.1" 30230624 30242121 -1
"1236" "cvirNC_035783.1" 30681594 30779854 -1
"1237" "cvirNC_035783.1" 31192988 31195062 1
"1238" "cvirNC_035783.1" 31382584 31383931 -1
"1239" "cvirNC_035783.1" 31599893 31621606 -1
"1240" "cvirNC_035783.1" 31897989 31926419 1
"1241" "cvirNC_035783.1" 32125475 32145477 1
"1242" "cvirNC_035783.1" 32212027 32247522 2
"1243" "cvirNC_035783.1" 32451021 32459097 -1
"1244" "cvirNC_035783.1" 32890315 32900137 -1
"1245" "cvirNC_035783.1" 32979220 32999515 1
"1246" "cvirNC_035783.1" 33252754 33336950 1
"1247" "cvirNC_035783.1" 33468653 33483814 -1
"1248" "cvirNC_035783.1" 33608683 33642355 1
"1249" "cvirNC_035783.1" 34077448 34084423 1
"1250" "cvirNC_035783.1" 34179196 34194218 1
"1251" "cvirNC_035783.1" 34209151 34216373 2
"1252" "cvirNC_035783.1" 34399650 34414867 -1
"1253" "cvirNC_035783.1" 34612915 34613877 1
"1254" "cvirNC_035783.1" 34910953 34914353 1
"1255" "cvirNC_035783.1" 34914349 34920488 1
"1256" "cvirNC_035783.1" 35009451 35010077 1
"1257" "cvirNC_035783.1" 35010115 35014470 1
"1258" "cvirNC_035783.1" 35084824 35142443 -7
"1259" "cvirNC_035783.1" 35611415 35617673 1
"1260" "cvirNC_035783.1" 35688890 35706229 1
"1261" "cvirNC_035783.1" 35728300 35750775 1
"1262" "cvirNC_035783.1" 35766881 35767498 1
"1263" "cvirNC_035783.1" 35791222 35820534 1
"1264" "cvirNC_035783.1" 35980376 36001344 2
"1265" "cvirNC_035783.1" 36231374 36240600 1
"1266" "cvirNC_035783.1" 36352652 36368051 1
"1267" "cvirNC_035783.1" 36379820 36387463 1
"1268" "cvirNC_035783.1" 36476597 36501842 -1
"1269" "cvirNC_035783.1" 36933429 36946149 2
"1270" "cvirNC_035783.1" 37033676 37033748 3
"1271" "cvirNC_035783.1" 37298545 37315529 1
"1272" "cvirNC_035783.1" 37426816 37430416 1
"1273" "cvirNC_035783.1" 37476769 37477868 -1
"1274" "cvirNC_035783.1" 38103646 38109476 1
"1275" "cvirNC_035783.1" 38171234 38174614 1
"1276" "cvirNC_035783.1" 38289233 38318287 1
"1277" "cvirNC_035783.1" 38608943 38621227 1
"1278" "cvirNC_035783.1" 38622288 38642271 -1
"1279" "cvirNC_035783.1" 38963057 38995757 1
"1280" "cvirNC_035783.1" 39147390 39164547 -1
"1281" "cvirNC_035783.1" 39267265 39287667 -1
"1282" "cvirNC_035783.1" 39356490 39435036 1
"1283" "cvirNC_035783.1" 39461652 39468143 -1
"1284" "cvirNC_035783.1" 39570513 39573523 1
"1285" "cvirNC_035783.1" 39609332 39643624 -1
"1286" "cvirNC_035783.1" 39967259 39971119 1
"1287" "cvirNC_035783.1" 39985530 40004936 -1
"1288" "cvirNC_035783.1" 40244526 40259611 1
"1289" "cvirNC_035783.1" 40259844 40265589 1
"1290" "cvirNC_035783.1" 40285881 40308309 3
"1291" "cvirNC_035783.1" 40506855 40515001 -1
"1292" "cvirNC_035783.1" 40675697 40686772 1
"1293" "cvirNC_035783.1" 40907983 40922066 -1
"1294" "cvirNC_035783.1" 41231076 41243082 -1
"1295" "cvirNC_035783.1" 41415714 41427670 -1
"1296" "cvirNC_035783.1" 41434015 41442622 -2
"1297" "cvirNC_035783.1" 41442712 41466492 3
"1298" "cvirNC_035783.1" 41469699 41476429 1
"1299" "cvirNC_035783.1" 41476504 41478600 -1
"1300" "cvirNC_035783.1" 41737825 41754419 -1
"1301" "cvirNC_035783.1" 41994559 42018302 1
"1302" "cvirNC_035783.1" 42431351 42438992 3
"1303" "cvirNC_035783.1" 42855533 42858827 1
"1304" "cvirNC_035783.1" 43774970 43779671 1
"1305" "cvirNC_035783.1" 43857592 43876508 -1
"1306" "cvirNC_035783.1" 43865716 43880714 1
"1307" "cvirNC_035783.1" 43891749 43899014 -1
"1308" "cvirNC_035783.1" 44872329 44880306 -1
"1309" "cvirNC_035783.1" 45735604 45761596 1
"1310" "cvirNC_035783.1" 46211131 46259811 -1
"1311" "cvirNC_035783.1" 46427709 46429093 -1
"1312" "cvirNC_035783.1" 46674575 46695337 1
"1313" "cvirNC_035783.1" 47303875 47342360 1
"1314" "cvirNC_035783.1" 47869225 47883017 1
"1315" "cvirNC_035783.1" 48291517 48303328 -1
"1316" "cvirNC_035783.1" 48936805 48940697 -1
"1317" "cvirNC_035783.1" 49660656 49664728 1
"1318" "cvirNC_035783.1" 49887386 49888354 -1
"1319" "cvirNC_035783.1" 50298587 50306145 1
"1320" "cvirNC_035783.1" 51284810 51297769 -2
"1321" "cvirNC_035783.1" 51871353 51877622 -1
"1322" "cvirNC_035783.1" 52108844 52114323 1
"1323" "cvirNC_035783.1" 52856492 52859946 1
"1324" "cvirNC_035783.1" 53133018 53136700 -1
"1325" "cvirNC_035783.1" 53328002 53345614 1
"1326" "cvirNC_035783.1" 53426524 53431562 1
"1327" "cvirNC_035783.1" 53666884 53697114 -1
"1328" "cvirNC_035783.1" 54084858 54086491 -1
"1329" "cvirNC_035783.1" 54228120 54269956 1
"1330" "cvirNC_035783.1" 54531837 54555881 -2
"1331" "cvirNC_035783.1" 54698431 54720535 -2
"1332" "cvirNC_035783.1" 54718857 54722925 1
"1333" "cvirNC_035783.1" 54867729 54898987 -1
"1334" "cvirNC_035783.1" 55045699 55067835 -1
"1335" "cvirNC_035783.1" 55074405 55085791 1
"1336" "cvirNC_035783.1" 55107259 55135049 2
"1337" "cvirNC_035783.1" 55292987 55304044 1
"1338" "cvirNC_035783.1" 55368780 55412850 -1
"1339" "cvirNC_035783.1" 55570054 55609869 2
"1340" "cvirNC_035783.1" 55680946 55687117 1
"1341" "cvirNC_035783.1" 55815467 55823377 -2
"1342" "cvirNC_035783.1" 55841331 55849036 -1
"1343" "cvirNC_035783.1" 55856891 55872296 1
"1344" "cvirNC_035783.1" 55985603 55988686 1
"1345" "cvirNC_035783.1" 56169220 56181907 1
"1346" "cvirNC_035783.1" 56415497 56426967 -1
"1347" "cvirNC_035783.1" 56538691 56549909 1
"1348" "cvirNC_035783.1" 56576381 56614073 1
"1349" "cvirNC_035783.1" 56708938 56720601 -1
"1350" "cvirNC_035783.1" 56870675 56874033 1
"1351" "cvirNC_035783.1" 57194914 57199397 1
"1352" "cvirNC_035783.1" 57391124 57400608 1
"1353" "cvirNC_035783.1" 57440496 57452326 1
"1354" "cvirNC_035783.1" 57457188 57468138 1
"1355" "cvirNC_035783.1" 58052217 58091290 2
"1356" "cvirNC_035783.1" 58275130 58298066 2
"1357" "cvirNC_035783.1" 58345086 58347563 1
"1358" "cvirNC_035783.1" 58418593 58424508 1
"1359" "cvirNC_035783.1" 58441937 58446549 2
"1360" "cvirNC_035783.1" 58525765 58530903 1
"1361" "cvirNC_035783.1" 58663960 58696184 1
"1362" "cvirNC_035783.1" 58998053 59011934 1
"1363" "cvirNC_035783.1" 59102580 59104221 2
"1364" "cvirNC_035783.1" 59326571 59329011 2
"1365" "cvirNC_035783.1" 59381798 59389128 -1
"1366" "cvirNC_035784.1" 117789 123263 1
"1367" "cvirNC_035784.1" 145564 148870 1
"1368" "cvirNC_035784.1" 160795 169031 1
"1369" "cvirNC_035784.1" 528985 534058 1
"1370" "cvirNC_035784.1" 580180 601283 -1
"1371" "cvirNC_035784.1" 605043 615870 2
"1372" "cvirNC_035784.1" 621921 637913 1
"1373" "cvirNC_035784.1" 650873 652064 1
"1374" "cvirNC_035784.1" 758187 759763 1
"1375" "cvirNC_035784.1" 1083329 1090209 1
"1376" "cvirNC_035784.1" 1171021 1172901 1
"1377" "cvirNC_035784.1" 1176128 1179020 1
"1378" "cvirNC_035784.1" 1196300 1246352 1
"1379" "cvirNC_035784.1" 1278042 1282924 1
"1380" "cvirNC_035784.1" 1316945 1326633 3
"1381" "cvirNC_035784.1" 1497228 1548306 -2
"1382" "cvirNC_035784.1" 1677631 1683722 1
"1383" "cvirNC_035784.1" 1691495 1706501 1
"1384" "cvirNC_035784.1" 1715507 1729509 1
"1385" "cvirNC_035784.1" 1904693 1909960 1
"1386" "cvirNC_035784.1" 2103523 2110512 -1
"1387" "cvirNC_035784.1" 2214106 2221333 -1
"1388" "cvirNC_035784.1" 2227062 2236616 2
"1389" "cvirNC_035784.1" 2239111 2243321 -1
"1390" "cvirNC_035784.1" 2415607 2420144 1
"1391" "cvirNC_035784.1" 2909403 2934001 1
"1392" "cvirNC_035784.1" 2982744 2987873 1
"1393" "cvirNC_035784.1" 3044405 3091526 1
"1394" "cvirNC_035784.1" 3382731 3384941 1
"1395" "cvirNC_035784.1" 3955125 3975921 2
"1396" "cvirNC_035784.1" 4167051 4197059 1
"1397" "cvirNC_035784.1" 4358608 4366597 1
"1398" "cvirNC_035784.1" 4418773 4442847 -1
"1399" "cvirNC_035784.1" 4820435 4822295 -1
"1400" "cvirNC_035784.1" 5262583 5264024 1
"1401" "cvirNC_035784.1" 5278600 5279227 -1
"1402" "cvirNC_035784.1" 5580216 5597140 -1
"1403" "cvirNC_035784.1" 5671653 5676155 1
"1404" "cvirNC_035784.1" 5732878 5734323 1
"1405" "cvirNC_035784.1" 5780631 5797452 -1
"1406" "cvirNC_035784.1" 5844982 5852680 -2
"1407" "cvirNC_035784.1" 6340688 6373649 2
"1408" "cvirNC_035784.1" 6425814 6446840 1
"1409" "cvirNC_035784.1" 6630166 6638593 2
"1410" "cvirNC_035784.1" 6730035 6735892 1
"1411" "cvirNC_035784.1" 6860010 6887638 -1
"1412" "cvirNC_035784.1" 7240601 7246413 1
"1413" "cvirNC_035784.1" 7504800 7507616 1
"1414" "cvirNC_035784.1" 8075981 8104173 1
"1415" "cvirNC_035784.1" 9030177 9035673 1
"1416" "cvirNC_035784.1" 9153084 9153583 -1
"1417" "cvirNC_035784.1" 9165538 9166126 -1
"1418" "cvirNC_035784.1" 9171533 9172168 1
"1419" "cvirNC_035784.1" 9300548 9303473 1
"1420" "cvirNC_035784.1" 9308552 9342969 1
"1421" "cvirNC_035784.1" 9317231 9319689 -1
"1422" "cvirNC_035784.1" 9355013 9361377 1
"1423" "cvirNC_035784.1" 9573730 9600745 -1
"1424" "cvirNC_035784.1" 9759430 9813903 2
"1425" "cvirNC_035784.1" 9850927 9853246 1
"1426" "cvirNC_035784.1" 9901105 9908134 -1
"1427" "cvirNC_035784.1" 10165663 10172054 1
"1428" "cvirNC_035784.1" 10289877 10318353 1
"1429" "cvirNC_035784.1" 10336011 10344660 -1
"1430" "cvirNC_035784.1" 10422293 10423025 1
"1431" "cvirNC_035784.1" 10436855 10455170 1
"1432" "cvirNC_035784.1" 10770021 10771145 1
"1433" "cvirNC_035784.1" 11003937 11006560 1
"1434" "cvirNC_035784.1" 11022523 11042262 1
"1435" "cvirNC_035784.1" 11116137 11127952 1
"1436" "cvirNC_035784.1" 11263156 11274231 1
"1437" "cvirNC_035784.1" 11416475 11425635 1
"1438" "cvirNC_035784.1" 11603633 11606545 1
"1439" "cvirNC_035784.1" 11632982 11641511 1
"1440" "cvirNC_035784.1" 11915924 11918405 -1
"1441" "cvirNC_035784.1" 11951353 11960617 -1
"1442" "cvirNC_035784.1" 12010890 12016042 -1
"1443" "cvirNC_035784.1" 12121333 12129721 1
"1444" "cvirNC_035784.1" 12384977 12408040 10
"1445" "cvirNC_035784.1" 12465939 12497160 4
"1446" "cvirNC_035784.1" 12807764 12811749 1
"1447" "cvirNC_035784.1" 12832683 12844390 1
"1448" "cvirNC_035784.1" 13062230 13071049 -1
"1449" "cvirNC_035784.1" 13150046 13155563 1
"1450" "cvirNC_035784.1" 14443557 14447278 1
"1451" "cvirNC_035784.1" 14582397 14618790 2
"1452" "cvirNC_035784.1" 15048479 15068840 2
"1453" "cvirNC_035784.1" 15407396 15413776 1
"1454" "cvirNC_035784.1" 15840391 15841852 -1
"1455" "cvirNC_035784.1" 15844506 15849301 -1
"1456" "cvirNC_035784.1" 16105691 16122248 1
"1457" "cvirNC_035784.1" 16433401 16437402 1
"1458" "cvirNC_035784.1" 16637246 16673386 -1
"1459" "cvirNC_035784.1" 16823133 16860039 -2
"1460" "cvirNC_035784.1" 16949992 16957579 1
"1461" "cvirNC_035784.1" 17159371 17176944 1
"1462" "cvirNC_035784.1" 17480401 17506483 1
"1463" "cvirNC_035784.1" 17747783 17761138 1
"1464" "cvirNC_035784.1" 18093702 18115657 1
"1465" "cvirNC_035784.1" 18212165 18226658 4
"1466" "cvirNC_035784.1" 18552124 18554446 1
"1467" "cvirNC_035784.1" 18811810 18835520 1
"1468" "cvirNC_035784.1" 18994207 19032675 3
"1469" "cvirNC_035784.1" 19046484 19047855 1
"1470" "cvirNC_035784.1" 19082106 19098263 -1
"1471" "cvirNC_035784.1" 19181265 19237071 -1
"1472" "cvirNC_035784.1" 19314339 19333588 1
"1473" "cvirNC_035784.1" 19447976 19453407 1
"1474" "cvirNC_035784.1" 19502018 19508964 1
"1475" "cvirNC_035784.1" 19520540 19532075 -1
"1476" "cvirNC_035784.1" 19534094 19536899 -1
"1477" "cvirNC_035784.1" 19621908 19640969 3
"1478" "cvirNC_035784.1" 19950409 19953485 -1
"1479" "cvirNC_035784.1" 20244505 20257487 -1
"1480" "cvirNC_035784.1" 21116137 21118401 -1
"1481" "cvirNC_035784.1" 21147190 21150088 -1
"1482" "cvirNC_035784.1" 21285943 21320226 -1
"1483" "cvirNC_035784.1" 22125170 22127850 -1
"1484" "cvirNC_035784.1" 22394808 22435004 -1
"1485" "cvirNC_035784.1" 22505599 22518441 -1
"1486" "cvirNC_035784.1" 22797359 22804102 -1
"1487" "cvirNC_035784.1" 22819119 22833195 -1
"1488" "cvirNC_035784.1" 22849692 22862585 1
"1489" "cvirNC_035784.1" 23049350 23051079 -1
"1490" "cvirNC_035784.1" 23079741 23081043 1
"1491" "cvirNC_035784.1" 23561789 23566312 2
"1492" "cvirNC_035784.1" 23732753 23768141 1
"1493" "cvirNC_035784.1" 23773884 23775025 -1
"1494" "cvirNC_035784.1" 23949925 23954239 1
"1495" "cvirNC_035784.1" 24146130 24217736 -1
"1496" "cvirNC_035784.1" 24332653 24355696 -2
"1497" "cvirNC_035784.1" 24378947 24382616 -1
"1498" "cvirNC_035784.1" 24416947 24417881 -1
"1499" "cvirNC_035784.1" 24569518 24589385 1
"1500" "cvirNC_035784.1" 24670696 24690668 -1
"1501" "cvirNC_035784.1" 24929694 24934860 -1
"1502" "cvirNC_035784.1" 25010245 25044205 1
"1503" "cvirNC_035784.1" 25712948 25729394 -1
"1504" "cvirNC_035784.1" 26011748 26013485 2
"1505" "cvirNC_035784.1" 26167428 26173822 -1
"1506" "cvirNC_035784.1" 26355851 26366276 1
"1507" "cvirNC_035784.1" 26389566 26413044 5
"1508" "cvirNC_035784.1" 26596553 26599044 1
"1509" "cvirNC_035784.1" 26687927 26694393 -1
"1510" "cvirNC_035784.1" 26720585 26730312 -1
"1511" "cvirNC_035784.1" 26923989 26957755 1
"1512" "cvirNC_035784.1" 26980724 26983269 1
"1513" "cvirNC_035784.1" 27098444 27108050 -1
"1514" "cvirNC_035784.1" 27333749 27337244 1
"1515" "cvirNC_035784.1" 27732918 27736950 -1
"1516" "cvirNC_035784.1" 28019635 28034809 1
"1517" "cvirNC_035784.1" 28403587 28405958 -1
"1518" "cvirNC_035784.1" 28787504 28793525 1
"1519" "cvirNC_035784.1" 28824518 28830957 1
"1520" "cvirNC_035784.1" 28837768 28843952 -1
"1521" "cvirNC_035784.1" 28940123 28940762 1
"1522" "cvirNC_035784.1" 29100179 29106809 1
"1523" "cvirNC_035784.1" 29353807 29359934 -1
"1524" "cvirNC_035784.1" 29571714 29577447 1
"1525" "cvirNC_035784.1" 29875397 29889653 1
"1526" "cvirNC_035784.1" 29990570 29998443 1
"1527" "cvirNC_035784.1" 30458461 30469730 1
"1528" "cvirNC_035784.1" 30557681 30562768 1
"1529" "cvirNC_035784.1" 31530763 31568481 -1
"1530" "cvirNC_035784.1" 31988304 32008498 -1
"1531" "cvirNC_035784.1" 32228634 32241829 1
"1532" "cvirNC_035784.1" 32607551 32631985 -1
"1533" "cvirNC_035784.1" 32791443 32792161 -1
"1534" "cvirNC_035784.1" 33401937 33463328 1
"1535" "cvirNC_035784.1" 33694394 33712103 1
"1536" "cvirNC_035784.1" 33912881 33934684 3
"1537" "cvirNC_035784.1" 34219341 34236966 -4
"1538" "cvirNC_035784.1" 34298781 34308659 -1
"1539" "cvirNC_035784.1" 34357685 34378017 1
"1540" "cvirNC_035784.1" 34577319 34596586 -4
"1541" "cvirNC_035784.1" 34601326 34614795 1
"1542" "cvirNC_035784.1" 34618242 34630292 1
"1543" "cvirNC_035784.1" 35720130 35722738 1
"1544" "cvirNC_035784.1" 35808608 35810340 -1
"1545" "cvirNC_035784.1" 35909012 35919545 -1
"1546" "cvirNC_035784.1" 36181263 36186740 1
"1547" "cvirNC_035784.1" 36395361 36405748 2
"1548" "cvirNC_035784.1" 36442755 36449524 1
"1549" "cvirNC_035784.1" 36565884 36590195 1
"1550" "cvirNC_035784.1" 36621681 36652256 1
"1551" "cvirNC_035784.1" 36860078 36867144 1
"1552" "cvirNC_035784.1" 37431952 37451322 1
"1553" "cvirNC_035784.1" 38094095 38104145 -1
"1554" "cvirNC_035784.1" 38208090 38230756 -2
"1555" "cvirNC_035784.1" 38256762 38260711 -1
"1556" "cvirNC_035784.1" 38450339 38456514 3
"1557" "cvirNC_035784.1" 38501860 38503425 1
"1558" "cvirNC_035784.1" 38685626 38691357 1
"1559" "cvirNC_035784.1" 38798493 38799927 1
"1560" "cvirNC_035784.1" 38839174 38846355 1
"1561" "cvirNC_035784.1" 38890004 38922769 4
"1562" "cvirNC_035784.1" 39071901 39083166 1
"1563" "cvirNC_035784.1" 39187303 39192793 -2
"1564" "cvirNC_035784.1" 39394659 39426417 8
"1565" "cvirNC_035784.1" 39427656 39482544 5
"1566" "cvirNC_035784.1" 39719090 39730762 -1
"1567" "cvirNC_035784.1" 39749246 39788774 1
"1568" "cvirNC_035784.1" 39951619 39958803 -1
"1569" "cvirNC_035784.1" 40178977 40193560 -1
"1570" "cvirNC_035784.1" 40493126 40516045 1
