chr	start	end	methylation_mean
cvirNC_035784.1	57995907	58010228	65.5565208333333
cvirNC_035784.1	58013268	58033402	35.6100733333333
cvirNC_035784.1	58033915	58037039	49.9797616666667
cvirNC_035784.1	58037253	58039909	48.7206783333333
cvirNC_035784.1	58041078	58046288	1.08754446666667
cvirNC_035784.1	58051153	58056932	55.9008933333333
cvirNC_035784.1	58058632	58066110	2.5251768
cvirNC_035784.1	58066673	58078331	51.2179791666667
cvirNC_035784.1	58083352	58096334	42.1343308333333
cvirNC_035784.1	58100287	58106945	50.3772958333333
cvirNC_035784.1	58107041	58109761	39.816235
cvirNC_035784.1	58109968	58124524	55.73287
cvirNC_035784.1	58126500	58130055	66.2969808333333
cvirNC_035784.1	58130223	58134489	70.3541666666667
cvirNC_035784.1	58137282	58194357	57.6676491666667
cvirNC_035784.1	58142900	58165216	61.8771916666667
cvirNC_035784.1	58197595	58199843	0.284094983333333
cvirNC_035784.1	58201985	58204063	0.314345341666667
cvirNC_035784.1	58205356	58233746	61.1720408333333
cvirNC_035784.1	58237900	58251325	53.1982333333333
cvirNC_035784.1	58300980	58328417	0.344330608333333
cvirNC_035784.1	58333676	58336027	0.590121910833333
cvirNC_035784.1	58368136	58370726	0.420724458333333
cvirNC_035784.1	58403580	58408250	0.28324245
cvirNC_035784.1	58422518	58424336	11.1085160833333
cvirNC_035784.1	58436686	58447145	0.286859483333333
cvirNC_035784.1	58451320	58459984	42.5404241666667
cvirNC_035784.1	58462183	58468198	0.324148441666667
cvirNC_035784.1	58482502	58488650	0.261058420833333
cvirNC_035784.1	58487644	58506979	24.4201591666667
cvirNC_035784.1	58506106	58510169	58.3433183333333
cvirNC_035784.1	58515189	58528882	60.8227433333333
cvirNC_035784.1	58580274	58580345	0.373773975
cvirNC_035784.1	58580700	58590885	68.401635
cvirNC_035784.1	58599180	58611556	3.35743920833333
cvirNC_035784.1	58608051	58612204	0.39570515
cvirNC_035784.1	58618540	58622160	0.279689551666667
cvirNC_035784.1	58625537	58643506	56.3459233333333
cvirNC_035784.1	58649714	58662229	0.388231575
cvirNC_035784.1	58664172	58667956	0.280252173333333
cvirNC_035784.1	58668004	58668591	0
cvirNC_035784.1	58671493	58672617	0.300436559166667
cvirNC_035784.1	58675953	58677383	NA
cvirNC_035784.1	58685612	58696989	0.282855333333333
cvirNC_035784.1	58698854	58724011	60.7352741666667
cvirNC_035784.1	58725472	58736074	0.470773325
cvirNC_035784.1	58737805	58740877	0.29480147
cvirNC_035784.1	58744500	58759539	65.6165541666667
cvirNC_035784.1	58759526	58762333	50.51966
cvirNC_035784.1	58764541	58769272	42.71814
cvirNC_035784.1	58772208	58772279	0.434267816666667
cvirNC_035784.1	58772348	58779631	54.3477425
cvirNC_035784.1	58779941	58786642	32.2760655833333
cvirNC_035784.1	58791175	58802852	70.9245858333333
cvirNC_035784.1	58805136	58806289	4.47359723333333
cvirNC_035784.1	58808720	58813752	57.8483058333333
cvirNC_035784.1	58822934	58828662	0.739125491666667
cvirNC_035784.1	58830605	58838480	73.78592
cvirNC_035784.1	58839752	58848897	70.1008125
cvirNC_035784.1	58853606	58855506	38.0912058333333
cvirNC_035784.1	58869879	58883871	70.7008833333333
cvirNC_035784.1	58885069	58892996	59.5849716666667
cvirNC_035784.1	58905243	58911547	0.802575625
cvirNC_035784.1	58913444	58916711	0.281887616666667
cvirNC_035784.1	58918675	58945156	60.2997291666667
cvirNC_035784.1	58945168	58953430	46.4991766666667
cvirNC_035784.1	58953624	58956974	1.67909056666667
cvirNC_035784.1	58961776	58976170	1.62949183333333
cvirNC_035784.1	58976340	58983180	54.0100933333333
cvirNC_035784.1	58983211	59008652	56.0362833333333
cvirNC_035784.1	59023332	59032968	55.1673075
cvirNC_035784.1	59034194	59036727	2.970258875
cvirNC_035784.1	59040076	59041892	3.21689298083333
cvirNC_035784.1	59043255	59059974	21.2920643333333
cvirNC_035784.1	59064775	59066434	23.0064888333333
cvirNC_035784.1	59068190	59085368	10.5207028333333
cvirNC_035784.1	59088415	59109852	41.73746
cvirNC_035784.1	59119763	59137306	59.6830791666667
cvirNC_035784.1	59138952	59163785	0.850775541666667
cvirNC_035784.1	59173732	59175071	3.034505475
cvirNC_035784.1	59177490	59187752	64.9142308333333
cvirNC_035784.1	59187948	59196530	61.91833
cvirNC_035784.1	59201661	59210317	68.5977675
cvirNC_035784.1	59215569	59234785	67.3755291666667
cvirNC_035784.1	59223106	59225456	62.2490566666667
cvirNC_035784.1	59235183	59241176	54.7343241666667
cvirNC_035784.1	59258810	59264703	0.283333425
cvirNC_035784.1	59268673	59276437	70.6133625
cvirNC_035784.1	59284198	59291056	0.560764808333333
cvirNC_035784.1	59295762	59300516	0.67063535
cvirNC_035784.1	59302682	59310143	15.4078417333333
cvirNC_035784.1	59310375	59313046	59.3279358333333
cvirNC_035784.1	59314564	59319705	33.21412
cvirNC_035784.1	59325572	59326290	1.65816328571429
cvirNC_035784.1	59326293	59329417	30.7478005833333
cvirNC_035784.1	59329604	59333049	27.9964724090909
cvirNC_035784.1	59334895	59338367	24.9848766666667
cvirNC_035784.1	59344391	59374488	53.3649566666667
cvirNC_035784.1	59387065	59388876	22.801558
cvirNC_035784.1	59389483	59394108	28.9061105833333
cvirNC_035784.1	59396650	59398146	24.7720089166667
cvirNC_035784.1	59399036	59412638	56.0922583333333
cvirNC_035784.1	59415199	59448104	68.591575
cvirNC_035784.1	59448123	59458773	25.3663816666667
cvirNC_035784.1	59454684	59455621	64.6606273636364
cvirNC_035784.1	59455745	59458276	38.2621530909091
cvirNC_035784.1	59525038	59535484	3.15328095833333
cvirNC_035784.1	59541937	59547327	1.22965790833333
cvirNC_035784.1	59553631	59579704	57.4448133333333
cvirNC_035784.1	59568800	59573517	71.6369608333333
cvirNC_035784.1	59582791	59592684	0.297730191666667
cvirNC_035784.1	59602551	59638843	3.68885675
cvirNC_035784.1	59609212	59617842	1.7578248
cvirNC_035784.1	59638878	59645827	48.99591
cvirNC_035784.1	59648906	59650477	0.281291415833333
cvirNC_035784.1	59653562	59659729	52.2432375
cvirNC_035784.1	59665352	59718227	63.5331066666667
cvirNC_035784.1	59719719	59764125	61.4717025
cvirNC_035784.1	59778180	59819261	68.9689616666667
cvirNC_035784.1	59805160	59806739	69.2337314285714
cvirNC_035784.1	59819572	59836793	0.9013212
cvirNC_035784.1	59841037	59845988	0.680160383333333
cvirNC_035784.1	59848050	59854787	0.685522425
cvirNC_035784.1	59855582	59863228	64.109895
cvirNC_035784.1	59872803	59881233	3.72550758333333
cvirNC_035784.1	59893911	59919014	41.3073175
cvirNC_035784.1	59925375	59929882	0.257150125
cvirNC_035784.1	59932567	59936274	48.3649366666667
cvirNC_035784.1	59936699	59941955	53.790185
cvirNC_035784.1	59946464	59981482	74.7597375
cvirNC_035784.1	59953336	59954785	90.0386325
cvirNC_035784.1	59981734	59986448	44.5139291666667
cvirNC_035784.1	59986713	60039191	48.4870133333333
cvirNC_035784.1	60043116	60051330	54.4715291666667
cvirNC_035784.1	60054313	60056819	0.314159853333333
cvirNC_035784.1	60074770	60092662	0.370225983333333
cvirNC_035784.1	60105617	60106571	25.57498
cvirNC_035784.1	60111105	60122722	55.3636508333333
cvirNC_035784.1	60129947	60138306	1.57020565833333
cvirNC_035784.1	60150620	60153518	1.50236878583333
cvirNC_035784.1	60228255	60230884	0.284190520833333
cvirNC_035784.1	60241743	60245680	0.2390524
cvirNC_035784.1	60246924	60269307	0.596866966666667
cvirNC_035784.1	60261034	60261105	0.408118191666667
cvirNC_035784.1	60262492	60262563	0
cvirNC_035784.1	60269464	60270888	0.702847333333333
cvirNC_035784.1	60272343	60298882	37.2187475
cvirNC_035784.1	60303068	60304174	0.331704516666667
cvirNC_035784.1	60305404	60347051	60.3409383333333
cvirNC_035784.1	60347357	60364162	63.8418258333333
cvirNC_035784.1	60367410	60373591	52.7107233333333
cvirNC_035784.1	60374093	60391288	68.5116358333333
cvirNC_035784.1	60398557	60405941	1.65097295
cvirNC_035784.1	60409936	60412745	0.2834474375
cvirNC_035784.1	60416796	60437484	70.9844033333333
cvirNC_035784.1	60442349	60450327	54.2673466666667
cvirNC_035784.1	60454178	60456212	36.7008283333333
cvirNC_035784.1	60459672	60460815	0.229605383333333
cvirNC_035784.1	60463708	60470404	54.9718891666667
cvirNC_035784.1	60477674	60504656	5.86269609166667
cvirNC_035784.1	60484131	60485630	11.1410885
cvirNC_035784.1	60490052	60496079	27.110025
cvirNC_035784.1	60521845	60543904	0.286404225
cvirNC_035784.1	60555384	60572581	15.4465408333333
cvirNC_035784.1	60564027	60570976	50.0785608333333
cvirNC_035784.1	60572667	60586891	61.7810308333333
cvirNC_035784.1	60589508	60592655	39.3017741666667
cvirNC_035784.1	60595087	60606840	53.0260125
cvirNC_035784.1	60622695	60637107	67.7017333333333
cvirNC_035784.1	60640567	60642200	0.262022774166667
cvirNC_035784.1	60650703	60653259	0.249399753333333
cvirNC_035784.1	60660055	60661710	0.48076925
cvirNC_035784.1	60664219	60671057	9.29581263333333
cvirNC_035784.1	60671130	60674870	1.6496192
cvirNC_035784.1	60680007	60681670	0.7518797
cvirNC_035784.1	60683772	60686308	0.4972292725
cvirNC_035784.1	60693579	60697063	0.300877891666667
cvirNC_035784.1	60703774	60789536	60.1134841666667
cvirNC_035784.1	60732647	60735053	76.9137333333333
cvirNC_035784.1	60808147	60811265	70.3995516666667
cvirNC_035784.1	60825109	60830239	64.3652816666667
cvirNC_035784.1	60830416	60834141	34.021355
cvirNC_035784.1	60837754	60846448	40.0511633333333
cvirNC_035784.1	60847400	60854809	33.9182475
cvirNC_035784.1	60855044	60906233	60.6527283333333
cvirNC_035784.1	60909167	60910498	0.322116883333333
cvirNC_035784.1	60914516	60917073	0.3407760425
cvirNC_035784.1	60930234	60932803	0.19245495
cvirNC_035784.1	60946541	60946921	0.13283156
cvirNC_035784.1	60962920	60964217	0.28253639
cvirNC_035784.1	60972589	60973557	0.219144772727273
cvirNC_035784.1	60975465	60976792	0.2927414075
cvirNC_035784.1	61002401	61013684	5.05821777166667
cvirNC_035784.1	61021056	61029069	12.9286595833333
cvirNC_035784.1	61031266	61039464	57.7895258333333
cvirNC_035784.1	61041754	61054218	37.2551283333333
cvirNC_035784.1	61066705	61080923	60.33425
cvirNC_035784.1	61082917	61119758	44.218525
cvirNC_035784.1	61120939	61141899	1.45420285833333
cvirNC_035784.1	61164207	61167865	0.2759790675
cvirNC_035784.1	61169333	61175113	0.578302108333333
cvirNC_035784.1	61176855	61182687	0.39045845
cvirNC_035784.1	61183734	61199529	68.9264858333333
cvirNC_035784.1	61199707	61211567	43.7005883333333
cvirNC_035784.1	61222371	61226682	39.1750425
cvirNC_035784.1	61226831	61231959	47.026095
cvirNC_035784.1	61237509	61244296	0.281467858333333
cvirNC_035784.1	61246235	61280384	51.9867825
cvirNC_035784.1	61287869	61292220	42.3017108333333
cvirNC_035784.1	61294180	61294507	76.2779133333333
cvirNC_035784.1	61300384	61314663	59.8405608333333
cvirNC_035784.1	61325075	61325748	0.712657525
cvirNC_035784.1	61334618	61339561	59.6873891666667
cvirNC_035784.1	61342362	61346522	38.6742346363636
cvirNC_035784.1	61352323	61361213	64.566425
cvirNC_035784.1	61362944	61368757	53.154435
cvirNC_035784.1	61369180	61375288	0.392306875
cvirNC_035784.1	61382886	61395917	0.34971295
cvirNC_035784.1	61435207	61447415	0.503078958333333
cvirNC_035784.1	61483528	61494112	2.96076311666667
cvirNC_035784.1	61500371	61508930	1.94859280833333
cvirNC_035784.1	61512104	61517744	2.20469043333333
cvirNC_035784.1	61528448	61532275	0.833709491666667
cvirNC_035784.1	61544378	61552735	0.3755885425
cvirNC_035784.1	61556201	61559797	0.353726666666667
cvirNC_035784.1	61562374	61566378	0.268972065
cvirNC_035784.1	61569561	61584462	14.59061175
cvirNC_035784.1	61630714	61634154	71.9547758333333
cvirNC_035784.1	61651818	61655246	0.499917149166667
cvirNC_035784.1	61663639	61668025	0.579991183333333
cvirNC_035784.1	61679390	61686700	0.271963058333333
cvirNC_035784.1	61688510	61697824	65.3749333333333
cvirNC_035784.1	61701201	61704801	48.3764958333333
cvirNC_035784.1	61709836	61714014	17.0414323916667
cvirNC_035784.1	61720640	61741559	70.6949858333333
cvirNC_035784.1	61743971	61749596	61.5499333333333
cvirNC_035784.1	61749684	61758034	50.5793233333333
cvirNC_035784.1	61758319	61762294	43.4861166666667
cvirNC_035784.1	61764662	61774126	62.4922508333333
cvirNC_035784.1	61770128	61781548	56.1120641666667
cvirNC_035784.1	61784979	61790591	40.5742175
cvirNC_035784.1	61796099	61802589	40.7791791666667
cvirNC_035784.1	61802574	61805868	24.132897
cvirNC_035784.1	61805993	61815377	73.4235116666667
cvirNC_035784.1	61815418	61822653	54.3123666666667
cvirNC_035784.1	61826628	61827898	0.281973914166667
cvirNC_035784.1	61835285	61840729	68.0490908333333
cvirNC_035784.1	61844431	61845696	3.52121208
cvirNC_035784.1	61847717	61848621	2.47033202166667
cvirNC_035784.1	61852762	61854734	0.289928185
cvirNC_035784.1	61857746	61858936	0.268902120833333
cvirNC_035784.1	61859045	61860005	0.171718245
cvirNC_035784.1	61860353	61863682	2.97595186666667
cvirNC_035784.1	61873090	61874088	0.2071794175
cvirNC_035784.1	61879276	61880490	0.276989211666667
cvirNC_035784.1	61883598	61885429	0.211906026666667
cvirNC_035784.1	61895718	61897515	0.326692955833333
cvirNC_035784.1	61907352	61913662	45.3484766666667
cvirNC_035784.1	61929922	61942505	0.592632975
cvirNC_035784.1	61965737	61977043	60.511115
cvirNC_035784.1	61967303	61968107	6.39297383333333
cvirNC_035784.1	61980807	62004055	1.06198985
cvirNC_035784.1	62013633	62050048	25.302405
cvirNC_035784.1	62035473	62036826	63.4910188888889
cvirNC_035784.1	62066566	62089215	0.472933725
cvirNC_035784.1	62102312	62109544	61.929405
cvirNC_035784.1	62116542	62167071	63.470325
cvirNC_035784.1	62187934	62190679	0.387921391666667
cvirNC_035784.1	62208237	62228999	0.959123008333333
cvirNC_035784.1	62229587	62245489	2.29982586666667
cvirNC_035784.1	62247223	62285188	14.06405425
cvirNC_035784.1	62248241	62259164	31.6877414166667
cvirNC_035784.1	62259776	62276776	35.55749
cvirNC_035784.1	62286183	62287994	1.17732234
cvirNC_035784.1	62288341	62301407	57.93604
cvirNC_035784.1	62301519	62315564	64.7006441666667
cvirNC_035784.1	62320030	62322421	0.321511575
cvirNC_035784.1	62323653	62332383	55.1716866666667
cvirNC_035784.1	62333135	62364066	60.6471566666667
cvirNC_035784.1	62364568	62384030	43.1084433333333
cvirNC_035784.1	62385108	62397370	58.0553591666667
cvirNC_035784.1	62401126	62404135	43.2395316666667
cvirNC_035784.1	62404362	62414250	64.0250841666667
cvirNC_035784.1	62416564	62419568	0.252041548333333
cvirNC_035784.1	62422310	62449845	2.20276035833333
cvirNC_035784.1	62449873	62456960	0.777161125
cvirNC_035784.1	62468832	62484992	13.9766485
cvirNC_035784.1	62486399	62503106	0.883788603333333
cvirNC_035784.1	62493851	62501612	3.16776675
cvirNC_035784.1	62525477	62569355	46.8974333333333
cvirNC_035784.1	62579282	62588425	0.204986070833333
cvirNC_035784.1	62588414	62590730	4.216618
cvirNC_035784.1	62590788	62593616	9.11645197666667
cvirNC_035784.1	62593754	62594867	41.4121115833333
cvirNC_035784.1	62634744	62644946	1.07775121666667
cvirNC_035784.1	62671358	62682216	3.75598816666667
cvirNC_035784.1	62700868	62708595	16.22676825
cvirNC_035784.1	62711452	62721073	52.9465108333333
cvirNC_035784.1	62723089	62766487	64.0357441666667
cvirNC_035784.1	62766689	62770783	45.3191925
cvirNC_035784.1	62772906	62778951	2.98563460833333
cvirNC_035784.1	62779418	62788285	1.21191658333333
cvirNC_035784.1	62789699	62799112	0.3434786
cvirNC_035784.1	62799361	62805406	1.49668586666667
cvirNC_035784.1	62805775	62812840	76.0808333333333
cvirNC_035784.1	62841157	62847246	2.05519179166667
cvirNC_035784.1	62850240	62855369	1.5945751
cvirNC_035784.1	62869727	62874485	7.06121941666667
cvirNC_035784.1	62894099	62903121	2.2989999
cvirNC_035784.1	62908376	62913930	0.2600393
cvirNC_035784.1	62925947	62930761	40.1935883333333
cvirNC_035784.1	62930959	62962523	58.4188016666667
cvirNC_035784.1	62942771	62944896	79.4446216666667
cvirNC_035784.1	62964316	62986920	72.0897391666667
cvirNC_035784.1	62987381	62989730	63.9988883333333
cvirNC_035784.1	62996260	62998263	19.6373558333333
cvirNC_035784.1	62998391	63007379	55.3870941666667
cvirNC_035784.1	63007503	63008945	37.5119266666667
cvirNC_035784.1	63009525	63017374	64.1894975
cvirNC_035784.1	63023614	63028266	1.02434761666667
cvirNC_035784.1	63040317	63042167	0.390343604166667
cvirNC_035784.1	63045894	63048345	5.05024542
cvirNC_035784.1	63064921	63066137	0.0757633511111111
cvirNC_035784.1	63077893	63082277	0.415321627272727
cvirNC_035784.1	63105377	63109002	0.452542555833333
cvirNC_035784.1	63109721	63115824	0.882369358333333
cvirNC_035784.1	63115998	63125863	2.11691668333333
cvirNC_035784.1	63125962	63134002	0.999272516666667
cvirNC_035784.1	63128362	63133473	1.45009209166667
cvirNC_035784.1	63133999	63139204	0.314500408333333
cvirNC_035784.1	63140935	63146261	61.9230216666667
cvirNC_035784.1	63146448	63151480	59.3542266666667
cvirNC_035784.1	63151508	63171764	18.809689
cvirNC_035784.1	63160005	63167526	20.1674155
cvirNC_035784.1	63167652	63170100	18.9297177172727
cvirNC_035784.1	63173402	63177993	35.4798691666667
cvirNC_035784.1	63178213	63192652	18.31608
cvirNC_035784.1	63183275	63185991	2.64446708333333
cvirNC_035784.1	63197371	63208932	0.375402616666667
cvirNC_035784.1	63213934	63223250	1.031890175
cvirNC_035784.1	63230258	63247016	0.883197341666667
cvirNC_035784.1	63271946	63277557	0.265450866666667
cvirNC_035784.1	63284902	63289020	2.55421531666667
cvirNC_035784.1	63294494	63297853	0.312130225833333
cvirNC_035784.1	63298500	63301571	0.21470065
cvirNC_035784.1	63302291	63319616	0.3438538
cvirNC_035784.1	63325555	63337106	0.256125025
cvirNC_035784.1	63340170	63392192	30.9680891666667
cvirNC_035784.1	63394149	63408447	64.5353591666667
cvirNC_035784.1	63412402	63415796	0.281604983333333
cvirNC_035784.1	63418719	63419901	0.231102934166667
cvirNC_035784.1	63422265	63436449	67.3049983333333
cvirNC_035784.1	63438070	63455926	53.4028391666667
cvirNC_035784.1	63458401	63461622	6.589563225
cvirNC_035784.1	63464319	63465680	0.28194595
cvirNC_035784.1	63465976	63482187	0.318153383333333
cvirNC_035784.1	63486743	63495015	1.28419688333333
cvirNC_035784.1	63505637	63513505	0.504732441666667
cvirNC_035784.1	63539362	63546959	33.5925533083333
cvirNC_035784.1	63564257	63569452	65.2788308333333
cvirNC_035784.1	63569745	63579207	50.5872258333333
cvirNC_035784.1	63579247	63582020	53.06155
cvirNC_035784.1	63583461	63584510	9.03755241666667
cvirNC_035784.1	63587452	63589568	6.05769724916667
cvirNC_035784.1	63590658	63605531	1.3578696
cvirNC_035784.1	63623870	63631907	2.38240844166667
cvirNC_035784.1	63638635	63641704	1.0589784
cvirNC_035784.1	63643164	63645254	0.304427025833333
cvirNC_035784.1	63648037	63654853	0.233762258333333
cvirNC_035784.1	63657937	63673166	2.42446570833333
cvirNC_035784.1	63673342	63679893	0.593609808333333
cvirNC_035784.1	63686827	63692078	0.29370245
cvirNC_035784.1	63701572	63712917	51.0140725
cvirNC_035784.1	63717200	63720903	44.3749291666667
cvirNC_035784.1	63720946	63723123	35.9161708333333
cvirNC_035784.1	63724778	63730238	2.990421925
cvirNC_035784.1	63731342	63748529	58.5236525
cvirNC_035784.1	63753500	63767818	0.254671075
cvirNC_035784.1	63773120	63795235	43.1287983333333
cvirNC_035784.1	63795419	63798632	53.1174816666667
cvirNC_035784.1	63826744	63853528	57.19254
cvirNC_035784.1	63856992	63868118	71.5917116666667
cvirNC_035784.1	63871160	63895127	70.5634083333333
cvirNC_035784.1	63895679	63925682	66.1938933333333
cvirNC_035784.1	63929143	63939375	0.345466508333333
cvirNC_035784.1	63945915	63956917	0.564452741666667
cvirNC_035784.1	63968944	63969027	0.28431755
cvirNC_035784.1	63969244	63972313	60.3223741666667
cvirNC_035784.1	63974830	63987542	49.2794716666667
cvirNC_035784.1	63987543	64004502	60.0138066666667
cvirNC_035784.1	63993719	63996101	67.2544508333333
cvirNC_035784.1	64009937	64046997	10.199024425
cvirNC_035784.1	64046969	64049313	5.6038752625
cvirNC_035784.1	64068036	64113429	24.8426570833333
cvirNC_035784.1	64120949	64132362	44.0458316666667
cvirNC_035784.1	64163513	64173674	0.305486383333333
cvirNC_035784.1	64185241	64212242	1.86864898333333
cvirNC_035784.1	64216594	64220075	0.275427983333333
cvirNC_035784.1	64223702	64243934	0.588753458333333
cvirNC_035784.1	64249905	64267158	1.172198275
cvirNC_035784.1	64294333	64318609	1.751736575
cvirNC_035784.1	64336121	64359271	0.298371609090909
cvirNC_035784.1	64376767	64382446	57.6125425
cvirNC_035784.1	64382495	64387955	70.85381
cvirNC_035784.1	64390712	64399866	1.5132695
cvirNC_035784.1	64401444	64408421	0.638190775
cvirNC_035784.1	64422404	64424710	0.510371208333333
cvirNC_035784.1	64433474	64436301	1.06995553333333
cvirNC_035784.1	64441854	64444404	0.287505466666667
cvirNC_035784.1	64450891	64473637	72.49149
cvirNC_035784.1	64480417	64498317	0.34967565
cvirNC_035784.1	64505564	64512740	13.2359169166667
cvirNC_035784.1	64512787	64514254	0.402256791666667
cvirNC_035784.1	64515769	64527136	65.4840208333333
cvirNC_035784.1	64532737	64554128	0.577300316666667
cvirNC_035784.1	64558778	64560528	0.407420790909091
cvirNC_035784.1	64560858	64563407	0.441066654545455
cvirNC_035784.1	64593793	64606082	4.17879458333333
cvirNC_035784.1	64639740	64642464	0.291118135833333
cvirNC_035784.1	64643435	64651605	0.565901875
cvirNC_035784.1	64659234	64661686	0.265248508333333
cvirNC_035784.1	64678561	64679760	0.24913395
cvirNC_035784.1	64683290	64686083	0.988687645
cvirNC_035784.1	64686930	64712060	0.360396516666667
cvirNC_035784.1	64691202	64691285	0.251166016666667
cvirNC_035784.1	64691657	64691740	0.234282683333333
cvirNC_035784.1	64693336	64693419	0.21389365
cvirNC_035784.1	64698644	64700491	0.315461354166667
cvirNC_035784.1	64716888	64807724	13.1069314166667
cvirNC_035784.1	64721026	64728744	2.162482725
cvirNC_035784.1	64750468	64757199	0.99109855
cvirNC_035784.1	64805922	64805995	0.471482533333333
cvirNC_035784.1	64809889	64819299	63.8897791666667
cvirNC_035784.1	64822281	64824093	0.295875255
cvirNC_035784.1	64847719	64860164	2.03120803333333
cvirNC_035784.1	64861117	64894363	1.850809875
cvirNC_035784.1	64905842	64912072	65.8182375
cvirNC_035784.1	64912268	64921893	43.5909683333333
cvirNC_035784.1	64933618	64935717	0.300804116666667
cvirNC_035784.1	64941570	64943876	0.2573795475
cvirNC_035784.1	64944800	64950945	0.402687943333333
cvirNC_035784.1	64954872	64968853	0.816151366666667
cvirNC_035784.1	64969001	64970269	0.342496316666667
cvirNC_035784.1	64979512	64980939	2.368243
cvirNC_035784.1	65017831	65035969	2.6444355
cvirNC_035784.1	65028522	65031917	4.375661
cvirNC_035784.1	65042195	65045041	0.423322508333333
cvirNC_035784.1	65046994	65048561	0.202671536666667
cvirNC_035784.1	65049998	65060033	54.9540608333333
cvirNC_035784.1	65061878	65068111	4.998649875
cvirNC_035784.1	65069504	65070131	0.228939041666667
cvirNC_035784.1	65072463	65075273	0.346583875
cvirNC_035784.1	65106449	65110226	0.93529335
cvirNC_035784.1	65123354	65123989	0.0348432
cvirNC_035784.1	65141206	65155788	0.328780508333333
cvirNC_035784.1	65163970	65174952	58.7822458333333
cvirNC_035784.1	65189752	65192511	0.242781608333333
cvirNC_035784.1	65194689	65205900	77.1480883333333
cvirNC_035784.1	65217322	65237597	61.1604675
cvirNC_035784.1	65249114	65268081	65.9137166666667
cvirNC_035784.1	65269343	65275833	73.991795
cvirNC_035784.1	65276047	65288900	69.0361041666667
cvirNC_035784.1	65291515	65302947	53.4390866666667
cvirNC_035784.1	65304707	65317946	65.1823683333333
cvirNC_035784.1	65347928	65354695	52.2381516666667
cvirNC_035784.1	65360026	65368153	24.85689675
cvirNC_035784.1	65362682	65365863	25.5959737833333
cvirNC_035784.1	65365288	65367625	16.0136414666667
cvirNC_035784.1	65369937	65372473	0.322916033333333
cvirNC_035784.1	65373497	65382668	58.7818425
cvirNC_035784.1	65383233	65386476	71.1121375
cvirNC_035784.1	65391165	65412563	68.4388375
cvirNC_035784.1	65418038	65421774	0.315003501666667
cvirNC_035784.1	65446757	65472369	1.37484299166667
cvirNC_035784.1	65477487	65477558	0.193823483333333
cvirNC_035784.1	65478211	65478282	0.337971008333333
cvirNC_035784.1	65482273	65482344	0
cvirNC_035784.1	65482995	65483066	0.48754208
cvirNC_035784.1	65488116	65488187	0.268802083333333
cvirNC_035784.1	65489005	65489076	0.444360683333333
cvirNC_035784.1	65494177	65494248	0.326291566666667
cvirNC_035784.1	65499418	65499489	0.860791681818182
cvirNC_035784.1	65500283	65500354	0.0995526416666667
cvirNC_035784.1	65501122	65501193	0.151038283333333
cvirNC_035784.1	65502783	65502854	0.293054327272727
cvirNC_035784.1	65504131	65504202	0.174724458333333
cvirNC_035784.1	65508191	65508262	0.2967048
cvirNC_035784.1	65508990	65509061	0.0823404
cvirNC_035784.1	65511803	65512681	1.38273781666667
cvirNC_035784.1	65513010	65513450	5.63843136666667
cvirNC_035784.1	65514076	65514147	0.324711575
cvirNC_035784.1	65514886	65535156	0.268972191666667
cvirNC_035784.1	65538888	65570680	72.506075
cvirNC_035784.1	65572462	65584181	18.9021991833333
cvirNC_035784.1	65572470	65599973	19.9113051666667
cvirNC_035784.1	65584876	65613117	29.2860419166667
cvirNC_035784.1	65586490	65588504	28.8245048333333
cvirNC_035784.1	65613347	65621562	56.8592383333333
cvirNC_035784.1	65625825	65644546	59.5143333333333
cvirNC_035784.1	65644988	65672868	69.0138908333333
cvirNC_035784.1	65679442	65683040	2.740468975
cvirNC_035784.1	65683050	65694931	54.3122875
cvirNC_035784.1	65699379	65711228	62.8192533333333
cvirNC_035784.1	65713442	65719485	62.7670466666667
cvirNC_035784.1	65720998	65731741	72.7508683333333
cvirNC_035784.1	65738917	65748939	0.388386241666667
cvirNC_035784.1	65756605	65764374	0.239007274166667
cvirNC_035784.1	65767949	65776898	0.295953733333333
cvirNC_035784.1	65790311	65804881	56.4256791666667
cvirNC_035784.1	65799764	65813807	50.6221916666667
cvirNC_035784.1	65815662	65817674	33.6362541666667
cvirNC_035784.1	65824048	65872470	59.4787841666667
cvirNC_035784.1	65864824	65867477	65.93755625
cvirNC_035784.1	65875749	65880511	0.647125758333333
cvirNC_035784.1	65883046	65889994	62.2959216666667
cvirNC_035784.1	65892981	65914112	30.9190033333333
cvirNC_035784.1	65915241	65918544	3.464617
cvirNC_035784.1	65918538	65927163	60.75251
cvirNC_035784.1	65926996	65934734	59.1771683333333
cvirNC_035784.1	65937232	65948131	58.9749408333333
cvirNC_035784.1	65950127	65969816	72.3111683333333
cvirNC_035784.1	65970670	65972677	63.4440441666667
cvirNC_035784.1	65972740	65974563	40.85038
cvirNC_035784.1	65975851	65982053	36.7621408333333
cvirNC_035784.1	65981980	65987151	50.27299
cvirNC_035784.1	65987999	65994438	69.7261991666667
cvirNC_035784.1	65995262	65999853	44.6482983333333
cvirNC_035784.1	66014593	66015538	79.4722244444444
cvirNC_035784.1	66016079	66019705	42.1360808333333
cvirNC_035784.1	66019772	66024234	71.2028341666667
cvirNC_035784.1	66025383	66031089	43.6766033333333
cvirNC_035784.1	66033200	66044514	2.68036726666667
