chr	start	end	mean
cvirNC_035784.1	43557213	43561011	5.6662026
cvirNC_035784.1	43627908	43629447	14.4134161
cvirNC_035784.1	43633454	43643564	10.9151994
cvirNC_035784.1	43645417	43649752	7.293925
cvirNC_035784.1	43650021	43658488	7.2184951
cvirNC_035784.1	43657177	43668439	8.6115534
cvirNC_035784.1	43660346	43663107	15.1085273
cvirNC_035784.1	43668472	43689480	9.5378909
cvirNC_035784.1	43690334	43692187	9.4214788
cvirNC_035784.1	43694300	43716107	14.5388323
cvirNC_035784.1	43765261	43766388	21.3550913
cvirNC_035784.1	43773587	43784203	3.7513617
cvirNC_035784.1	43820980	43867680	9.5482077
cvirNC_035784.1	43879765	43902151	13.293176
cvirNC_035784.1	43909001	43926485	20.5423271
cvirNC_035784.1	43926773	43940326	5.8205505
cvirNC_035784.1	43940310	43944423	9.7796662
cvirNC_035784.1	43944952	43949529	7.8602249
cvirNC_035784.1	43951598	43958184	7.054687
cvirNC_035784.1	43961049	43963463	1.7160883
cvirNC_035784.1	43965304	43974415	3.6704169
cvirNC_035784.1	43998658	44005037	3.6233324
cvirNC_035784.1	44005102	44006714	10.2219769
cvirNC_035784.1	44007572	44015153	8.5821695
cvirNC_035784.1	44017178	44031533	8.3251221
cvirNC_035784.1	44043816	44054074	9.4314664
cvirNC_035784.1	44058251	44058969	12.8195548
cvirNC_035784.1	44062042	44074785	3.14892281
cvirNC_035784.1	44075700	44084777	5.2404601
cvirNC_035784.1	44098187	44120313	2.0543380291
cvirNC_035784.1	44120840	44125667	5.36458766
cvirNC_035784.1	44130365	44130733	15.9101415
cvirNC_035784.1	44161978	44164445	11.5618458
cvirNC_035784.1	44209878	44215692	3.9659822
cvirNC_035784.1	44222936	44224199	21.9263455
cvirNC_035784.1	44224236	44225847	75.075272
cvirNC_035784.1	44234094	44248332	8.6919116
cvirNC_035784.1	44317475	44319073	34.3937608
cvirNC_035784.1	44325650	44327464	17.9546441
cvirNC_035784.1	44330207	44334616	15.2885805
cvirNC_035784.1	44340808	44343342	7.1442641
cvirNC_035784.1	44347233	44349779	9.4523366
cvirNC_035784.1	44355607	44372292	9.4700914
cvirNC_035784.1	44369389	44372098	9.3780524
cvirNC_035784.1	44372206	44378816	10.727761
cvirNC_035784.1	44396709	44399735	11.6563508
cvirNC_035784.1	44400169	44403816	9.9219677
cvirNC_035784.1	44403819	44408204	2.231034088
cvirNC_035784.1	44408007	44409289	2.0604792
cvirNC_035784.1	44416204	44446337	18.135831
cvirNC_035784.1	44475155	44478989	11.5245217
cvirNC_035784.1	44494015	44543924	11.1334494
cvirNC_035784.1	44559998	44569412	5.1127787
cvirNC_035784.1	44590677	44593259	13.8355426
cvirNC_035784.1	44606522	44615125	10.1220252
cvirNC_035784.1	44619024	44647777	15.9807277
cvirNC_035784.1	44685869	44695136	10.1478392
cvirNC_035784.1	44704144	44717588	13.2153921
cvirNC_035784.1	44723686	44727975	10.3949301
cvirNC_035784.1	44735217	44742190	12.7786508
cvirNC_035784.1	44744667	44777218	9.0962687
cvirNC_035784.1	44778745	44794447	11.839441
cvirNC_035784.1	44801281	44804264	7.4146439
cvirNC_035784.1	44807737	44817219	11.5592154
cvirNC_035784.1	44833582	44834893	3.9851839
cvirNC_035784.1	44835805	44837718	9.2879166
cvirNC_035784.1	44858061	44859753	16.3771967
cvirNC_035784.1	44861621	44866389	10.1900227
cvirNC_035784.1	44867531	44871242	7.6693416
cvirNC_035784.1	44872841	44874997	9.1625689
cvirNC_035784.1	44875515	44889456	9.9067494
cvirNC_035784.1	44899930	44935534	11.069646
cvirNC_035784.1	44952012	44953633	7.3928277
cvirNC_035784.1	44959596	44963213	7.4150764
cvirNC_035784.1	44965134	45009995	10.9369683
cvirNC_035784.1	45018845	45019309	8.921022
cvirNC_035784.1	45025031	45032088	10.2835499
cvirNC_035784.1	45035723	45037910	9.0893521
cvirNC_035784.1	45047600	45050805	6.0965022
cvirNC_035784.1	45065291	45075190	8.6904225
cvirNC_035784.1	45075403	45085487	11.5009998
cvirNC_035784.1	45092280	45094938	12.0981311
cvirNC_035784.1	45094673	45101736	11.3261838
cvirNC_035784.1	45103978	45117742	11.4478089
cvirNC_035784.1	45117756	45126485	8.1409713
cvirNC_035784.1	45132832	45145089	9.6736317
cvirNC_035784.1	45141254	45142482	8.8705979
cvirNC_035784.1	45147052	45150913	6.348921
cvirNC_035784.1	45152605	45164054	12.266087
cvirNC_035784.1	45164240	45185363	7.111199
cvirNC_035784.1	45187307	45235812	2.59539259
cvirNC_035784.1	45244373	45246065	2.5899881
cvirNC_035784.1	45259247	45362870	3.80246086
cvirNC_035784.1	45375756	45422765	4.09159063
cvirNC_035784.1	45443622	45475823	5.64393
cvirNC_035784.1	45450451	45481832	13.5760461
cvirNC_035784.1	45484372	45496433	7.3172938
cvirNC_035784.1	45496406	45502130	9.6725511
cvirNC_035784.1	45516818	45522704	9.3670496
cvirNC_035784.1	45524308	45527991	9.2300088
cvirNC_035784.1	45533667	45534528	9.3066472
cvirNC_035784.1	45538205	45540148	11.120306
cvirNC_035784.1	45548790	45554932	5.3932674
cvirNC_035784.1	45578628	45596639	12.2508409
cvirNC_035784.1	45627077	45627392	7.8887437
cvirNC_035784.1	45645740	45651582	11.1674548
cvirNC_035784.1	45682060	45699864	13.8264089
cvirNC_035784.1	45715610	45718942	10.1487252
cvirNC_035784.1	45723178	45723699	18.3612837
cvirNC_035784.1	45730080	45851223	12.1143337
cvirNC_035784.1	45737837	45769038	11.1079316
cvirNC_035784.1	45773069	45773845	10.8158713
cvirNC_035784.1	45786870	45793125	6.98980041
cvirNC_035784.1	45799470	45807846	12.8143509
cvirNC_035784.1	45818228	45827813	5.9567504
cvirNC_035784.1	45862172	45866720	18.0489147
cvirNC_035784.1	45869178	45876917	8.7376237
cvirNC_035784.1	45878641	45910182	10.7605132
cvirNC_035784.1	45919632	45962756	15.19069
cvirNC_035784.1	45980206	45986395	18.0915238
cvirNC_035784.1	46005967	46011013	11.244065
cvirNC_035784.1	46011831	46028286	6.5032596
cvirNC_035784.1	46028308	46031994	10.5921384
cvirNC_035784.1	46036719	46038755	10.7703919
cvirNC_035784.1	46054778	46074659	8.6302481
cvirNC_035784.1	46094319	46102258	45.983287
cvirNC_035784.1	46106683	46127500	15.91394
cvirNC_035784.1	46127707	46130529	10.6128444
cvirNC_035784.1	46141890	46156499	6.5477999
cvirNC_035784.1	46173856	46180522	8.5036324
cvirNC_035784.1	46194492	46205823	10.1584355
cvirNC_035784.1	46205706	46241787	8.8089604
cvirNC_035784.1	46245235	46247854	3.5578281
cvirNC_035784.1	46249916	46255412	5.2104413
cvirNC_035784.1	46256792	46264390	1.06854771
cvirNC_035784.1	46267041	46273114	1.74114651
cvirNC_035784.1	46283125	46298418	15.16471
cvirNC_035784.1	46302283	46324106	12.7729522
cvirNC_035784.1	46314445	46317747	10.6884651
cvirNC_035784.1	46329607	46348896	14.61428
cvirNC_035784.1	46353572	46356577	15.4767121
cvirNC_035784.1	46406374	46414595	5.3992994
cvirNC_035784.1	46428550	46432861	13.3195245
cvirNC_035784.1	46439655	46450266	9.8424939
cvirNC_035784.1	46445071	46447737	18.3682495
cvirNC_035784.1	46452560	46466332	3.7960832
cvirNC_035784.1	46495152	46516558	2.3059434
cvirNC_035784.1	46530933	46532104	1.187421
cvirNC_035784.1	46533522	46543974	2.5653605
cvirNC_035784.1	46545835	46634732	1.4867068
cvirNC_035784.1	46650198	46663282	0.5562407
cvirNC_035784.1	46667590	46670544	4.3653614
cvirNC_035784.1	46681231	46685448	23.418841
cvirNC_035784.1	46687429	46692682	6.115175
cvirNC_035784.1	46698158	46701467	6.0818697
cvirNC_035784.1	46710845	46712961	9.6035125
cvirNC_035784.1	46761730	46797306	13.4508897
cvirNC_035784.1	46804110	46806190	19.963856
cvirNC_035784.1	46808963	46828290	11.1250967
cvirNC_035784.1	46823461	46825703	3.4629555
cvirNC_035784.1	46825819	46827984	3.42067
cvirNC_035784.1	46830258	46841265	10.9695571
cvirNC_035784.1	46846086	46860687	6.9003415
cvirNC_035784.1	46876278	46941464	2.36557995
cvirNC_035784.1	46912033	46915726	2.7302568
cvirNC_035784.1	46916436	46920069	1.8540025
cvirNC_035784.1	46920110	46921827	2.4531204
cvirNC_035784.1	46950610	46955173	2.43181016
cvirNC_035784.1	46962105	46965692	1.1344874
cvirNC_035784.1	46973902	46986189	2.1135226
cvirNC_035784.1	46999380	47001528	2.0147089
cvirNC_035784.1	47008111	47045046	0.9715165
cvirNC_035784.1	47053702	47061319	2.7738336
cvirNC_035784.1	47071824	47074026	2.3308762
cvirNC_035784.1	47077396	47079286	5.520027
cvirNC_035784.1	47094725	47103963	12.0873342
cvirNC_035784.1	47113932	47124984	6.1772106
cvirNC_035784.1	47129743	47131086	11.628134
cvirNC_035784.1	47138055	47158947	15.986923
cvirNC_035784.1	47179360	47193890	8.3290588
cvirNC_035784.1	47202806	47213122	12.4505876
cvirNC_035784.1	47215086	47215157	8.4129422
cvirNC_035784.1	47215160	47223167	11.9002197
cvirNC_035784.1	47240290	47244772	3.220846
cvirNC_035784.1	47244985	47268526	6.6494958
cvirNC_035784.1	47268663	47300058	13.1279227
cvirNC_035784.1	47319137	47347353	6.9783152
cvirNC_035784.1	47355788	47363969	17.0061484
cvirNC_035784.1	47390663	47396142	12.7023825
cvirNC_035784.1	47403983	47408115	9.9181512
cvirNC_035784.1	47417767	47422346	10.2467896
cvirNC_035784.1	47424384	47429806	12.3741199
cvirNC_035784.1	47431198	47432628	3.7055241
cvirNC_035784.1	47447629	47453321	8.3869066
cvirNC_035784.1	47455128	47455655	5.0735506
cvirNC_035784.1	47458912	47484374	10.9103267
cvirNC_035784.1	47497685	47524217	18.1187806
cvirNC_035784.1	47525074	47533600	8.6040826
cvirNC_035784.1	47551943	47561986	11.3712744
cvirNC_035784.1	47570622	47667864	13.3883815
cvirNC_035784.1	47671393	47690147	8.4006803
cvirNC_035784.1	47693213	47696930	8.9426172
cvirNC_035784.1	47697453	47723433	8.2704114
cvirNC_035784.1	47705273	47735213	4.8250547
cvirNC_035784.1	47824227	47825996	7.5200233
cvirNC_035784.1	47828668	47835633	9.2425458
cvirNC_035784.1	47835650	47837938	14.006039
cvirNC_035784.1	47911099	47914354	13.7922945
cvirNC_035784.1	47926817	48044337	16.202535
cvirNC_035784.1	48056893	48067669	9.3758118
cvirNC_035784.1	48071637	48072477	6.3747269
cvirNC_035784.1	48087374	48090166	13.5919253
cvirNC_035784.1	48094157	48106774	11.4676272
cvirNC_035784.1	48106811	48118226	35.144569
cvirNC_035784.1	48120578	48125786	9.3612808
cvirNC_035784.1	48126045	48132094	16.4661361
cvirNC_035784.1	48139033	48148875	10.0768334
cvirNC_035784.1	48162841	48168300	13.4053428
cvirNC_035784.1	48190147	48192207	23.9970726
cvirNC_035784.1	48192251	48197011	12.8781097
cvirNC_035784.1	48211799	48219432	8.4557831
cvirNC_035784.1	48237460	48239032	0.9958682
cvirNC_035784.1	48267745	48270352	11.4219255
cvirNC_035784.1	48284768	48284839	1.8959559
cvirNC_035784.1	48293767	48296191	3.6684125
cvirNC_035784.1	48297231	48298675	2.3725909
cvirNC_035784.1	48332598	48341496	8.4182346
cvirNC_035784.1	48346660	48349926	3.3305638
cvirNC_035784.1	48368043	48368883	8.5262553
cvirNC_035784.1	48372044	48381699	3.130894
cvirNC_035784.1	48390265	48398887	11.4528099
cvirNC_035784.1	48403774	48416461	7.6124895
cvirNC_035784.1	48417609	48431656	7.6124725
cvirNC_035784.1	48441484	48446393	7.7343283
cvirNC_035784.1	48452777	48502003	8.7166586
cvirNC_035784.1	48471985	48490298	4.1272251
cvirNC_035784.1	48498478	48501003	24.6470478
cvirNC_035784.1	48531487	48543856	11.164087
cvirNC_035784.1	48559032	48584010	8.7652185
cvirNC_035784.1	48591662	48601280	3.2540537
cvirNC_035784.1	48602180	48614702	5.7366621
cvirNC_035784.1	48619386	48623487	9.6891649
cvirNC_035784.1	48631211	48641255	8.5220445
cvirNC_035784.1	48641045	48649058	4.7011455
cvirNC_035784.1	48649152	48656983	5.0345612
cvirNC_035784.1	48665738	48673749	11.3257563
cvirNC_035784.1	48675587	48687303	11.0854192
cvirNC_035784.1	48690656	48702044	11.5202441
cvirNC_035784.1	48709737	48722048	10.8960305
cvirNC_035784.1	48734655	48743485	5.34969911
cvirNC_035784.1	48745869	48746574	9.1442367
cvirNC_035784.1	48751093	48754415	8.8025625
cvirNC_035784.1	48761508	48762843	2.2462459
cvirNC_035784.1	48763501	48766482	3.8815289
cvirNC_035784.1	48781202	48782181	6.2613028
cvirNC_035784.1	48785912	48795028	7.0380731
cvirNC_035784.1	48798187	48822157	11.3119582
cvirNC_035784.1	48824529	48824601	4.4932412
cvirNC_035784.1	48838503	48838575	3.7434568
cvirNC_035784.1	48840203	48840667	16.5952249
cvirNC_035784.1	48850038	48850110	3.3935687
cvirNC_035784.1	48858166	48868150	7.5946793
cvirNC_035784.1	48874012	48878623	6.0160127
cvirNC_035784.1	48883765	48888245	12.3528641
cvirNC_035784.1	48930268	48931777	94.0788774
cvirNC_035784.1	48931997	48939824	14.1071731
cvirNC_035784.1	48940248	48949434	5.190054
cvirNC_035784.1	48959409	48959480	2.5408052
cvirNC_035784.1	48963514	48973747	11.6950495
cvirNC_035784.1	48977720	48977791	7.9534433
cvirNC_035784.1	48979708	48979779	8.8411242
cvirNC_035784.1	48984410	48984481	9.6087603
cvirNC_035784.1	48985219	48986414	10.1302431
cvirNC_035784.1	48988238	48988309	8.9198632
cvirNC_035784.1	48991352	48998480	6.9060803
cvirNC_035784.1	49001607	49001678	8.4741009
cvirNC_035784.1	49015628	49017829	10.5329005
cvirNC_035784.1	49020100	49023262	3.7023371
cvirNC_035784.1	49031706	49033736	7.0132195
cvirNC_035784.1	49038931	49039002	13.0676294
cvirNC_035784.1	49039112	49039183	6.2909355
cvirNC_035784.1	49046903	49058576	10.0472547
cvirNC_035784.1	49063271	49078708	10.0041389
cvirNC_035784.1	49078853	49085288	5.7001774
cvirNC_035784.1	49086944	49088004	5.3945632
cvirNC_035784.1	49094309	49172613	6.5299799
cvirNC_035784.1	49127231	49157724	18.7463515
cvirNC_035784.1	49166041	49166449	4.5238398
cvirNC_035784.1	49182646	49186768	8.3787341
cvirNC_035784.1	49189054	49193148	10.1335815
cvirNC_035784.1	49193403	49220301	8.1844325
cvirNC_035784.1	49232269	49234970	4.6030911
cvirNC_035784.1	49257918	49275329	8.170137
cvirNC_035784.1	49282445	49297745	5.827869
cvirNC_035784.1	49305293	49316234	3.7333463
cvirNC_035784.1	49319924	49321645	8.0001601
cvirNC_035784.1	49328487	49333809	4.4376173
cvirNC_035784.1	49360726	49364895	0
cvirNC_035784.1	49382475	49385261	3.4503792
cvirNC_035784.1	49389440	49393353	8.4987012
cvirNC_035784.1	49401614	49405314	5.6191265
cvirNC_035784.1	49409823	49416702	6.10268896
cvirNC_035784.1	49423061	49427311	1.9296905
cvirNC_035784.1	49441833	49447018	2.3625314
cvirNC_035784.1	49456055	49475741	3.8267897
cvirNC_035784.1	49481061	49484871	15.5513297
cvirNC_035784.1	49525993	49534442	4.2334077
cvirNC_035784.1	49534806	49539979	2.8134239
cvirNC_035784.1	49541856	49544183	5.0468698
cvirNC_035784.1	49544189	49544617	5.3913405
cvirNC_035784.1	49549852	49559012	6.4370663
cvirNC_035784.1	49570958	49577902	11.5474462
cvirNC_035784.1	49581380	49591682	0.8230468
cvirNC_035784.1	49595180	49611922	0
cvirNC_035784.1	49635861	49639391	12.1303629
cvirNC_035784.1	49647637	49654654	12.2995456
cvirNC_035784.1	49675688	49680923	12.2915211
cvirNC_035784.1	49689312	49695619	6.1965938
cvirNC_035784.1	49696725	49698481	6.5751702
cvirNC_035784.1	49697856	49711214	6.52813507
cvirNC_035784.1	49711554	49712733	7.4466952
cvirNC_035784.1	49718347	49724390	12.2538381
cvirNC_035784.1	49725087	49736265	7.626407
cvirNC_035784.1	49737956	49740725	7.51923835
cvirNC_035784.1	49745460	49748598	1.7869717
cvirNC_035784.1	49791319	49793795	3.8018303
cvirNC_035784.1	49796527	49800757	8.0627808
cvirNC_035784.1	49809045	49814326	8.5136875
cvirNC_035784.1	49819139	49825309	11.74013
cvirNC_035784.1	49826080	49900032	10.0504263
cvirNC_035784.1	49856379	49858567	10.6780937
cvirNC_035784.1	49918965	49922491	9.2759392
cvirNC_035784.1	49923357	49943451	17.2495028
cvirNC_035784.1	49954073	49965280	10.947122
cvirNC_035784.1	49966591	49969899	7.7877766
cvirNC_035784.1	49972529	49975981	6.9092428
cvirNC_035784.1	49978199	49983660	8.9465226
cvirNC_035784.1	49985421	49989078	6.0730736
cvirNC_035784.1	49990087	50005106	8.2204352
cvirNC_035784.1	49995852	49998845	8.7858941
cvirNC_035784.1	50017576	50024516	4.1300025
cvirNC_035784.1	50043405	50052725	5.068053
cvirNC_035784.1	50052788	50055054	13.4844682
cvirNC_035784.1	50056277	50060291	9.9982053
cvirNC_035784.1	50064975	50075492	8.9421695
cvirNC_035784.1	50066448	50074329	2.88906
cvirNC_035784.1	50074367	50078043	1.4030505
cvirNC_035784.1	50077781	50095396	11.2347915
cvirNC_035784.1	50099365	50138241	11.7493477
cvirNC_035784.1	50138218	50148705	14.1986211
cvirNC_035784.1	50198657	50203637	5.7215553
cvirNC_035784.1	50204047	50208011	8.2909768
cvirNC_035784.1	50212054	50215469	7.5150741
cvirNC_035784.1	50220159	50224661	10.4451998
cvirNC_035784.1	50226436	50235747	14.3044213
cvirNC_035784.1	50242340	50253470	7.0173405
cvirNC_035784.1	50256107	50296917	7.2471545
cvirNC_035784.1	50296989	50312470	14.396358
cvirNC_035784.1	50315587	50316397	17.111139
cvirNC_035784.1	50323665	50326091	4.7570087
cvirNC_035784.1	50346230	50348823	12.1195467
cvirNC_035784.1	50365820	50376707	7.7815987
cvirNC_035784.1	50376853	50379734	6.9274028
cvirNC_035784.1	50382301	50414739	8.136809
cvirNC_035784.1	50419298	50427916	26.0776615
cvirNC_035784.1	50437571	50444326	11.3680944
cvirNC_035784.1	50446156	50453827	13.2747889
cvirNC_035784.1	50463880	50465840	13.592652
cvirNC_035784.1	50471988	50475389	9.5018506
cvirNC_035784.1	50478788	50482511	8.2304987
cvirNC_035784.1	50482580	50486180	7.077055
cvirNC_035784.1	50486249	50491198	23.1296402
cvirNC_035784.1	50492587	50503953	5.6180479
cvirNC_035784.1	50504088	50509681	6.3322335
cvirNC_035784.1	50509800	50542810	9.3309094
cvirNC_035784.1	50548599	50556961	6.974248
cvirNC_035784.1	50560466	50562754	14.9117286
cvirNC_035784.1	50566899	50576331	9.7797925
cvirNC_035784.1	50585956	50597604	3.2277214
cvirNC_035784.1	50592450	50595933	4.0006492
cvirNC_035784.1	50612306	50644962	7.1217794
cvirNC_035784.1	50624191	50633905	12.216859
cvirNC_035784.1	50649008	50651303	10.5061041
cvirNC_035784.1	50667390	50676888	8.237247
cvirNC_035784.1	50693461	50697645	15.649034
cvirNC_035784.1	50700555	50709860	7.5601667
cvirNC_035784.1	50714962	50725332	13.0986974
cvirNC_035784.1	50725515	50735030	7.6794339
cvirNC_035784.1	50736655	50740319	7.294842
cvirNC_035784.1	50754281	50765715	9.2368689
cvirNC_035784.1	50762965	50774507	13.7599849
cvirNC_035784.1	50776830	50780166	20.1755825
cvirNC_035784.1	50780374	50784596	4.3317923
cvirNC_035784.1	50785186	50788988	5.4637908
cvirNC_035784.1	50790182	50795035	6.3424688
cvirNC_035784.1	50797095	50803660	7.2569879
cvirNC_035784.1	50808051	50892199	0.9456353
cvirNC_035784.1	50896387	50909771	1.6579578
cvirNC_035784.1	50927317	50929088	2.588568
cvirNC_035784.1	50929698	50935707	0.4830942
cvirNC_035784.1	50949451	50957477	2.50451888
cvirNC_035784.1	50960094	50975788	7.2724472
cvirNC_035784.1	50981639	50989130	5.6694513
cvirNC_035784.1	51005745	51012170	5.1928108
cvirNC_035784.1	51015660	51020092	4.9743351
cvirNC_035784.1	51021458	51025776	7.3810417
cvirNC_035784.1	51025934	51032383	7.5102641
cvirNC_035784.1	51034411	51046269	7.8882212
cvirNC_035784.1	51055382	51066535	8.6000117
cvirNC_035784.1	51068240	51079722	9.5832849
cvirNC_035784.1	51079928	51082053	12.7193012
cvirNC_035784.1	51082420	51084597	14.1390615
cvirNC_035784.1	51085795	51088427	6.3091198
cvirNC_035784.1	51090316	51091717	10.3776966
cvirNC_035784.1	51092401	51109071	10.0403372
cvirNC_035784.1	51108895	51110835	9.0010009
cvirNC_035784.1	51111005	51117790	9.2756003
cvirNC_035784.1	51122235	51130824	4.9088717
cvirNC_035784.1	51132434	51135543	94.857285
cvirNC_035784.1	51136605	51141157	3.0511934
cvirNC_035784.1	51141359	51141430	5.4410292
cvirNC_035784.1	51147283	51197079	9.2484795
cvirNC_035784.1	51172223	51172295	7.3101907
cvirNC_035784.1	51202650	51212323	4.388787
cvirNC_035784.1	51228848	51253266	11.6088882
cvirNC_035784.1	51255392	51266906	9.5202382
cvirNC_035784.1	51267075	51289227	6.0189834
cvirNC_035784.1	51289327	51292467	3.7744589
cvirNC_035784.1	51292152	51299100	4.6693562
cvirNC_035784.1	51299236	51302382	3.93250658
cvirNC_035784.1	51302352	51309056	5.8347435
cvirNC_035784.1	51323584	51325851	3.4464054
cvirNC_035784.1	51327455	51374391	22.977446
cvirNC_035784.1	51345915	51367801	23.4349161
cvirNC_035784.1	51384976	51389849	3.910287
cvirNC_035784.1	51394456	51405340	7.5264316
cvirNC_035784.1	51406067	51417415	9.6117854
cvirNC_035784.1	51420386	51422251	14.3044042
cvirNC_035784.1	51438901	51459216	12.7761431
cvirNC_035784.1	51463012	51464664	13.7218217
cvirNC_035784.1	51469324	51470328	11.6773956
cvirNC_035784.1	51472491	51476320	15.5179699
cvirNC_035784.1	51489755	51491259	10.9127819
cvirNC_035784.1	51491533	51493305	8.798042
cvirNC_035784.1	51496026	51501983	3.4268543
cvirNC_035784.1	51513816	51516744	5.7426726
cvirNC_035784.1	51519863	51524326	7.2392174
cvirNC_035784.1	51537551	51538775	6.4882969
cvirNC_035784.1	51542190	51552570	7.123721
cvirNC_035784.1	51555999	51558592	11.081596
cvirNC_035784.1	51559626	51568518	8.37528386
cvirNC_035784.1	51579467	51581259	3.96283696
cvirNC_035784.1	51582492	51593969	2.61007186
cvirNC_035784.1	51594693	51596597	16.4236418
cvirNC_035784.1	51602196	51611368	9.1842628
cvirNC_035784.1	51615261	51626179	11.8527933
cvirNC_035784.1	51638802	51643483	9.6749835
cvirNC_035784.1	51648156	51652422	4.2580324
cvirNC_035784.1	51653294	51659020	4.07408271
cvirNC_035784.1	51660085	51668496	12.8627825
cvirNC_035784.1	51668636	51672702	10.3057837
cvirNC_035784.1	51672968	51691684	11.809435
cvirNC_035784.1	51693292	51696727	7.5832643
cvirNC_035784.1	51697085	51726644	7.9093214
cvirNC_035784.1	51731064	51795601	9.1763929
cvirNC_035784.1	51743519	51746458	7.3678383
cvirNC_035784.1	51757905	51779409	4.9460448
cvirNC_035784.1	51762892	51765211	4.9856717
cvirNC_035784.1	51771675	51773154	7.9305871
cvirNC_035784.1	51785854	51788484	2.939829
cvirNC_035784.1	51802184	51803306	4.4144973
cvirNC_035784.1	51805938	51807807	4.6559625
cvirNC_035784.1	51844684	51846116	7.194491
cvirNC_035784.1	51889481	51906826	8.8226104
cvirNC_035784.1	51931378	51934203	7.874767
cvirNC_035784.1	51946867	51991660	9.9254374
cvirNC_035784.1	51994775	51997058	16.9919892
cvirNC_035784.1	51997826	51999787	13.9333548
cvirNC_035784.1	51999910	52003847	7.543102
cvirNC_035784.1	52007698	52011859	13.1087305
cvirNC_035784.1	52012718	52028833	7.8070387
cvirNC_035784.1	52039076	52044948	0.8364596
cvirNC_035784.1	52050203	52058619	0.9520087
cvirNC_035784.1	52052765	52055305	1.9679784
cvirNC_035784.1	52058887	52066227	1.5982002
cvirNC_035784.1	52060988	52070015	1.7575846
cvirNC_035784.1	52072964	52074290	10.1896988
cvirNC_035784.1	52074318	52079254	6.7799171
cvirNC_035784.1	52083379	52088038	1.0189382
cvirNC_035784.1	52094886	52103868	0.8440616
cvirNC_035784.1	52211857	52214886	253.200574
cvirNC_035784.1	52321880	52336061	4.3753378
cvirNC_035784.1	52343844	52351001	3.62434992
cvirNC_035784.1	52362805	52363625	3.0120622
cvirNC_035784.1	52365838	52366301	1.1531927
cvirNC_035784.1	52419763	52423377	1.9700807
cvirNC_035784.1	52431774	52432445	7.8479105
cvirNC_035784.1	52449141	52460551	0.7736378
cvirNC_035784.1	52479047	52516955	0.9558221
cvirNC_035784.1	52536450	52540051	6.5817221
cvirNC_035784.1	52561256	52564256	28.986724
cvirNC_035784.1	52573105	52574508	15.5041635
cvirNC_035784.1	52576801	52582157	11.3886173
cvirNC_035784.1	52582146	52585885	8.7387689
cvirNC_035784.1	52585879	52597509	9.0480093
cvirNC_035784.1	52598334	52605104	11.1586533
cvirNC_035784.1	52605108	52619744	9.8009853
cvirNC_035784.1	52620248	52625987	5.7859989
cvirNC_035784.1	52642229	52665247	16.262695
cvirNC_035784.1	52672259	52685694	6.5419675
cvirNC_035784.1	52679322	52681873	4.0832506
cvirNC_035784.1	52688577	52696574	11.2160758
cvirNC_035784.1	52696775	52700337	49.1709928
cvirNC_035784.1	52703611	52710409	6.7484214
cvirNC_035784.1	52711139	52717707	19.0781823
cvirNC_035784.1	52717666	52724620	10.7338507
cvirNC_035784.1	52726605	52750484	10.968209
cvirNC_035784.1	52757062	52758128	11.1643734
cvirNC_035784.1	52760651	52781754	12.3116483
cvirNC_035784.1	52786983	52789729	17.7373907
cvirNC_035784.1	52789947	52811380	8.0566932
cvirNC_035784.1	52805824	52808415	14.2748049
cvirNC_035784.1	52817106	52820198	6.6900512
cvirNC_035784.1	52837345	52858470	13.6767144
cvirNC_035784.1	52861377	52897918	13.3401414
cvirNC_035784.1	52898161	52907366	11.5369157
cvirNC_035784.1	52907328	52929908	11.7491866
cvirNC_035784.1	52910954	52925817	6.250433
cvirNC_035784.1	52934286	52936525	23.6943977
cvirNC_035784.1	52965474	52968318	3.3104792
cvirNC_035784.1	52981485	52983272	17.2586344
cvirNC_035784.1	52998515	53034526	7.2493328
cvirNC_035784.1	53026632	53029825	2.8595015
cvirNC_035784.1	53034658	53041108	13.2155886
cvirNC_035784.1	53052085	53056893	10.2402278
cvirNC_035784.1	53108551	53109807	4.9190105
cvirNC_035784.1	53125103	53136564	4.6166898
cvirNC_035784.1	53145884	53152203	3.5312337
cvirNC_035784.1	53155754	53165962	8.7409716
cvirNC_035784.1	53166143	53173561	13.0698992
cvirNC_035784.1	53173972	53175369	21.0984013
cvirNC_035784.1	53179088	53186803	3.8872067
cvirNC_035784.1	53191649	53202271	4.0871642
cvirNC_035784.1	53230631	53238317	5.465562
cvirNC_035784.1	53232774	53236745	1.99189517
cvirNC_035784.1	53254628	53267201	2.38720101
cvirNC_035784.1	53260876	53263669	3.4514358
cvirNC_035784.1	53269677	53284646	13.8474833
cvirNC_035784.1	53284783	53292550	15.6269757
cvirNC_035784.1	53298876	53328543	8.8003421
cvirNC_035784.1	53301328	53307314	7.6020236
cvirNC_035784.1	53329102	53340571	10.661939
cvirNC_035784.1	53335667	53339814	6.4643553
cvirNC_035784.1	53341714	53347010	8.9702091
cvirNC_035784.1	53348358	53364076	8.4824778
cvirNC_035784.1	53364202	53372825	11.0338327
cvirNC_035784.1	53374064	53380433	11.6818277
cvirNC_035784.1	53380384	53413361	12.4786127
cvirNC_035784.1	53416658	53418436	13.944299
cvirNC_035784.1	53420037	53424517	5.1373714
cvirNC_035784.1	53424805	53431207	3.6423063
cvirNC_035784.1	53441105	53444455	4.2407361
