GO.ID,Term,Annotated,Significant,Expected,classic
GO:1900047,negative regulation of hemostasis,12,2,2.01,0.6212
GO:0006303,double-strand break repair via nonhomolo...,25,4,4.18,0.6221
GO:0008299,isoprenoid biosynthetic process,25,4,4.18,0.6221
GO:0008306,associative learning,25,4,4.18,0.6221
GO:0035194,regulatory ncRNA-mediated post-transcrip...,25,4,4.18,0.6221
GO:0035195,miRNA-mediated post-transcriptional gene...,25,4,4.18,0.6221
GO:0042181,ketone biosynthetic process,25,4,4.18,0.6221
GO:0016051,carbohydrate biosynthetic process,94,15,15.73,0.6233
GO:1901987,regulation of cell cycle phase transitio...,94,15,15.73,0.6233
GO:0051403,stress-activated MAPK cascade,63,10,10.54,0.6252
GO:0010605,negative regulation of macromolecule met...,697,114,116.62,0.6270
GO:0051172,negative regulation of nitrogen compound...,570,93,95.37,0.6276
GO:0001818,negative regulation of cytokine producti...,38,6,6.36,0.6294
GO:0006939,smooth muscle contraction,38,6,6.36,0.6294
GO:0007259,receptor signaling pathway via JAK-STAT,38,6,6.36,0.6294
GO:0050728,negative regulation of inflammatory resp...,38,6,6.36,0.6294
GO:0097696,receptor signaling pathway via STAT,38,6,6.36,0.6294
GO:0031099,regeneration,82,13,13.72,0.6308
GO:0006364,rRNA processing,57,9,9.54,0.6310
GO:0006766,vitamin metabolic process,57,9,9.54,0.6310
GO:0007498,mesoderm development,57,9,9.54,0.6310
GO:0043542,endothelial cell migration,57,9,9.54,0.6310
GO:0051338,regulation of transferase activity,236,38,39.49,0.6315
GO:0032989,cellular component morphogenesis,425,69,71.11,0.6322
GO:0000278,mitotic cell cycle,419,68,70.11,0.6328
GO:0007156,homophilic cell adhesion via plasma memb...,107,17,17.9,0.6335
GO:0002275,myeloid cell activation involved in immu...,76,12,12.72,0.6353
GO:0002444,myeloid leukocyte mediated immunity,76,12,12.72,0.6353
GO:0048754,branching morphogenesis of an epithelial...,76,12,12.72,0.6353
GO:0071705,nitrogen compound transport,789,129,132.02,0.6355
GO:0010564,regulation of cell cycle process,169,27,28.28,0.6372
GO:0006606,protein import into nucleus,51,8,8.53,0.6377
GO:0007162,negative regulation of cell adhesion,51,8,8.53,0.6377
GO:0033135,regulation of peptidyl-serine phosphoryl...,51,8,8.53,0.6377
GO:0000096,sulfur amino acid metabolic process,19,3,3.18,0.6388
GO:0001823,mesonephros development,19,3,3.18,0.6388
GO:0001938,positive regulation of endothelial cell ...,19,3,3.18,0.6388
GO:0006903,vesicle targeting,19,3,3.18,0.6388
GO:0007129,homologous chromosome pairing at meiosis,19,3,3.18,0.6388
GO:0009156,ribonucleoside monophosphate biosyntheti...,19,3,3.18,0.6388
GO:0010043,response to zinc ion,19,3,3.18,0.6388
GO:0016073,snRNA metabolic process,19,3,3.18,0.6388
GO:0016445,somatic diversification of immunoglobuli...,19,3,3.18,0.6388
GO:0030193,regulation of blood coagulation,19,3,3.18,0.6388
GO:0031113,regulation of microtubule polymerization,19,3,3.18,0.6388
GO:0031290,retinal ganglion cell axon guidance,19,3,3.18,0.6388
GO:0031341,regulation of cell killing,19,3,3.18,0.6388
GO:0033555,multicellular organismal response to str...,19,3,3.18,0.6388
GO:0043506,regulation of JUN kinase activity,19,3,3.18,0.6388
GO:0045746,negative regulation of Notch signaling p...,19,3,3.18,0.6388
GO:0045912,negative regulation of carbohydrate meta...,19,3,3.18,0.6388
GO:0050654,chondroitin sulfate proteoglycan metabol...,19,3,3.18,0.6388
GO:0050832,defense response to fungus,19,3,3.18,0.6388
GO:0061041,regulation of wound healing,19,3,3.18,0.6388
GO:1900046,regulation of hemostasis,19,3,3.18,0.6388
GO:1902115,regulation of organelle assembly,19,3,3.18,0.6388
GO:0007346,regulation of mitotic cell cycle,163,26,27.27,0.6393
GO:0000018,regulation of DNA recombination,32,5,5.35,0.6400
GO:0006094,gluconeogenesis,32,5,5.35,0.6400
GO:0006839,mitochondrial transport,32,5,5.35,0.6400
GO:0019217,regulation of fatty acid metabolic proce...,32,5,5.35,0.6400
GO:0042364,water-soluble vitamin biosynthetic proce...,32,5,5.35,0.6400
GO:0042472,inner ear morphogenesis,32,5,5.35,0.6400
GO:0006022,aminoglycan metabolic process,95,15,15.9,0.6405
GO:0051234,establishment of localization,1941,320,324.77,0.6436
GO:0006810,transport,1899,313,317.75,0.6439
GO:0042462,eye photoreceptor cell development,45,7,7.53,0.6457
GO:0072657,protein localization to membrane,64,10,10.71,0.6460
GO:0048598,embryonic morphogenesis,262,42,43.84,0.6476
GO:0061640,cytoskeleton-dependent cytokinesis,83,13,13.89,0.6490
GO:0002790,peptide secretion,58,9,9.7,0.6526
GO:0072522,purine-containing compound biosynthetic ...,102,16,17.07,0.6532
GO:0043299,leukocyte degranulation,77,12,12.88,0.6540
GO:0048569,post-embryonic animal organ development,77,12,12.88,0.6540
GO:0002088,lens development in camera-type eye,26,4,4.35,0.6542
GO:0006541,glutamine metabolic process,26,4,4.35,0.6542
GO:0008347,glial cell migration,26,4,4.35,0.6542
GO:0009583,detection of light stimulus,26,4,4.35,0.6542
GO:0048013,ephrin receptor signaling pathway,26,4,4.35,0.6542
GO:0061014,positive regulation of mRNA catabolic pr...,26,4,4.35,0.6542
GO:0061157,mRNA destabilization,26,4,4.35,0.6542
GO:0010256,endomembrane system organization,158,25,26.44,0.6546
GO:0006096,glycolytic process,39,6,6.53,0.6556
GO:0006497,protein lipidation,39,6,6.53,0.6556
GO:0033138,positive regulation of peptidyl-serine p...,39,6,6.53,0.6556
GO:0033157,regulation of intracellular protein tran...,39,6,6.53,0.6556
GO:0042158,lipoprotein biosynthetic process,39,6,6.53,0.6556
GO:0051302,regulation of cell division,39,6,6.53,0.6556
GO:0032940,secretion by cell,373,60,62.41,0.6562
GO:0060562,epithelial tube morphogenesis,152,24,25.43,0.6571
GO:0050953,sensory perception of light stimulus,96,15,16.06,0.6573
GO:0051235,maintenance of location,96,15,16.06,0.6573
GO:0010562,positive regulation of phosphorus metabo...,220,35,36.81,0.6582
GO:0045937,positive regulation of phosphate metabol...,220,35,36.81,0.6582
GO:0051651,maintenance of location in cell,71,11,11.88,0.6597
GO:0031346,positive regulation of cell projection o...,146,23,24.43,0.6598
GO:0006813,potassium ion transport,52,8,8.7,0.6603
GO:0051961,negative regulation of nervous system de...,52,8,8.7,0.6603
GO:0006182,cGMP biosynthetic process,13,2,2.18,0.6661
GO:0006313,DNA transposition,13,2,2.18,0.6661
GO:0007212,dopamine receptor signaling pathway,13,2,2.18,0.6661
GO:0007314,oocyte anterior/posterior axis specifica...,13,2,2.18,0.6661
GO:0007379,segment specification,13,2,2.18,0.6661
GO:0007413,axonal fasciculation,13,2,2.18,0.6661
GO:0007484,imaginal disc-derived genitalia developm...,13,2,2.18,0.6661
GO:0009301,snRNA transcription,13,2,2.18,0.6661
GO:0009698,phenylpropanoid metabolic process,13,2,2.18,0.6661
GO:0009712,catechol-containing compound metabolic p...,13,2,2.18,0.6661
GO:0009996,negative regulation of cell fate specifi...,13,2,2.18,0.6661
GO:0014009,glial cell proliferation,13,2,2.18,0.6661
GO:0030512,negative regulation of transforming grow...,13,2,2.18,0.6661
GO:0032873,negative regulation of stress-activated ...,13,2,2.18,0.6661
GO:0034331,cell junction maintenance,13,2,2.18,0.6661
GO:0042706,eye photoreceptor cell fate commitment,13,2,2.18,0.6661
GO:0043954,cellular component maintenance,13,2,2.18,0.6661
GO:0046173,polyol biosynthetic process,13,2,2.18,0.6661
GO:0046326,positive regulation of glucose import,13,2,2.18,0.6661
GO:0046329,negative regulation of JNK cascade,13,2,2.18,0.6661
GO:0046552,photoreceptor cell fate commitment,13,2,2.18,0.6661
GO:0050482,arachidonic acid secretion,13,2,2.18,0.6661
GO:0050994,regulation of lipid catabolic process,13,2,2.18,0.6661
GO:0051568,histone H3-K4 methylation,13,2,2.18,0.6661
GO:0051647,nucleus localization,13,2,2.18,0.6661
GO:0060350,endochondral bone morphogenesis,13,2,2.18,0.6661
GO:0070303,negative regulation of stress-activated ...,13,2,2.18,0.6661
GO:0090277,positive regulation of peptide hormone s...,13,2,2.18,0.6661
GO:0106030,neuron projection fasciculation,13,2,2.18,0.6661
GO:1903963,arachidonate transport,13,2,2.18,0.6661
GO:1905954,positive regulation of lipid localizatio...,13,2,2.18,0.6661
GO:0000255,allantoin metabolic process,6,1,1,0.6668
GO:0000712,resolution of meiotic recombination inte...,6,1,1,0.6668
GO:0001502,cartilage condensation,6,1,1,0.6668
GO:0001714,endodermal cell fate specification,6,1,1,0.6668
GO:0001829,trophectodermal cell differentiation,6,1,1,0.6668
GO:0002093,auditory receptor cell morphogenesis,6,1,1,0.6668
GO:0002286,T cell activation involved in immune res...,6,1,1,0.6668
GO:0002318,myeloid progenitor cell differentiation,6,1,1,0.6668
GO:0002544,chronic inflammatory response,6,1,1,0.6668
GO:0002634,regulation of germinal center formation,6,1,1,0.6668
GO:0002715,regulation of natural killer cell mediat...,6,1,1,0.6668
GO:0002820,negative regulation of adaptive immune r...,6,1,1,0.6668
GO:0003071,renal system process involved in regulat...,6,1,1,0.6668
GO:0003333,amino acid transmembrane transport,6,1,1,0.6668
GO:0005979,regulation of glycogen biosynthetic proc...,6,1,1,0.6668
GO:0006013,mannose metabolic process,6,1,1,0.6668
GO:0006020,inositol metabolic process,6,1,1,0.6668
GO:0006047,UDP-N-acetylglucosamine metabolic proces...,6,1,1,0.6668
GO:0006241,CTP biosynthetic process,6,1,1,0.6668
GO:0006264,mitochondrial DNA replication,6,1,1,0.6668
GO:0006419,alanyl-tRNA aminoacylation,6,1,1,0.6668
GO:0006578,amino-acid betaine biosynthetic process,6,1,1,0.6668
GO:0006649,phospholipid transfer to membrane,6,1,1,0.6668
GO:0006750,glutathione biosynthetic process,6,1,1,0.6668
GO:0006777,Mo-molybdopterin cofactor biosynthetic p...,6,1,1,0.6668
GO:0006984,ER-nucleus signaling pathway,6,1,1,0.6668
GO:0007000,nucleolus organization,6,1,1,0.6668
GO:0007202,activation of phospholipase C activity,6,1,1,0.6668
GO:0007315,pole plasm assembly,6,1,1,0.6668
GO:0007320,insemination,6,1,1,0.6668
GO:0007354,zygotic determination of anterior/poster...,6,1,1,0.6668
GO:0007428,primary branching, open tracheal system,6,1,1,0.6668
GO:0008292,acetylcholine biosynthetic process,6,1,1,0.6668
GO:0009135,purine nucleoside diphosphate metabolic ...,6,1,1,0.6668
GO:0009179,purine ribonucleoside diphosphate metabo...,6,1,1,0.6668
GO:0009299,mRNA transcription,6,1,1,0.6668
GO:0009608,response to symbiont,6,1,1,0.6668
GO:0009642,response to light intensity,6,1,1,0.6668
GO:0009650,UV protection,6,1,1,0.6668
GO:0009908,flower development,6,1,1,0.6668
GO:0010658,striated muscle cell apoptotic process,6,1,1,0.6668
GO:0010662,regulation of striated muscle cell apopt...,6,1,1,0.6668
GO:0010664,negative regulation of striated muscle c...,6,1,1,0.6668
GO:0010800,positive regulation of peptidyl-threonin...,6,1,1,0.6668
GO:0010801,negative regulation of peptidyl-threonin...,6,1,1,0.6668
GO:0010962,regulation of glucan biosynthetic proces...,6,1,1,0.6668
GO:0014061,regulation of norepinephrine secretion,6,1,1,0.6668
GO:0014874,response to stimulus involved in regulat...,6,1,1,0.6668
GO:0014877,response to muscle inactivity involved i...,6,1,1,0.6668
GO:0014894,response to denervation involved in regu...,6,1,1,0.6668
GO:0015014,heparan sulfate proteoglycan biosyntheti...,6,1,1,0.6668
GO:0015740,C4-dicarboxylate transport,6,1,1,0.6668
GO:0015810,aspartate transmembrane transport,6,1,1,0.6668
GO:0016036,cellular response to phosphate starvatio...,6,1,1,0.6668
GO:0016577,histone demethylation,6,1,1,0.6668
GO:0019054,modulation by virus of host cellular pro...,6,1,1,0.6668
GO:0019388,galactose catabolic process,6,1,1,0.6668
GO:0019720,Mo-molybdopterin cofactor metabolic proc...,6,1,1,0.6668
GO:0019852,L-ascorbic acid metabolic process,6,1,1,0.6668
GO:0021854,hypothalamus development,6,1,1,0.6668
GO:0022400,regulation of rhodopsin mediated signali...,6,1,1,0.6668
GO:0030857,negative regulation of epithelial cell d...,6,1,1,0.6668
GO:0031848,protection from non-homologous end joini...,6,1,1,0.6668
GO:0032055,negative regulation of translation in re...,6,1,1,0.6668
GO:0032148,activation of protein kinase B activity,6,1,1,0.6668
GO:0032414,positive regulation of ion transmembrane...,6,1,1,0.6668
GO:0032460,negative regulation of protein oligomeri...,6,1,1,0.6668
GO:0032490,detection of molecule of bacterial origi...,6,1,1,0.6668
GO:0032505,reproduction of a single-celled organism,6,1,1,0.6668
GO:0032692,negative regulation of interleukin-1 pro...,6,1,1,0.6668
GO:0032885,regulation of polysaccharide biosyntheti...,6,1,1,0.6668
GO:0032938,negative regulation of translation in re...,6,1,1,0.6668
GO:0032958,inositol phosphate biosynthetic process,6,1,1,0.6668
GO:0033235,positive regulation of protein sumoylati...,6,1,1,0.6668
GO:0033599,regulation of mammary gland epithelial c...,6,1,1,0.6668
GO:0034116,positive regulation of heterotypic cell-...,6,1,1,0.6668
GO:0034260,negative regulation of GTPase activity,6,1,1,0.6668
GO:0034311,diol metabolic process,6,1,1,0.6668
GO:0035065,regulation of histone acetylation,6,1,1,0.6668
GO:0035317,imaginal disc-derived wing hair organiza...,6,1,1,0.6668
GO:0035510,DNA dealkylation,6,1,1,0.6668
GO:0040009,regulation of growth rate,6,1,1,0.6668
GO:0042269,regulation of natural killer cell mediat...,6,1,1,0.6668
GO:0042278,purine nucleoside metabolic process,6,1,1,0.6668
GO:0042478,regulation of eye photoreceptor cell dev...,6,1,1,0.6668
GO:0042724,thiamine-containing compound biosyntheti...,6,1,1,0.6668
GO:0042789,mRNA transcription by RNA polymerase II,6,1,1,0.6668
GO:0042940,D-amino acid transport,6,1,1,0.6668
GO:0043030,regulation of macrophage activation,6,1,1,0.6668
GO:0043132,NAD transport,6,1,1,0.6668
GO:0043392,negative regulation of DNA binding,6,1,1,0.6668
GO:0043556,regulation of translation in response to...,6,1,1,0.6668
GO:0043567,regulation of insulin-like growth factor...,6,1,1,0.6668
GO:0044241,lipid digestion,6,1,1,0.6668
GO:0045217,cell-cell junction maintenance,6,1,1,0.6668
GO:0045314,regulation of compound eye photoreceptor...,6,1,1,0.6668
GO:0045463,R8 cell development,6,1,1,0.6668
GO:0045475,locomotor rhythm,6,1,1,0.6668
GO:0045571,negative regulation of imaginal disc gro...,6,1,1,0.6668
GO:0045582,positive regulation of T cell differenti...,6,1,1,0.6668
GO:0045662,negative regulation of myoblast differen...,6,1,1,0.6668
GO:0045730,respiratory burst,6,1,1,0.6668
GO:0046036,CTP metabolic process,6,1,1,0.6668
GO:0046479,glycosphingolipid catabolic process,6,1,1,0.6668
GO:0046514,ceramide catabolic process,6,1,1,0.6668
GO:0046635,positive regulation of alpha-beta T cell...,6,1,1,0.6668
GO:0046874,quinolinate metabolic process,6,1,1,0.6668
GO:0048261,negative regulation of receptor-mediated...,6,1,1,0.6668
GO:0048580,regulation of post-embryonic development,6,1,1,0.6668
GO:0048635,negative regulation of muscle organ deve...,6,1,1,0.6668
GO:0048681,negative regulation of axon regeneration,6,1,1,0.6668
GO:0048682,sprouting of injured axon,6,1,1,0.6668
GO:0048713,regulation of oligodendrocyte differenti...,6,1,1,0.6668
GO:0048840,otolith development,6,1,1,0.6668
GO:0050873,brown fat cell differentiation,6,1,1,0.6668
GO:0050996,positive regulation of lipid catabolic p...,6,1,1,0.6668
GO:0051013,microtubule severing,6,1,1,0.6668
GO:0051044,positive regulation of membrane protein ...,6,1,1,0.6668
GO:0051305,chromosome movement towards spindle pole,6,1,1,0.6668
GO:0051608,histamine transport,6,1,1,0.6668
GO:0051823,regulation of synapse structural plastic...,6,1,1,0.6668
GO:0051901,positive regulation of mitochondrial dep...,6,1,1,0.6668
GO:0060019,radial glial cell differentiation,6,1,1,0.6668
GO:0060088,auditory receptor cell stereocilium orga...,6,1,1,0.6668
GO:0060250,germ-line stem-cell niche homeostasis,6,1,1,0.6668
GO:0060330,regulation of response to type II interf...,6,1,1,0.6668
GO:0060438,trachea development,6,1,1,0.6668
GO:0060512,prostate gland morphogenesis,6,1,1,0.6668
GO:0060740,prostate gland epithelium morphogenesis,6,1,1,0.6668
GO:0070076,histone lysine demethylation,6,1,1,0.6668
GO:0070268,cornification,6,1,1,0.6668
GO:0070571,negative regulation of neuron projection...,6,1,1,0.6668
GO:0090075,relaxation of muscle,6,1,1,0.6668
GO:0090255,cell proliferation involved in imaginal ...,6,1,1,0.6668
GO:0090567,reproductive shoot system development,6,1,1,0.6668
GO:0098743,cell aggregation,6,1,1,0.6668
GO:1900620,acetate ester biosynthetic process,6,1,1,0.6668
GO:1901862,negative regulation of muscle tissue dev...,6,1,1,0.6668
GO:1901983,regulation of protein acetylation,6,1,1,0.6668
GO:1902075,cellular response to salt,6,1,1,0.6668
GO:1904181,positive regulation of membrane depolari...,6,1,1,0.6668
GO:2000378,negative regulation of reactive oxygen s...,6,1,1,0.6668
GO:2000756,regulation of peptidyl-lysine acetylatio...,6,1,1,0.6668
GO:0009110,vitamin biosynthetic process,33,5,5.52,0.6681
GO:0032434,regulation of proteasomal ubiquitin-depe...,33,5,5.52,0.6681
GO:0042471,ear morphogenesis,33,5,5.52,0.6681
GO:0042542,response to hydrogen peroxide,33,5,5.52,0.6681
GO:0061136,regulation of proteasomal protein catabo...,33,5,5.52,0.6681
GO:1903050,regulation of proteolysis involved in pr...,33,5,5.52,0.6681
GO:2000058,regulation of ubiquitin-dependent protei...,33,5,5.52,0.6681
GO:0023052,signaling,2019,332,337.82,0.6689
GO:0003006,developmental process involved in reprod...,399,64,66.76,0.6694
GO:0030073,insulin secretion,46,7,7.7,0.6695
GO:0051650,establishment of vesicle localization,46,7,7.7,0.6695
GO:0022008,neurogenesis,740,120,123.82,0.6701
GO:0051051,negative regulation of transport,78,12,13.05,0.6723
GO:0006470,protein dephosphorylation,122,19,20.41,0.6725
GO:0051865,protein autoubiquitination,59,9,9.87,0.6735
GO:0007271,synaptic transmission, cholinergic,20,3,3.35,0.6745
GO:0035270,endocrine system development,20,3,3.35,0.6745
GO:0042177,negative regulation of protein catabolic...,20,3,3.35,0.6745
GO:0043113,receptor clustering,20,3,3.35,0.6745
GO:0045639,positive regulation of myeloid cell diff...,20,3,3.35,0.6745
GO:0045727,positive regulation of translation,20,3,3.35,0.6745
GO:0046425,regulation of receptor signaling pathway...,20,3,3.35,0.6745
GO:0060099,regulation of phagocytosis, engulfment,20,3,3.35,0.6745
GO:0060100,positive regulation of phagocytosis, eng...,20,3,3.35,0.6745
GO:0060179,male mating behavior,20,3,3.35,0.6745
GO:1904892,regulation of receptor signaling pathway...,20,3,3.35,0.6745
GO:1905153,regulation of membrane invagination,20,3,3.35,0.6745
GO:1905155,positive regulation of membrane invagina...,20,3,3.35,0.6745
GO:0060284,regulation of cell development,197,31,32.96,0.6773
GO:0048880,sensory system development,228,36,38.15,0.6781
GO:0006909,phagocytosis,160,25,26.77,0.6803
GO:0019439,aromatic compound catabolic process,160,25,26.77,0.6803
GO:0050678,regulation of epithelial cell proliferat...,110,17,18.41,0.6803
GO:0001539,cilium or flagellum-dependent cell motil...,40,6,6.69,0.6807
GO:0006576,biogenic amine metabolic process,40,6,6.69,0.6807
GO:0045637,regulation of myeloid cell differentiati...,40,6,6.69,0.6807
GO:0046903,secretion,425,68,71.11,0.6818
GO:0008038,neuron recognition,53,8,8.87,0.6820
GO:0042552,myelination,53,8,8.87,0.6820
GO:0051170,import into nucleus,53,8,8.87,0.6820
GO:0032879,regulation of localization,462,74,77.3,0.6842
GO:0000041,transition metal ion transport,27,4,4.52,0.6845
GO:0006672,ceramide metabolic process,27,4,4.52,0.6845
GO:0031123,RNA 3'-end processing,27,4,4.52,0.6845
GO:0032640,tumor necrosis factor production,27,4,4.52,0.6845
GO:0032680,regulation of tumor necrosis factor prod...,27,4,4.52,0.6845
GO:0050779,RNA destabilization,27,4,4.52,0.6845
GO:0051642,centrosome localization,27,4,4.52,0.6845
GO:0055007,cardiac muscle cell differentiation,27,4,4.52,0.6845
GO:0061842,microtubule organizing center localizati...,27,4,4.52,0.6845
GO:0071706,tumor necrosis factor superfamily cytoki...,27,4,4.52,0.6845
GO:0120192,tight junction assembly,27,4,4.52,0.6845
GO:0120193,tight junction organization,27,4,4.52,0.6845
GO:1903555,regulation of tumor necrosis factor supe...,27,4,4.52,0.6845
GO:0010631,epithelial cell migration,104,16,17.4,0.6847
GO:0090130,tissue migration,104,16,17.4,0.6847
GO:0090132,epithelium migration,104,16,17.4,0.6847
GO:0044283,small molecule biosynthetic process,315,50,52.71,0.6852
GO:0010976,positive regulation of neuron projection...,66,10,11.04,0.6855
GO:0080135,regulation of cellular response to stres...,117,18,19.58,0.6908
GO:0042461,photoreceptor cell development,47,7,7.86,0.6922
GO:0060429,epithelium development,451,72,75.46,0.6935
GO:0035108,limb morphogenesis,60,9,10.04,0.6936
GO:0009948,anterior/posterior axis specification,34,5,5.69,0.6946
GO:0030218,erythrocyte differentiation,34,5,5.69,0.6946
GO:0072528,pyrimidine-containing compound biosynthe...,34,5,5.69,0.6946
GO:2001251,negative regulation of chromosome organi...,34,5,5.69,0.6946
GO:0050804,modulation of chemical synaptic transmis...,92,14,15.39,0.6948
GO:0099177,regulation of trans-synaptic signaling,92,14,15.39,0.6948
GO:0003002,regionalization,242,38,40.49,0.6951
GO:0000281,mitotic cytokinesis,73,11,12.21,0.6967
GO:0001649,osteoblast differentiation,73,11,12.21,0.6967
GO:0016570,histone modification,130,20,21.75,0.6967
GO:0009887,animal organ morphogenesis,476,76,79.65,0.6973
GO:0009611,response to wounding,199,31,33.3,0.6997
GO:0016052,carbohydrate catabolic process,86,13,14.39,0.7006
GO:0019693,ribose phosphate metabolic process,143,22,23.93,0.7025
GO:0042770,signal transduction in response to DNA d...,67,10,11.21,0.7043
GO:0051495,positive regulation of cytoskeleton orga...,67,10,11.21,0.7043
GO:0001756,somitogenesis,41,6,6.86,0.7045
GO:0001843,neural tube closure,41,6,6.86,0.7045
GO:0014020,primary neural tube formation,41,6,6.86,0.7045
GO:0016571,histone methylation,41,6,6.86,0.7045
GO:0030326,embryonic limb morphogenesis,41,6,6.86,0.7045
GO:0030330,DNA damage response, signal transduction...,41,6,6.86,0.7045
GO:0042752,regulation of circadian rhythm,41,6,6.86,0.7045
GO:0051963,regulation of synapse assembly,41,6,6.86,0.7045
GO:0060606,tube closure,41,6,6.86,0.7045
GO:0061053,somite development,41,6,6.86,0.7045
GO:0051247,positive regulation of protein metabolic...,342,54,57.22,0.7059
GO:0002793,positive regulation of peptide secretion,14,2,2.34,0.7065
GO:0006012,galactose metabolic process,14,2,2.34,0.7065
GO:0006304,DNA modification,14,2,2.34,0.7065
GO:0006334,nucleosome assembly,14,2,2.34,0.7065
GO:0006360,transcription by RNA polymerase I,14,2,2.34,0.7065
GO:0006862,nucleotide transport,14,2,2.34,0.7065
GO:0006940,regulation of smooth muscle contraction,14,2,2.34,0.7065
GO:0007205,protein kinase C-activating G protein-co...,14,2,2.34,0.7065
GO:0010454,negative regulation of cell fate commitm...,14,2,2.34,0.7065
GO:0010824,regulation of centrosome duplication,14,2,2.34,0.7065
GO:0015865,purine nucleotide transport,14,2,2.34,0.7065
GO:0018095,protein polyglutamylation,14,2,2.34,0.7065
GO:0019755,one-carbon compound transport,14,2,2.34,0.7065
GO:0019985,translesion synthesis,14,2,2.34,0.7065
GO:0021885,forebrain cell migration,14,2,2.34,0.7065
GO:0022029,telencephalon cell migration,14,2,2.34,0.7065
GO:0032784,regulation of DNA-templated transcriptio...,14,2,2.34,0.7065
GO:0034113,heterotypic cell-cell adhesion,14,2,2.34,0.7065
GO:0042136,neurotransmitter biosynthetic process,14,2,2.34,0.7065
GO:0042659,regulation of cell fate specification,14,2,2.34,0.7065
GO:0043516,regulation of DNA damage response, signa...,14,2,2.34,0.7065
GO:0043647,inositol phosphate metabolic process,14,2,2.34,0.7065
GO:0043666,regulation of phosphoprotein phosphatase...,14,2,2.34,0.7065
GO:0045913,positive regulation of carbohydrate meta...,14,2,2.34,0.7065
GO:0050907,detection of chemical stimulus involved ...,14,2,2.34,0.7065
GO:0055003,cardiac myofibril assembly,14,2,2.34,0.7065
GO:0060056,mammary gland involution,14,2,2.34,0.7065
GO:0060221,retinal rod cell differentiation,14,2,2.34,0.7065
GO:0060236,regulation of mitotic spindle organizati...,14,2,2.34,0.7065
GO:0072595,maintenance of protein localization in o...,14,2,2.34,0.7065
GO:0090224,regulation of spindle organization,14,2,2.34,0.7065
GO:1901796,regulation of signal transduction by p53...,14,2,2.34,0.7065
GO:0006099,tricarboxylic acid cycle,21,3,3.51,0.7075
GO:0007274,neuromuscular synaptic transmission,21,3,3.51,0.7075
GO:0030071,regulation of mitotic metaphase/anaphase...,21,3,3.51,0.7075
GO:0032092,positive regulation of protein binding,21,3,3.51,0.7075
GO:0042147,retrograde transport, endosome to Golgi,21,3,3.51,0.7075
GO:0050819,negative regulation of coagulation,21,3,3.51,0.7075
GO:0051310,metaphase chromosome alignment,21,3,3.51,0.7075
GO:0060443,mammary gland morphogenesis,21,3,3.51,0.7075
GO:1902099,regulation of metaphase/anaphase transit...,21,3,3.51,0.7075
GO:0051050,positive regulation of transport,231,36,38.65,0.7092
GO:0050818,regulation of coagulation,28,4,4.69,0.7128
GO:0051225,spindle assembly,28,4,4.69,0.7128
GO:0009798,axis specification,48,7,8.03,0.7139
GO:0050807,regulation of synapse organization,48,7,8.03,0.7139
GO:0009913,epidermal cell differentiation,74,11,12.38,0.7142
GO:0043281,regulation of cysteine-type endopeptidas...,74,11,12.38,0.7142
GO:2000116,regulation of cysteine-type endopeptidas...,74,11,12.38,0.7142
GO:0062012,regulation of small molecule metabolic p...,106,16,17.74,0.7146
GO:0043010,camera-type eye development,144,22,24.09,0.7152
GO:0007052,mitotic spindle organization,35,5,5.86,0.7197
GO:0010977,negative regulation of neuron projection...,35,5,5.86,0.7197
GO:0015748,organophosphate ester transport,35,5,5.86,0.7197
GO:0050764,regulation of phagocytosis,35,5,5.86,0.7197
GO:0046777,protein autophosphorylation,100,15,16.73,0.7200
GO:0000019,regulation of mitotic recombination,7,1,1.17,0.7226
GO:0001678,intracellular glucose homeostasis,7,1,1.17,0.7226
GO:0001886,endothelial cell morphogenesis,7,1,1.17,0.7226
GO:0002089,lens morphogenesis in camera-type eye,7,1,1.17,0.7226
GO:0002467,germinal center formation,7,1,1.17,0.7226
GO:0003382,epithelial cell morphogenesis,7,1,1.17,0.7226
GO:0006228,UTP biosynthetic process,7,1,1.17,0.7226
GO:0006271,DNA strand elongation involved in DNA re...,7,1,1.17,0.7226
GO:0006305,DNA alkylation,7,1,1.17,0.7226
GO:0006306,DNA methylation,7,1,1.17,0.7226
GO:0006688,glycosphingolipid biosynthetic process,7,1,1.17,0.7226
GO:0007028,cytoplasm organization,7,1,1.17,0.7226
GO:0007176,regulation of epidermal growth factor-ac...,7,1,1.17,0.7226
GO:0007194,negative regulation of adenylate cyclase...,7,1,1.17,0.7226
GO:0007220,Notch receptor processing,7,1,1.17,0.7226
GO:0007442,hindgut morphogenesis,7,1,1.17,0.7226
GO:0007451,dorsal/ventral lineage restriction, imag...,7,1,1.17,0.7226
GO:0007460,R8 cell fate commitment,7,1,1.17,0.7226
GO:0007509,mesoderm migration involved in gastrulat...,7,1,1.17,0.7226
GO:0008050,female courtship behavior,7,1,1.17,0.7226
GO:0009129,pyrimidine nucleoside monophosphate meta...,7,1,1.17,0.7226
GO:0009130,pyrimidine nucleoside monophosphate bios...,7,1,1.17,0.7226
GO:0009185,ribonucleoside diphosphate metabolic pro...,7,1,1.17,0.7226
GO:0009208,pyrimidine ribonucleoside triphosphate m...,7,1,1.17,0.7226
