GO.ID,Term,Annotated,Significant,Expected,classic
GO:0002252,immune effector process,3,0,0.91,1.000
GO:0002262,myeloid cell homeostasis,1,0,0.3,1.000
GO:0002263,cell activation involved in immune respo...,3,0,0.91,1.000
GO:0002274,myeloid leukocyte activation,2,0,0.6,1.000
GO:0002275,myeloid cell activation involved in immu...,2,0,0.6,1.000
GO:0002283,neutrophil activation involved in immune...,2,0,0.6,1.000
GO:0002285,lymphocyte activation involved in immune...,1,0,0.3,1.000
GO:0002312,B cell activation involved in immune res...,1,0,0.3,1.000
GO:0002366,leukocyte activation involved in immune ...,3,0,0.91,1.000
GO:0002376,immune system process,9,0,2.72,1.000
GO:0002377,immunoglobulin production,1,0,0.3,1.000
GO:0002381,immunoglobulin production involved in im...,1,0,0.3,1.000
GO:0002440,production of molecular mediator of immu...,1,0,0.3,1.000
GO:0002443,leukocyte mediated immunity,3,0,0.91,1.000
GO:0002444,myeloid leukocyte mediated immunity,2,0,0.6,1.000
GO:0002446,neutrophil mediated immunity,2,0,0.6,1.000
GO:0002449,lymphocyte mediated immunity,1,0,0.3,1.000
GO:0002460,adaptive immune response based on somati...,1,0,0.3,1.000
GO:0002520,immune system development,2,0,0.6,1.000
GO:0002521,leukocyte differentiation,3,0,0.91,1.000
GO:0002562,somatic diversification of immune recept...,1,0,0.3,1.000
GO:0002573,myeloid leukocyte differentiation,1,0,0.3,1.000
GO:0002637,regulation of immunoglobulin production,1,0,0.3,1.000
GO:0002639,positive regulation of immunoglobulin pr...,1,0,0.3,1.000
GO:0002682,regulation of immune system process,6,0,1.81,1.000
GO:0002683,negative regulation of immune system pro...,5,0,1.51,1.000
GO:0002684,positive regulation of immune system pro...,2,0,0.6,1.000
GO:0002694,regulation of leukocyte activation,2,0,0.6,1.000
GO:0002695,negative regulation of leukocyte activat...,1,0,0.3,1.000
GO:0002696,positive regulation of leukocyte activat...,2,0,0.6,1.000
GO:0002697,regulation of immune effector process,1,0,0.3,1.000
GO:0002699,positive regulation of immune effector p...,1,0,0.3,1.000
GO:0002700,regulation of production of molecular me...,1,0,0.3,1.000
GO:0002702,positive regulation of production of mol...,1,0,0.3,1.000
GO:0002703,regulation of leukocyte mediated immunit...,1,0,0.3,1.000
GO:0002705,positive regulation of leukocyte mediate...,1,0,0.3,1.000
GO:0002706,regulation of lymphocyte mediated immuni...,1,0,0.3,1.000
GO:0002708,positive regulation of lymphocyte mediat...,1,0,0.3,1.000
GO:0002712,regulation of B cell mediated immunity,1,0,0.3,1.000
GO:0002714,positive regulation of B cell mediated i...,1,0,0.3,1.000
GO:0002761,regulation of myeloid leukocyte differen...,1,0,0.3,1.000
GO:0002762,negative regulation of myeloid leukocyte...,1,0,0.3,1.000
GO:0002819,regulation of adaptive immune response,1,0,0.3,1.000
GO:0002821,positive regulation of adaptive immune r...,1,0,0.3,1.000
GO:0002822,regulation of adaptive immune response b...,1,0,0.3,1.000
GO:0002824,positive regulation of adaptive immune r...,1,0,0.3,1.000
GO:0002831,regulation of response to biotic stimulu...,2,0,0.6,1.000
GO:0002832,negative regulation of response to bioti...,2,0,0.6,1.000
GO:0002889,regulation of immunoglobulin mediated im...,1,0,0.3,1.000
GO:0002891,positive regulation of immunoglobulin me...,1,0,0.3,1.000
GO:0003006,developmental process involved in reprod...,7,0,2.11,1.000
GO:0003012,muscle system process,2,0,0.6,1.000
GO:0003013,circulatory system process,1,0,0.3,1.000
GO:0003018,vascular process in circulatory system,1,0,0.3,1.000
GO:0003044,regulation of systemic arterial blood pr...,1,0,0.3,1.000
GO:0003073,regulation of systemic arterial blood pr...,1,0,0.3,1.000
GO:0003085,negative regulation of systemic arterial...,1,0,0.3,1.000
GO:0003170,heart valve development,1,0,0.3,1.000
GO:0003205,cardiac chamber development,1,0,0.3,1.000
GO:0003231,cardiac ventricle development,1,0,0.3,1.000
GO:0003279,cardiac septum development,1,0,0.3,1.000
GO:0003281,ventricular septum development,1,0,0.3,1.000
GO:0003382,epithelial cell morphogenesis,1,0,0.3,1.000
GO:0005976,polysaccharide metabolic process,1,0,0.3,1.000
GO:0005977,glycogen metabolic process,1,0,0.3,1.000
GO:0005978,glycogen biosynthetic process,1,0,0.3,1.000
GO:0005979,regulation of glycogen biosynthetic proc...,1,0,0.3,1.000
GO:0005996,monosaccharide metabolic process,3,0,0.91,1.000
GO:0006006,glucose metabolic process,3,0,0.91,1.000
GO:0006015,5-phosphoribose 1-diphosphate biosynthet...,1,0,0.3,1.000
GO:0006109,regulation of carbohydrate metabolic pro...,2,0,0.6,1.000
GO:0006112,energy reserve metabolic process,1,0,0.3,1.000
GO:0006144,purine nucleobase metabolic process,1,0,0.3,1.000
GO:0006164,purine nucleotide biosynthetic process,2,0,0.6,1.000
GO:0006167,AMP biosynthetic process,1,0,0.3,1.000
GO:0006220,pyrimidine nucleotide metabolic process,2,0,0.6,1.000
GO:0006221,pyrimidine nucleotide biosynthetic proce...,1,0,0.3,1.000
GO:0006244,pyrimidine nucleotide catabolic process,1,0,0.3,1.000
GO:0006261,DNA-templated DNA replication,1,0,0.3,1.000
GO:0006275,regulation of DNA replication,1,0,0.3,1.000
GO:0006281,DNA repair,4,0,1.21,1.000
GO:0006282,regulation of DNA repair,1,0,0.3,1.000
GO:0006283,transcription-coupled nucleotide-excisio...,1,0,0.3,1.000
GO:0006284,base-excision repair,1,0,0.3,1.000
GO:0006285,base-excision repair, AP site formation,1,0,0.3,1.000
GO:0006289,nucleotide-excision repair,1,0,0.3,1.000
GO:0006293,nucleotide-excision repair, preincision ...,1,0,0.3,1.000
GO:0006294,nucleotide-excision repair, preincision ...,1,0,0.3,1.000
GO:0006304,DNA modification,2,0,0.6,1.000
GO:0006305,DNA alkylation,1,0,0.3,1.000
GO:0006306,DNA methylation,1,0,0.3,1.000
GO:0006308,DNA catabolic process,1,0,0.3,1.000
GO:0006309,apoptotic DNA fragmentation,1,0,0.3,1.000
GO:0006310,DNA recombination,1,0,0.3,1.000
GO:0006325,chromatin organization,3,0,0.91,1.000
GO:0006334,nucleosome assembly,2,0,0.6,1.000
GO:0006338,chromatin remodeling,2,0,0.6,1.000
GO:0006354,DNA-templated transcription elongation,1,0,0.3,1.000
GO:0006356,regulation of transcription by RNA polym...,1,0,0.3,1.000
GO:0006360,transcription by RNA polymerase I,1,0,0.3,1.000
GO:0006368,transcription elongation by RNA polymera...,1,0,0.3,1.000
GO:0006397,mRNA processing,3,0,0.91,1.000
GO:0006399,tRNA metabolic process,1,0,0.3,1.000
GO:0006401,RNA catabolic process,1,0,0.3,1.000
GO:0006402,mRNA catabolic process,1,0,0.3,1.000
GO:0006403,RNA localization,1,0,0.3,1.000
GO:0006413,translational initiation,1,0,0.3,1.000
GO:0006417,regulation of translation,3,0,0.91,1.000
GO:0006418,tRNA aminoacylation for protein translat...,1,0,0.3,1.000
GO:0006426,glycyl-tRNA aminoacylation,1,0,0.3,1.000
GO:0006446,regulation of translational initiation,1,0,0.3,1.000
GO:0006457,protein folding,2,0,0.6,1.000
GO:0006458,'de novo' protein folding,1,0,0.3,1.000
GO:0006470,protein dephosphorylation,2,0,0.6,1.000
GO:0006473,protein acetylation,2,0,0.6,1.000
GO:0006474,N-terminal protein amino acid acetylatio...,1,0,0.3,1.000
GO:0006475,internal protein amino acid acetylation,2,0,0.6,1.000
GO:0006479,protein methylation,1,0,0.3,1.000
GO:0006497,protein lipidation,1,0,0.3,1.000
GO:0006606,protein import into nucleus,2,0,0.6,1.000
GO:0006607,NLS-bearing protein import into nucleus,1,0,0.3,1.000
GO:0006610,ribosomal protein import into nucleus,1,0,0.3,1.000
GO:0006629,lipid metabolic process,4,0,1.21,1.000
GO:0006631,fatty acid metabolic process,2,0,0.6,1.000
GO:0006633,fatty acid biosynthetic process,1,0,0.3,1.000
GO:0006635,fatty acid beta-oxidation,1,0,0.3,1.000
GO:0006694,steroid biosynthetic process,1,0,0.3,1.000
GO:0006695,cholesterol biosynthetic process,1,0,0.3,1.000
GO:0006754,ATP biosynthetic process,1,0,0.3,1.000
GO:0006778,porphyrin-containing compound metabolic ...,1,0,0.3,1.000
GO:0006779,porphyrin-containing compound biosynthet...,1,0,0.3,1.000
GO:0006783,heme biosynthetic process,1,0,0.3,1.000
GO:0006784,heme A biosynthetic process,1,0,0.3,1.000
GO:0006790,sulfur compound metabolic process,1,0,0.3,1.000
GO:0006814,sodium ion transport,1,0,0.3,1.000
GO:0006892,post-Golgi vesicle-mediated transport,1,0,0.3,1.000
GO:0006893,Golgi to plasma membrane transport,1,0,0.3,1.000
GO:0006898,receptor-mediated endocytosis,1,0,0.3,1.000
GO:0006904,vesicle docking involved in exocytosis,1,0,0.3,1.000
GO:0006913,nucleocytoplasmic transport,2,0,0.6,1.000
GO:0006914,autophagy,3,0,0.91,1.000
GO:0006936,muscle contraction,2,0,0.6,1.000
GO:0006937,regulation of muscle contraction,1,0,0.3,1.000
GO:0006939,smooth muscle contraction,1,0,0.3,1.000
GO:0006940,regulation of smooth muscle contraction,1,0,0.3,1.000
GO:0006952,defense response,2,0,0.6,1.000
GO:0006955,immune response,5,0,1.51,1.000
GO:0006970,response to osmotic stress,1,0,0.3,1.000
GO:0007009,plasma membrane organization,1,0,0.3,1.000
GO:0007010,cytoskeleton organization,7,0,2.11,1.000
GO:0007015,actin filament organization,4,0,1.21,1.000
GO:0007017,microtubule-based process,4,0,1.21,1.000
GO:0007018,microtubule-based movement,2,0,0.6,1.000
GO:0007034,vacuolar transport,1,0,0.3,1.000
GO:0007041,lysosomal transport,1,0,0.3,1.000
GO:0007044,cell-substrate junction assembly,1,0,0.3,1.000
GO:0007051,spindle organization,1,0,0.3,1.000
GO:0007052,mitotic spindle organization,1,0,0.3,1.000
GO:0007079,mitotic chromosome movement towards spin...,1,0,0.3,1.000
GO:0007080,mitotic metaphase chromosome alignment,1,0,0.3,1.000
GO:0007156,homophilic cell adhesion via plasma memb...,1,0,0.3,1.000
GO:0007157,heterophilic cell-cell adhesion via plas...,1,0,0.3,1.000
GO:0007160,cell-matrix adhesion,2,0,0.6,1.000
GO:0007178,transmembrane receptor protein serine/th...,3,0,0.91,1.000
GO:0007179,transforming growth factor beta receptor...,3,0,0.91,1.000
GO:0007186,G protein-coupled receptor signaling pat...,1,0,0.3,1.000
GO:0007188,adenylate cyclase-modulating G protein-c...,1,0,0.3,1.000
GO:0007189,adenylate cyclase-activating G protein-c...,1,0,0.3,1.000
GO:0007190,activation of adenylate cyclase activity,1,0,0.3,1.000
GO:0007219,Notch signaling pathway,3,0,0.91,1.000
GO:0007224,smoothened signaling pathway,1,0,0.3,1.000
GO:0007249,canonical NF-kappaB signal transduction,1,0,0.3,1.000
GO:0007254,JNK cascade,1,0,0.3,1.000
GO:0007264,small GTPase mediated signal transductio...,1,0,0.3,1.000
GO:0007265,Ras protein signal transduction,1,0,0.3,1.000
GO:0007270,neuron-neuron synaptic transmission,2,0,0.6,1.000
GO:0007276,gamete generation,5,0,1.51,1.000
GO:0007281,germ cell development,5,0,1.51,1.000
GO:0007283,spermatogenesis,1,0,0.3,1.000
GO:0007292,female gamete generation,3,0,0.91,1.000
GO:0007297,follicle cell of egg chamber migration,1,0,0.3,1.000
GO:0007298,border follicle cell migration,1,0,0.3,1.000
GO:0007300,ovarian nurse cell to oocyte transport,1,0,0.3,1.000
GO:0007303,cytoplasmic transport, nurse cell to ooc...,1,0,0.3,1.000
GO:0007350,blastoderm segmentation,1,0,0.3,1.000
GO:0007386,compartment pattern specification,1,0,0.3,1.000
GO:0007390,germ-band shortening,1,0,0.3,1.000
GO:0007391,dorsal closure,2,0,0.6,1.000
GO:0007396,suture of dorsal opening,1,0,0.3,1.000
GO:0007419,ventral cord development,1,0,0.3,1.000
GO:0007423,sensory organ development,8,0,2.42,1.000
GO:0007424,open tracheal system development,1,0,0.3,1.000
GO:0007431,salivary gland development,1,0,0.3,1.000
GO:0007432,salivary gland boundary specification,1,0,0.3,1.000
GO:0007444,imaginal disc development,2,0,0.6,1.000
GO:0007447,imaginal disc pattern formation,2,0,0.6,1.000
GO:0007448,anterior/posterior pattern specification...,1,0,0.3,1.000
GO:0007472,wing disc morphogenesis,1,0,0.3,1.000
GO:0007476,imaginal disc-derived wing morphogenesis,1,0,0.3,1.000
GO:0007478,leg disc morphogenesis,1,0,0.3,1.000
GO:0007480,imaginal disc-derived leg morphogenesis,1,0,0.3,1.000
GO:0007488,histoblast morphogenesis,1,0,0.3,1.000
GO:0007492,endoderm development,1,0,0.3,1.000
GO:0007528,neuromuscular junction development,2,0,0.6,1.000
GO:0007548,sex differentiation,2,0,0.6,1.000
GO:0007552,metamorphosis,1,0,0.3,1.000
GO:0007560,imaginal disc morphogenesis,1,0,0.3,1.000
GO:0007565,female pregnancy,1,0,0.3,1.000
GO:0007585,respiratory gaseous exchange by respirat...,1,0,0.3,1.000
GO:0007600,sensory perception,2,0,0.6,1.000
GO:0007635,chemosensory behavior,1,0,0.3,1.000
GO:0008015,blood circulation,1,0,0.3,1.000
GO:0008064,regulation of actin polymerization or de...,1,0,0.3,1.000
GO:0008154,actin polymerization or depolymerization,3,0,0.91,1.000
GO:0008202,steroid metabolic process,1,0,0.3,1.000
GO:0008203,cholesterol metabolic process,1,0,0.3,1.000
GO:0008213,protein alkylation,1,0,0.3,1.000
GO:0008217,regulation of blood pressure,1,0,0.3,1.000
GO:0008258,head involution,1,0,0.3,1.000
GO:0008277,regulation of G protein-coupled receptor...,1,0,0.3,1.000
GO:0008286,insulin receptor signaling pathway,1,0,0.3,1.000
GO:0008306,associative learning,1,0,0.3,1.000
GO:0008355,olfactory learning,1,0,0.3,1.000
GO:0008380,RNA splicing,3,0,0.91,1.000
GO:0008406,gonad development,2,0,0.6,1.000
GO:0008535,respiratory chain complex IV assembly,1,0,0.3,1.000
GO:0008543,fibroblast growth factor receptor signal...,1,0,0.3,1.000
GO:0008582,regulation of synaptic assembly at neuro...,2,0,0.6,1.000
GO:0008586,imaginal disc-derived wing vein morphoge...,1,0,0.3,1.000
GO:0008593,regulation of Notch signaling pathway,1,0,0.3,1.000
GO:0008610,lipid biosynthetic process,3,0,0.91,1.000
GO:0008645,hexose transmembrane transport,1,0,0.3,1.000
GO:0009060,aerobic respiration,1,0,0.3,1.000
GO:0009062,fatty acid catabolic process,1,0,0.3,1.000
GO:0009112,nucleobase metabolic process,1,0,0.3,1.000
GO:0009113,purine nucleobase biosynthetic process,1,0,0.3,1.000
GO:0009116,nucleoside metabolic process,1,0,0.3,1.000
GO:0009123,nucleoside monophosphate metabolic proce...,1,0,0.3,1.000
GO:0009124,nucleoside monophosphate biosynthetic pr...,1,0,0.3,1.000
GO:0009126,purine nucleoside monophosphate metaboli...,1,0,0.3,1.000
GO:0009127,purine nucleoside monophosphate biosynth...,1,0,0.3,1.000
GO:0009142,nucleoside triphosphate biosynthetic pro...,1,0,0.3,1.000
GO:0009145,purine nucleoside triphosphate biosynthe...,1,0,0.3,1.000
GO:0009152,purine ribonucleotide biosynthetic proce...,2,0,0.6,1.000
GO:0009156,ribonucleoside monophosphate biosyntheti...,1,0,0.3,1.000
GO:0009161,ribonucleoside monophosphate metabolic p...,1,0,0.3,1.000
GO:0009166,nucleotide catabolic process,1,0,0.3,1.000
GO:0009167,purine ribonucleoside monophosphate meta...,1,0,0.3,1.000
GO:0009168,purine ribonucleoside monophosphate bios...,1,0,0.3,1.000
GO:0009201,ribonucleoside triphosphate biosynthetic...,1,0,0.3,1.000
GO:0009206,purine ribonucleoside triphosphate biosy...,1,0,0.3,1.000
GO:0009219,pyrimidine deoxyribonucleotide metabolic...,1,0,0.3,1.000
GO:0009223,pyrimidine deoxyribonucleotide catabolic...,1,0,0.3,1.000
GO:0009250,glucan biosynthetic process,1,0,0.3,1.000
GO:0009260,ribonucleotide biosynthetic process,2,0,0.6,1.000
GO:0009264,deoxyribonucleotide catabolic process,1,0,0.3,1.000
GO:0009266,response to temperature stimulus,1,0,0.3,1.000
GO:0009272,fungal-type cell wall biogenesis,1,0,0.3,1.000
GO:0009306,protein secretion,1,0,0.3,1.000
GO:0009394,2'-deoxyribonucleotide metabolic process,1,0,0.3,1.000
GO:0009409,response to cold,1,0,0.3,1.000
GO:0009605,response to external stimulus,6,0,1.81,1.000
GO:0009607,response to biotic stimulus,2,0,0.6,1.000
GO:0009612,response to mechanical stimulus,2,0,0.6,1.000
GO:0009617,response to bacterium,1,0,0.3,1.000
GO:0009791,post-embryonic development,6,0,1.81,1.000
GO:0009886,post-embryonic animal morphogenesis,1,0,0.3,1.000
GO:0009953,dorsal/ventral pattern formation,1,0,0.3,1.000
GO:0009991,response to extracellular stimulus,2,0,0.6,1.000
GO:0010160,formation of animal organ boundary,1,0,0.3,1.000
GO:0010463,mesenchymal cell proliferation,1,0,0.3,1.000
GO:0010506,regulation of autophagy,3,0,0.91,1.000
GO:0010508,positive regulation of autophagy,2,0,0.6,1.000
GO:0010562,positive regulation of phosphorus metabo...,1,0,0.3,1.000
GO:0010571,positive regulation of nuclear cell cycl...,1,0,0.3,1.000
GO:0010591,regulation of lamellipodium assembly,1,0,0.3,1.000
GO:0010608,post-transcriptional regulation of gene ...,4,0,1.21,1.000
GO:0010628,positive regulation of gene expression,2,0,0.6,1.000
GO:0010629,negative regulation of gene expression,6,0,1.81,1.000
GO:0010631,epithelial cell migration,1,0,0.3,1.000
GO:0010638,positive regulation of organelle organiz...,2,0,0.6,1.000
GO:0010720,positive regulation of cell development,1,0,0.3,1.000
GO:0010810,regulation of cell-substrate adhesion,1,0,0.3,1.000
GO:0010827,regulation of glucose transmembrane tran...,1,0,0.3,1.000
GO:0010828,positive regulation of glucose transmemb...,1,0,0.3,1.000
GO:0010906,regulation of glucose metabolic process,2,0,0.6,1.000
GO:0010907,positive regulation of glucose metabolic...,1,0,0.3,1.000
GO:0010927,cellular component assembly involved in ...,1,0,0.3,1.000
GO:0010962,regulation of glucan biosynthetic proces...,1,0,0.3,1.000
GO:0010970,transport along microtubule,1,0,0.3,1.000
GO:0014003,oligodendrocyte development,1,0,0.3,1.000
GO:0014029,neural crest formation,1,0,0.3,1.000
GO:0014032,neural crest cell development,1,0,0.3,1.000
GO:0014033,neural crest cell differentiation,1,0,0.3,1.000
GO:0015749,monosaccharide transmembrane transport,1,0,0.3,1.000
GO:0015931,nucleobase-containing compound transport,1,0,0.3,1.000
GO:0015986,proton motive force-driven ATP synthesis,1,0,0.3,1.000
GO:0016032,viral process,4,0,1.21,1.000
GO:0016042,lipid catabolic process,1,0,0.3,1.000
GO:0016049,cell growth,1,0,0.3,1.000
GO:0016051,carbohydrate biosynthetic process,2,0,0.6,1.000
GO:0016053,organic acid biosynthetic process,1,0,0.3,1.000
GO:0016064,immunoglobulin mediated immune response,1,0,0.3,1.000
GO:0016071,mRNA metabolic process,4,0,1.21,1.000
GO:0016074,sno(s)RNA metabolic process,1,0,0.3,1.000
GO:0016125,sterol metabolic process,1,0,0.3,1.000
GO:0016126,sterol biosynthetic process,1,0,0.3,1.000
GO:0016236,macroautophagy,1,0,0.3,1.000
GO:0016239,positive regulation of macroautophagy,1,0,0.3,1.000
GO:0016241,regulation of macroautophagy,1,0,0.3,1.000
GO:0016331,morphogenesis of embryonic epithelium,2,0,0.6,1.000
GO:0016358,dendrite development,2,0,0.6,1.000
GO:0016441,post-transcriptional gene silencing,1,0,0.3,1.000
GO:0016444,somatic cell DNA recombination,1,0,0.3,1.000
GO:0016445,somatic diversification of immunoglobuli...,1,0,0.3,1.000
GO:0016447,somatic recombination of immunoglobulin ...,1,0,0.3,1.000
GO:0016477,cell migration,4,0,1.21,1.000
GO:0016482,cytosolic transport,1,0,0.3,1.000
GO:0016570,histone modification,3,0,0.91,1.000
GO:0016571,histone methylation,1,0,0.3,1.000
GO:0016573,histone acetylation,2,0,0.6,1.000
GO:0016579,protein deubiquitination,1,0,0.3,1.000
GO:0017004,cytochrome complex assembly,1,0,0.3,1.000
GO:0017014,protein nitrosylation,1,0,0.3,1.000
GO:0017015,regulation of transforming growth factor...,2,0,0.6,1.000
GO:0017145,stem cell division,1,0,0.3,1.000
GO:0017148,negative regulation of translation,1,0,0.3,1.000
GO:0017157,regulation of exocytosis,1,0,0.3,1.000
GO:0017196,N-terminal peptidyl-methionine acetylati...,1,0,0.3,1.000
GO:0018022,peptidyl-lysine methylation,1,0,0.3,1.000
GO:0018023,peptidyl-lysine trimethylation,1,0,0.3,1.000
GO:0018119,peptidyl-cysteine S-nitrosylation,1,0,0.3,1.000
GO:0018193,peptidyl-amino acid modification,4,0,1.21,1.000
GO:0018198,peptidyl-cysteine modification,1,0,0.3,1.000
GO:0018205,peptidyl-lysine modification,3,0,0.91,1.000
GO:0018206,peptidyl-methionine modification,1,0,0.3,1.000
GO:0018342,protein prenylation,1,0,0.3,1.000
GO:0018343,protein farnesylation,1,0,0.3,1.000
GO:0018345,protein palmitoylation,1,0,0.3,1.000
GO:0018393,internal peptidyl-lysine acetylation,2,0,0.6,1.000
GO:0018394,peptidyl-lysine acetylation,2,0,0.6,1.000
GO:0019048,modulation by virus of host process,2,0,0.6,1.000
GO:0019049,mitigation of host antiviral defense res...,1,0,0.3,1.000
GO:0019054,modulation by virus of host cellular pro...,2,0,0.6,1.000
GO:0019058,viral life cycle,2,0,0.6,1.000
GO:0019079,viral genome replication,1,0,0.3,1.000
GO:0019080,viral gene expression,1,0,0.3,1.000
GO:0019082,viral protein processing,1,0,0.3,1.000
GO:0019216,regulation of lipid metabolic process,2,0,0.6,1.000
GO:0019218,regulation of steroid metabolic process,1,0,0.3,1.000
GO:0019221,cytokine-mediated signaling pathway,1,0,0.3,1.000
GO:0019318,hexose metabolic process,3,0,0.91,1.000
GO:0019395,fatty acid oxidation,1,0,0.3,1.000
GO:0019439,aromatic compound catabolic process,3,0,0.91,1.000
GO:0019692,deoxyribose phosphate metabolic process,1,0,0.3,1.000
GO:0019724,B cell mediated immunity,1,0,0.3,1.000
GO:0019827,stem cell population maintenance,3,0,0.91,1.000
GO:0019953,sexual reproduction,7,0,2.11,1.000
GO:0021510,spinal cord development,1,0,0.3,1.000
GO:0021517,ventral spinal cord development,1,0,0.3,1.000
GO:0021532,neural tube patterning,1,0,0.3,1.000
GO:0021537,telencephalon development,1,0,0.3,1.000
GO:0021543,pallium development,1,0,0.3,1.000
GO:0021797,forebrain anterior/posterior pattern spe...,1,0,0.3,1.000
GO:0021871,forebrain regionalization,1,0,0.3,1.000
GO:0021872,forebrain generation of neurons,1,0,0.3,1.000
GO:0021877,forebrain neuron fate commitment,1,0,0.3,1.000
GO:0021879,forebrain neuron differentiation,1,0,0.3,1.000
GO:0021881,Wnt-activated signaling pathway involved...,1,0,0.3,1.000
GO:0021898,commitment of multipotent stem cells to ...,1,0,0.3,1.000
GO:0021904,dorsal/ventral neural tube patterning,1,0,0.3,1.000
GO:0021915,neural tube development,1,0,0.3,1.000
GO:0021953,central nervous system neuron differenti...,1,0,0.3,1.000
GO:0021987,cerebral cortex development,1,0,0.3,1.000
GO:0021999,neural plate anterior/posterior regional...,1,0,0.3,1.000
GO:0022401,negative adaptation of signaling pathway,1,0,0.3,1.000
GO:0022406,membrane docking,1,0,0.3,1.000
GO:0022412,cellular process involved in reproductio...,5,0,1.51,1.000
GO:0022413,reproductive process in single-celled or...,1,0,0.3,1.000
GO:0022414,reproductive process,8,0,2.42,1.000
GO:0023058,adaptation of signaling pathway,1,0,0.3,1.000
GO:0030029,actin filament-based process,4,0,1.21,1.000
GO:0030031,cell projection assembly,4,0,1.21,1.000
GO:0030032,lamellipodium assembly,2,0,0.6,1.000
GO:0030036,actin cytoskeleton organization,4,0,1.21,1.000
GO:0030038,contractile actin filament bundle assemb...,1,0,0.3,1.000
GO:0030041,actin filament polymerization,1,0,0.3,1.000
GO:0030097,hemopoiesis,5,0,1.51,1.000
GO:0030098,lymphocyte differentiation,2,0,0.6,1.000
GO:0030099,myeloid cell differentiation,2,0,0.6,1.000
GO:0030101,natural killer cell activation,1,0,0.3,1.000
GO:0030155,regulation of cell adhesion,1,0,0.3,1.000
GO:0030178,negative regulation of Wnt signaling pat...,1,0,0.3,1.000
GO:0030183,B cell differentiation,2,0,0.6,1.000
GO:0030204,chondroitin sulfate metabolic process,1,0,0.3,1.000
GO:0030206,chondroitin sulfate biosynthetic process,1,0,0.3,1.000
GO:0030217,T cell differentiation,1,0,0.3,1.000
GO:0030218,erythrocyte differentiation,1,0,0.3,1.000
GO:0030258,lipid modification,1,0,0.3,1.000
GO:0030278,regulation of ossification,1,0,0.3,1.000
GO:0030282,bone mineralization,1,0,0.3,1.000
GO:0030326,embryonic limb morphogenesis,2,0,0.6,1.000
GO:0030330,DNA damage response, signal transduction...,2,0,0.6,1.000
GO:0030334,regulation of cell migration,4,0,1.21,1.000
GO:0030335,positive regulation of cell migration,2,0,0.6,1.000
GO:0030336,negative regulation of cell migration,1,0,0.3,1.000
GO:0030431,sleep,1,0,0.3,1.000
GO:0030435,sporulation resulting in formation of a ...,1,0,0.3,1.000
GO:0030437,ascospore formation,1,0,0.3,1.000
GO:0030476,ascospore wall assembly,1,0,0.3,1.000
GO:0030500,regulation of bone mineralization,1,0,0.3,1.000
GO:0030501,positive regulation of bone mineralizati...,1,0,0.3,1.000
GO:0030512,negative regulation of transforming grow...,2,0,0.6,1.000
GO:0030682,mitigation of host defenses by symbiont,1,0,0.3,1.000
GO:0030705,cytoskeleton-dependent intracellular tra...,1,0,0.3,1.000
GO:0030707,follicle cell of egg chamber development,2,0,0.6,1.000
GO:0030718,germ-line stem cell population maintenan...,2,0,0.6,1.000
GO:0030832,regulation of actin filament length,1,0,0.3,1.000
GO:0030851,granulocyte differentiation,1,0,0.3,1.000
GO:0030852,regulation of granulocyte differentiatio...,1,0,0.3,1.000
GO:0030853,negative regulation of granulocyte diffe...,1,0,0.3,1.000
GO:0030855,epithelial cell differentiation,5,0,1.51,1.000
GO:0030856,regulation of epithelial cell differenti...,1,0,0.3,1.000
GO:0030888,regulation of B cell proliferation,2,0,0.6,1.000
GO:0030889,negative regulation of B cell proliferat...,1,0,0.3,1.000
GO:0030890,positive regulation of B cell proliferat...,1,0,0.3,1.000
GO:0030900,forebrain development,2,0,0.6,1.000
GO:0030903,notochord development,1,0,0.3,1.000
GO:0030910,olfactory placode formation,1,0,0.3,1.000
GO:0030953,astral microtubule organization,1,0,0.3,1.000
GO:0031016,pancreas development,1,0,0.3,1.000
GO:0031018,endocrine pancreas development,1,0,0.3,1.000
GO:0031032,actomyosin structure organization,1,0,0.3,1.000
GO:0031047,regulatory ncRNA-mediated gene silencing,2,0,0.6,1.000
GO:0031056,regulation of histone modification,1,0,0.3,1.000
GO:0031060,regulation of histone methylation,1,0,0.3,1.000
GO:0031076,embryonic camera-type eye development,1,0,0.3,1.000
GO:0031098,stress-activated protein kinase signalin...,1,0,0.3,1.000
GO:0031099,regeneration,1,0,0.3,1.000
GO:0031100,animal organ regeneration,1,0,0.3,1.000
GO:0031122,cytoplasmic microtubule organization,3,0,0.91,1.000
GO:0031214,biomineral tissue development,1,0,0.3,1.000
GO:0031279,regulation of cyclase activity,1,0,0.3,1.000
GO:0031281,positive regulation of cyclase activity,1,0,0.3,1.000
GO:0031291,Ran protein signal transduction,1,0,0.3,1.000
GO:0031297,replication fork processing,1,0,0.3,1.000
GO:0031329,regulation of cellular catabolic process,3,0,0.91,1.000
GO:0031331,positive regulation of cellular cataboli...,2,0,0.6,1.000
GO:0031334,positive regulation of protein-containin...,1,0,0.3,1.000
GO:0031346,positive regulation of cell projection o...,1,0,0.3,1.000
GO:0031347,regulation of defense response,1,0,0.3,1.000
GO:0031348,negative regulation of defense response,1,0,0.3,1.000
GO:0031365,N-terminal protein amino acid modificati...,1,0,0.3,1.000
GO:0031503,protein-containing complex localization,3,0,0.91,1.000
