GO.ID,Term,Annotated,Significant,Expected,classic
GO:0007117,budding cell bud growth,2,0,0.1,1.00000
GO:0007120,axial cellular bud site selection,1,0,0.05,1.00000
GO:0007121,bipolar cellular bud site selection,1,0,0.05,1.00000
GO:0007124,pseudohyphal growth,1,0,0.05,1.00000
GO:0007161,calcium-independent cell-matrix adhesion,5,0,0.24,1.00000
GO:0007171,activation of transmembrane receptor pro...,5,0,0.24,1.00000
GO:0007175,negative regulation of epidermal growth ...,4,0,0.2,1.00000
GO:0007176,regulation of epidermal growth factor-ac...,17,0,0.83,1.00000
GO:0007181,transforming growth factor beta receptor...,2,0,0.1,1.00000
GO:0007185,transmembrane receptor protein tyrosine ...,8,0,0.39,1.00000
GO:0007187,G protein-coupled receptor signaling pat...,27,0,1.32,1.00000
GO:0007190,activation of adenylate cyclase activity,8,0,0.39,1.00000
GO:0007191,adenylate cyclase-activating dopamine re...,9,0,0.44,1.00000
GO:0007192,adenylate cyclase-activating serotonin r...,2,0,0.1,1.00000
GO:0007194,negative regulation of adenylate cyclase...,28,0,1.37,1.00000
GO:0007196,adenylate cyclase-inhibiting G protein-c...,14,0,0.69,1.00000
GO:0007197,adenylate cyclase-inhibiting G protein-c...,1,0,0.05,1.00000
GO:0007198,adenylate cyclase-inhibiting serotonin r...,6,0,0.29,1.00000
GO:0007202,activation of phospholipase C activity,12,0,0.59,1.00000
GO:0007206,phospholipase C-activating G protein-cou...,5,0,0.24,1.00000
GO:0007207,phospholipase C-activating G protein-cou...,1,0,0.05,1.00000
GO:0007208,phospholipase C-activating serotonin rec...,3,0,0.15,1.00000
GO:0007210,serotonin receptor signaling pathway,11,0,0.54,1.00000
GO:0007214,gamma-aminobutyric acid signaling pathwa...,26,0,1.27,1.00000
GO:0007217,tachykinin receptor signaling pathway,24,0,1.18,1.00000
GO:0007218,neuropeptide signaling pathway,165,0,8.08,1.00000
GO:0007220,Notch receptor processing,29,0,1.42,1.00000
GO:0007221,positive regulation of transcription of ...,4,0,0.2,1.00000
GO:0007225,patched ligand maturation,3,0,0.15,1.00000
GO:0007231,osmosensory signaling pathway,3,0,0.15,1.00000
GO:0007232,osmosensory signaling pathway via Sho1 o...,3,0,0.15,1.00000
GO:0007253,cytoplasmic sequestering of NF-kappaB,9,0,0.44,1.00000
GO:0007258,JUN phosphorylation,2,0,0.1,1.00000
GO:0007263,nitric oxide mediated signal transductio...,16,0,0.78,1.00000
GO:0007270,neuron-neuron synaptic transmission,6,0,0.29,1.00000
GO:0007277,pole cell development,2,0,0.1,1.00000
GO:0007279,pole cell formation,1,0,0.05,1.00000
GO:0007280,pole cell migration,12,0,0.59,1.00000
GO:0007282,cystoblast division,3,0,0.15,1.00000
GO:0007284,spermatogonial cell division,4,0,0.2,1.00000
GO:0007285,primary spermatocyte growth,7,0,0.34,1.00000
GO:0007287,Nebenkern assembly,2,0,0.1,1.00000
GO:0007288,sperm axoneme assembly,21,0,1.03,1.00000
GO:0007289,spermatid nucleus differentiation,12,0,0.59,1.00000
GO:0007290,spermatid nucleus elongation,3,0,0.15,1.00000
GO:0007291,sperm individualization,2,0,0.1,1.00000
GO:0007294,germarium-derived oocyte fate determinat...,7,0,0.34,1.00000
GO:0007295,growth of a germarium-derived egg chambe...,5,0,0.24,1.00000
GO:0007296,vitellogenesis,5,0,0.24,1.00000
GO:0007299,follicle cell of egg chamber-cell adhesi...,9,0,0.44,1.00000
GO:0007304,chorion-containing eggshell formation,6,0,0.29,1.00000
GO:0007305,vitelline membrane formation involved in...,2,0,0.1,1.00000
GO:0007306,egg chorion assembly,33,0,1.62,1.00000
GO:0007307,eggshell chorion gene amplification,4,0,0.2,1.00000
GO:0007310,oocyte dorsal/ventral axis specification,5,0,0.24,1.00000
GO:0007313,maternal specification of dorsal/ventral...,4,0,0.2,1.00000
GO:0007316,pole plasm RNA localization,9,0,0.44,1.00000
GO:0007317,regulation of pole plasm oskar mRNA loca...,4,0,0.2,1.00000
GO:0007319,negative regulation of oskar mRNA transl...,1,0,0.05,1.00000
GO:0007320,insemination,7,0,0.34,1.00000
GO:0007341,penetration of zona pellucida,11,0,0.54,1.00000
GO:0007342,fusion of sperm to egg plasma membrane i...,5,0,0.24,1.00000
GO:0007343,egg activation,10,0,0.49,1.00000
GO:0007344,pronuclear fusion,2,0,0.1,1.00000
GO:0007349,cellularization,15,0,0.73,1.00000
GO:0007354,zygotic determination of anterior/poster...,14,0,0.69,1.00000
GO:0007356,thorax and anterior abdomen determinatio...,2,0,0.1,1.00000
GO:0007362,terminal region determination,10,0,0.49,1.00000
GO:0007365,periodic partitioning,28,0,1.37,1.00000
GO:0007366,periodic partitioning by pair rule gene,4,0,0.2,1.00000
GO:0007367,segment polarity determination,24,0,1.18,1.00000
GO:0007374,posterior midgut invagination,2,0,0.1,1.00000
GO:0007376,cephalic furrow formation,2,0,0.1,1.00000
GO:0007377,germ-band extension,4,0,0.2,1.00000
GO:0007378,amnioserosa formation,3,0,0.15,1.00000
GO:0007379,segment specification,28,0,1.37,1.00000
GO:0007380,specification of segmental identity, hea...,4,0,0.2,1.00000
GO:0007385,specification of segmental identity, abd...,4,0,0.2,1.00000
GO:0007386,compartment pattern specification,24,0,1.18,1.00000
GO:0007390,germ-band shortening,9,0,0.44,1.00000
GO:0007393,dorsal closure, leading edge cell fate d...,1,0,0.05,1.00000
GO:0007395,dorsal closure, spreading of leading edg...,4,0,0.2,1.00000
GO:0007396,suture of dorsal opening,1,0,0.05,1.00000
GO:0007400,neuroblast fate determination,26,0,1.27,1.00000
GO:0007402,ganglion mother cell fate determination,8,0,0.39,1.00000
GO:0007403,glial cell fate determination,19,0,0.93,1.00000
GO:0007415,defasciculation of motor neuron axon,5,0,0.24,1.00000
GO:0007421,stomatogastric nervous system developmen...,6,0,0.29,1.00000
GO:0007426,tracheal outgrowth, open tracheal system,2,0,0.1,1.00000
GO:0007427,epithelial cell migration, open tracheal...,21,0,1.03,1.00000
GO:0007428,primary branching, open tracheal system,6,0,0.29,1.00000
GO:0007430,terminal branching, open tracheal system,19,0,0.93,1.00000
GO:0007432,salivary gland boundary specification,18,0,0.88,1.00000
GO:0007436,larval salivary gland morphogenesis,3,0,0.15,1.00000
GO:0007438,oenocyte development,5,0,0.24,1.00000
GO:0007439,ectodermal digestive tract development,5,0,0.24,1.00000
GO:0007440,foregut morphogenesis,27,0,1.32,1.00000
GO:0007441,anterior midgut (ectodermal) morphogenes...,2,0,0.1,1.00000
GO:0007445,determination of imaginal disc primordiu...,11,0,0.54,1.00000
GO:0007448,anterior/posterior pattern specification...,10,0,0.49,1.00000
GO:0007449,proximal/distal pattern formation, imagi...,20,0,0.98,1.00000
GO:0007450,dorsal/ventral pattern formation, imagin...,95,0,4.65,1.00000
GO:0007451,dorsal/ventral lineage restriction, imag...,18,0,0.88,1.00000
GO:0007455,eye-antennal disc morphogenesis,17,0,0.83,1.00000
GO:0007458,progression of morphogenetic furrow invo...,3,0,0.15,1.00000
GO:0007460,R8 cell fate commitment,22,0,1.08,1.00000
GO:0007463,R2/R5 cell fate commitment,1,0,0.05,1.00000
GO:0007465,R7 cell fate commitment,3,0,0.15,1.00000
GO:0007469,antennal development,17,0,0.83,1.00000
GO:0007473,wing disc proximal/distal pattern format...,16,0,0.78,1.00000
GO:0007474,imaginal disc-derived wing vein specific...,30,0,1.47,1.00000
GO:0007475,apposition of dorsal and ventral imagina...,5,0,0.24,1.00000
GO:0007479,leg disc proximal/distal pattern formati...,4,0,0.2,1.00000
GO:0007482,haltere development,3,0,0.15,1.00000
GO:0007483,genital disc morphogenesis,20,0,0.98,1.00000
GO:0007484,imaginal disc-derived genitalia developm...,24,0,1.18,1.00000
GO:0007485,imaginal disc-derived male genitalia dev...,22,0,1.08,1.00000
GO:0007486,imaginal disc-derived female genitalia d...,3,0,0.15,1.00000
GO:0007487,analia development,2,0,0.1,1.00000
GO:0007488,histoblast morphogenesis,9,0,0.44,1.00000
GO:0007492,endoderm development,73,0,3.58,1.00000
GO:0007495,visceral mesoderm-endoderm interaction i...,1,0,0.05,1.00000
GO:0007496,anterior midgut development,1,0,0.05,1.00000
GO:0007500,mesodermal cell fate determination,1,0,0.05,1.00000
GO:0007501,mesodermal cell fate specification,13,0,0.64,1.00000
GO:0007502,digestive tract mesoderm development,11,0,0.54,1.00000
GO:0007506,gonadal mesoderm development,6,0,0.29,1.00000
GO:0007508,larval heart development,1,0,0.05,1.00000
GO:0007509,mesoderm migration involved in gastrulat...,16,0,0.78,1.00000
GO:0007510,cardioblast cell fate determination,1,0,0.05,1.00000
GO:0007516,hemocyte development,3,0,0.15,1.00000
GO:0007521,muscle cell fate determination,25,0,1.22,1.00000
GO:0007522,visceral muscle development,3,0,0.15,1.00000
GO:0007526,larval somatic muscle development,15,0,0.73,1.00000
GO:0007529,establishment of synaptic specificity at...,1,0,0.05,1.00000
GO:0007530,sex determination,27,0,1.32,1.00000
GO:0007531,mating type determination,1,0,0.05,1.00000
GO:0007533,mating type switching,1,0,0.05,1.00000
GO:0007538,primary sex determination,11,0,0.54,1.00000
GO:0007539,primary sex determination, soma,4,0,0.2,1.00000
GO:0007540,sex determination, establishment of X:A ...,3,0,0.15,1.00000
GO:0007542,primary sex determination, germ-line,8,0,0.39,1.00000
GO:0007554,regulation of ecdysteroid biosynthetic p...,1,0,0.05,1.00000
GO:0007562,eclosion,3,0,0.15,1.00000
GO:0007563,regulation of eclosion,1,0,0.05,1.00000
GO:0007593,chitin-based cuticle sclerotization,12,0,0.59,1.00000
GO:0007597,blood coagulation, intrinsic pathway,4,0,0.2,1.00000
GO:0007604,phototransduction, UV,1,0,0.05,1.00000
GO:0007615,anesthesia-resistant memory,5,0,0.24,1.00000
GO:0007620,copulation,13,0,0.64,1.00000
GO:0007630,jump response,2,0,0.1,1.00000
GO:0007634,optokinetic behavior,3,0,0.15,1.00000
GO:0007636,chemosensory jump behavior,2,0,0.1,1.00000
GO:0007637,proboscis extension reflex,1,0,0.05,1.00000
GO:0008055,ocellus pigment biosynthetic process,17,0,0.83,1.00000
GO:0008056,ocellus development,2,0,0.1,1.00000
GO:0008057,eye pigment granule organization,1,0,0.05,1.00000
GO:0008062,eclosion rhythm,3,0,0.15,1.00000
GO:0008063,Toll signaling pathway,23,0,1.13,1.00000
GO:0008065,establishment of blood-nerve barrier,2,0,0.1,1.00000
GO:0008069,dorsal/ventral axis specification, ovari...,1,0,0.05,1.00000
GO:0008078,mesodermal cell migration,26,0,1.27,1.00000
GO:0008103,oocyte microtubule cytoskeleton polariza...,4,0,0.2,1.00000
GO:0008204,ergosterol metabolic process,9,0,0.44,1.00000
GO:0008205,ecdysone metabolic process,5,0,0.24,1.00000
GO:0008215,spermine metabolic process,10,0,0.49,1.00000
GO:0008216,spermidine metabolic process,9,0,0.44,1.00000
GO:0008218,bioluminescence,5,0,0.24,1.00000
GO:0008228,opsonization,11,0,0.54,1.00000
GO:0008258,head involution,3,0,0.15,1.00000
GO:0008291,acetylcholine metabolic process,22,0,1.08,1.00000
GO:0008292,acetylcholine biosynthetic process,14,0,0.69,1.00000
GO:0008293,torso signaling pathway,10,0,0.49,1.00000
GO:0008295,spermidine biosynthetic process,8,0,0.39,1.00000
GO:0008343,adult feeding behavior,21,0,1.03,1.00000
GO:0008345,larval locomotory behavior,107,0,5.24,1.00000
GO:0008348,negative regulation of antimicrobial hum...,2,0,0.1,1.00000
GO:0008354,germ cell migration,23,0,1.13,1.00000
GO:0008359,regulation of bicoid mRNA localization,1,0,0.05,1.00000
GO:0008362,chitin-based embryonic cuticle biosynthe...,1,0,0.05,1.00000
GO:0008363,larval chitin-based cuticle development,1,0,0.05,1.00000
GO:0008364,pupal chitin-based cuticle development,3,0,0.15,1.00000
GO:0008365,adult chitin-based cuticle development,2,0,0.1,1.00000
GO:0008377,light-induced release of internally sequ...,2,0,0.1,1.00000
GO:0008407,chaeta morphogenesis,31,0,1.52,1.00000
GO:0008583,mystery cell differentiation,1,0,0.05,1.00000
GO:0008586,imaginal disc-derived wing vein morphoge...,14,0,0.69,1.00000
GO:0008587,imaginal disc-derived wing margin morpho...,29,0,1.42,1.00000
GO:0008592,regulation of Toll signaling pathway,4,0,0.2,1.00000
GO:0008612,peptidyl-lysine modification to peptidyl...,5,0,0.24,1.00000
GO:0008626,granzyme-mediated apoptotic signaling pa...,3,0,0.15,1.00000
GO:0008627,intrinsic apoptotic signaling pathway in...,12,0,0.59,1.00000
GO:0008635,activation of cysteine-type endopeptidas...,13,0,0.64,1.00000
GO:0008653,lipopolysaccharide metabolic process,20,0,0.98,1.00000
GO:0008655,pyrimidine-containing compound salvage,15,0,0.73,1.00000
GO:0009051,pentose-phosphate shunt, oxidative branc...,5,0,0.24,1.00000
GO:0009079,pyruvate family amino acid biosynthetic ...,4,0,0.2,1.00000
GO:0009083,branched-chain amino acid catabolic proc...,16,0,0.78,1.00000
GO:0009085,lysine biosynthetic process,27,0,1.32,1.00000
GO:0009087,methionine catabolic process,2,0,0.1,1.00000
GO:0009088,threonine biosynthetic process,5,0,0.24,1.00000
GO:0009089,lysine biosynthetic process via diaminop...,22,0,1.08,1.00000
GO:0009090,homoserine biosynthetic process,1,0,0.05,1.00000
GO:0009093,cysteine catabolic process,5,0,0.24,1.00000
GO:0009094,L-phenylalanine biosynthetic process,1,0,0.05,1.00000
GO:0009095,aromatic amino acid family biosynthetic ...,3,0,0.15,1.00000
GO:0009098,leucine biosynthetic process,13,0,0.64,1.00000
GO:0009099,valine biosynthetic process,6,0,0.29,1.00000
GO:0009102,biotin biosynthetic process,12,0,0.59,1.00000
GO:0009103,lipopolysaccharide biosynthetic process,18,0,0.88,1.00000
GO:0009106,lipoate metabolic process,12,0,0.59,1.00000
GO:0009107,lipoate biosynthetic process,12,0,0.59,1.00000
GO:0009111,vitamin catabolic process,10,0,0.49,1.00000
GO:0009120,deoxyribonucleoside metabolic process,7,0,0.34,1.00000
GO:0009125,nucleoside monophosphate catabolic proce...,8,0,0.39,1.00000
GO:0009128,purine nucleoside monophosphate cataboli...,7,0,0.34,1.00000
GO:0009145,purine nucleoside triphosphate biosynthe...,86,0,4.21,1.00000
GO:0009146,purine nucleoside triphosphate catabolic...,11,0,0.54,1.00000
GO:0009149,pyrimidine nucleoside triphosphate catab...,6,0,0.29,1.00000
GO:0009151,purine deoxyribonucleotide metabolic pro...,15,0,0.73,1.00000
GO:0009153,purine deoxyribonucleotide biosynthetic ...,3,0,0.15,1.00000
GO:0009155,purine deoxyribonucleotide catabolic pro...,12,0,0.59,1.00000
GO:0009157,deoxyribonucleoside monophosphate biosyn...,11,0,0.54,1.00000
GO:0009158,ribonucleoside monophosphate catabolic p...,7,0,0.34,1.00000
GO:0009159,deoxyribonucleoside monophosphate catabo...,1,0,0.05,1.00000
GO:0009162,deoxyribonucleoside monophosphate metabo...,12,0,0.59,1.00000
GO:0009164,nucleoside catabolic process,23,0,1.13,1.00000
GO:0009169,purine ribonucleoside monophosphate cata...,7,0,0.34,1.00000
GO:0009176,pyrimidine deoxyribonucleoside monophosp...,11,0,0.54,1.00000
GO:0009177,pyrimidine deoxyribonucleoside monophosp...,11,0,0.54,1.00000
GO:0009182,purine deoxyribonucleoside diphosphate m...,3,0,0.15,1.00000
GO:0009183,purine deoxyribonucleoside diphosphate b...,2,0,0.1,1.00000
GO:0009184,purine deoxyribonucleoside diphosphate c...,1,0,0.05,1.00000
GO:0009192,deoxyribonucleoside diphosphate cataboli...,1,0,0.05,1.00000
GO:0009200,deoxyribonucleoside triphosphate metabol...,12,0,0.59,1.00000
GO:0009202,deoxyribonucleoside triphosphate biosynt...,1,0,0.05,1.00000
GO:0009204,deoxyribonucleoside triphosphate catabol...,11,0,0.54,1.00000
GO:0009206,purine ribonucleoside triphosphate biosy...,85,0,4.16,1.00000
GO:0009211,pyrimidine deoxyribonucleoside triphosph...,17,0,0.83,1.00000
GO:0009212,pyrimidine deoxyribonucleoside triphosph...,11,0,0.54,1.00000
GO:0009213,pyrimidine deoxyribonucleoside triphosph...,6,0,0.29,1.00000
GO:0009215,purine deoxyribonucleoside triphosphate ...,12,0,0.59,1.00000
GO:0009216,purine deoxyribonucleoside triphosphate ...,1,0,0.05,1.00000
GO:0009217,purine deoxyribonucleoside triphosphate ...,11,0,0.54,1.00000
GO:0009224,CMP biosynthetic process,2,0,0.1,1.00000
GO:0009227,nucleotide-sugar catabolic process,4,0,0.2,1.00000
GO:0009228,thiamine biosynthetic process,20,0,0.98,1.00000
GO:0009229,thiamine diphosphate biosynthetic proces...,16,0,0.78,1.00000
GO:0009231,riboflavin biosynthetic process,14,0,0.69,1.00000
GO:0009233,menaquinone metabolic process,27,0,1.32,1.00000
GO:0009234,menaquinone biosynthetic process,23,0,1.13,1.00000
GO:0009235,cobalamin metabolic process,43,0,2.11,1.00000
GO:0009236,cobalamin biosynthetic process,27,0,1.32,1.00000
GO:0009237,siderophore metabolic process,2,0,0.1,1.00000
GO:0009240,isopentenyl diphosphate biosynthetic pro...,19,0,0.93,1.00000
GO:0009243,O antigen biosynthetic process,3,0,0.15,1.00000
GO:0009244,lipopolysaccharide core region biosynthe...,2,0,0.1,1.00000
GO:0009245,lipid A biosynthetic process,27,0,1.32,1.00000
GO:0009246,enterobacterial common antigen biosynthe...,1,0,0.05,1.00000
GO:0009249,protein lipoylation,11,0,0.54,1.00000
GO:0009251,glucan catabolic process,35,0,1.71,1.00000
GO:0009252,peptidoglycan biosynthetic process,59,0,2.89,1.00000
GO:0009253,peptidoglycan catabolic process,12,0,0.59,1.00000
GO:0009254,peptidoglycan turnover,9,0,0.44,1.00000
GO:0009258,10-formyltetrahydrofolate catabolic proc...,4,0,0.2,1.00000
GO:0009269,response to desiccation,1,0,0.05,1.00000
GO:0009272,fungal-type cell wall biogenesis,13,0,0.64,1.00000
GO:0009297,pilus assembly,1,0,0.05,1.00000
GO:0009304,tRNA transcription,11,0,0.54,1.00000
GO:0009307,DNA restriction-modification system,6,0,0.29,1.00000
GO:0009310,amine catabolic process,21,0,1.03,1.00000
GO:0009312,oligosaccharide biosynthetic process,18,0,0.88,1.00000
GO:0009372,quorum sensing,1,0,0.05,1.00000
GO:0009386,translational attenuation,1,0,0.05,1.00000
GO:0009396,folic acid-containing compound biosynthe...,6,0,0.29,1.00000
GO:0009398,FMN biosynthetic process,5,0,0.24,1.00000
GO:0009399,nitrogen fixation,4,0,0.2,1.00000
GO:0009401,phosphoenolpyruvate-dependent sugar phos...,10,0,0.49,1.00000
GO:0009403,toxin biosynthetic process,5,0,0.24,1.00000
GO:0009404,toxin metabolic process,21,0,1.03,1.00000
GO:0009407,toxin catabolic process,5,0,0.24,1.00000
GO:0009414,response to water deprivation,23,0,1.13,1.00000
GO:0009432,SOS response,76,0,3.72,1.00000
GO:0009438,methylglyoxal metabolic process,10,0,0.49,1.00000
GO:0009441,glycolate metabolic process,3,0,0.15,1.00000
GO:0009443,pyridoxal 5'-phosphate salvage,4,0,0.2,1.00000
GO:0009444,pyruvate oxidation,1,0,0.05,1.00000
GO:0009447,putrescine catabolic process,2,0,0.1,1.00000
GO:0009449,gamma-aminobutyric acid biosynthetic pro...,1,0,0.05,1.00000
GO:0009453,energy taxis,11,0,0.54,1.00000
GO:0009454,aerotaxis,1,0,0.05,1.00000
GO:0009553,embryo sac development,6,0,0.29,1.00000
GO:0009555,pollen development,8,0,0.39,1.00000
GO:0009559,embryo sac central cell differentiation,2,0,0.1,1.00000
GO:0009561,megagametogenesis,3,0,0.15,1.00000
GO:0009567,double fertilization forming a zygote an...,3,0,0.15,1.00000
GO:0009585,red, far-red light phototransduction,4,0,0.2,1.00000
GO:0009589,detection of UV,1,0,0.05,1.00000
GO:0009590,detection of gravity,2,0,0.1,1.00000
GO:0009594,detection of nutrient,1,0,0.05,1.00000
GO:0009595,detection of biotic stimulus,35,0,1.71,1.00000
GO:0009606,tropism,5,0,0.24,1.00000
GO:0009608,response to symbiont,17,0,0.83,1.00000
GO:0009625,response to insect,1,0,0.05,1.00000
GO:0009626,plant-type hypersensitive response,4,0,0.2,1.00000
GO:0009627,systemic acquired resistance,3,0,0.15,1.00000
GO:0009629,response to gravity,16,0,0.78,1.00000
GO:0009630,gravitropism,1,0,0.05,1.00000
GO:0009631,cold acclimation,5,0,0.24,1.00000
GO:0009635,response to herbicide,2,0,0.1,1.00000
GO:0009637,response to blue light,4,0,0.2,1.00000
GO:0009638,phototropism,1,0,0.05,1.00000
GO:0009639,response to red or far red light,5,0,0.24,1.00000
GO:0009643,photosynthetic acclimation,1,0,0.05,1.00000
GO:0009645,response to low light intensity stimulus,1,0,0.05,1.00000
GO:0009646,response to absence of light,1,0,0.05,1.00000
GO:0009652,thigmotropism,2,0,0.1,1.00000
GO:0009657,plastid organization,11,0,0.54,1.00000
GO:0009658,chloroplast organization,11,0,0.54,1.00000
GO:0009664,plant-type cell wall organization,1,0,0.05,1.00000
GO:0009668,plastid membrane organization,1,0,0.05,1.00000
GO:0009682,induced systemic resistance,2,0,0.1,1.00000
GO:0009690,cytokinin metabolic process,1,0,0.05,1.00000
GO:0009691,cytokinin biosynthetic process,1,0,0.05,1.00000
GO:0009694,jasmonic acid metabolic process,2,0,0.1,1.00000
GO:0009695,jasmonic acid biosynthetic process,2,0,0.1,1.00000
GO:0009696,salicylic acid metabolic process,1,0,0.05,1.00000
GO:0009697,salicylic acid biosynthetic process,1,0,0.05,1.00000
GO:0009698,phenylpropanoid metabolic process,40,0,1.96,1.00000
GO:0009699,phenylpropanoid biosynthetic process,5,0,0.24,1.00000
GO:0009709,terpenoid indole alkaloid biosynthetic p...,2,0,0.1,1.00000
GO:0009710,tropane alkaloid biosynthetic process,2,0,0.1,1.00000
GO:0009713,catechol-containing compound biosyntheti...,30,0,1.47,1.00000
GO:0009718,anthocyanin-containing compound biosynth...,2,0,0.1,1.00000
GO:0009720,detection of hormone stimulus,1,0,0.05,1.00000
GO:0009723,response to ethylene,6,0,0.29,1.00000
GO:0009730,detection of carbohydrate stimulus,1,0,0.05,1.00000
GO:0009732,detection of hexose stimulus,1,0,0.05,1.00000
GO:0009734,auxin-activated signaling pathway,9,0,0.44,1.00000
GO:0009735,response to cytokinin,5,0,0.24,1.00000
GO:0009736,cytokinin-activated signaling pathway,2,0,0.1,1.00000
GO:0009737,response to abscisic acid,42,0,2.06,1.00000
GO:0009738,abscisic acid-activated signaling pathwa...,28,0,1.37,1.00000
GO:0009739,response to gibberellin,5,0,0.24,1.00000
GO:0009740,gibberellic acid mediated signaling path...,1,0,0.05,1.00000
GO:0009741,response to brassinosteroid,6,0,0.29,1.00000
GO:0009742,brassinosteroid mediated signaling pathw...,4,0,0.2,1.00000
GO:0009750,response to fructose,6,0,0.29,1.00000
GO:0009751,response to salicylic acid,19,0,0.93,1.00000
GO:0009753,response to jasmonic acid,8,0,0.39,1.00000
GO:0009756,carbohydrate mediated signaling,6,0,0.29,1.00000
GO:0009757,hexose mediated signaling,2,0,0.1,1.00000
GO:0009758,carbohydrate utilization,1,0,0.05,1.00000
GO:0009767,photosynthetic electron transport chain,4,0,0.2,1.00000
GO:0009772,photosynthetic electron transport in pho...,3,0,0.15,1.00000
GO:0009785,blue light signaling pathway,1,0,0.05,1.00000
GO:0009786,regulation of asymmetric cell division,6,0,0.29,1.00000
GO:0009787,regulation of abscisic acid-activated si...,11,0,0.54,1.00000
GO:0009788,negative regulation of abscisic acid-act...,3,0,0.15,1.00000
GO:0009789,positive regulation of abscisic acid-act...,3,0,0.15,1.00000
GO:0009793,embryo development ending in seed dorman...,8,0,0.39,1.00000
GO:0009794,regulation of mitotic cell cycle, embryo...,6,0,0.29,1.00000
GO:0009800,cinnamic acid biosynthetic process,1,0,0.05,1.00000
GO:0009803,cinnamic acid metabolic process,1,0,0.05,1.00000
GO:0009808,lignin metabolic process,37,0,1.81,1.00000
GO:0009809,lignin biosynthetic process,3,0,0.15,1.00000
GO:0009813,flavonoid biosynthetic process,5,0,0.24,1.00000
GO:0009821,alkaloid biosynthetic process,6,0,0.29,1.00000
GO:0009825,multidimensional cell growth,1,0,0.05,1.00000
GO:0009832,plant-type cell wall biogenesis,7,0,0.34,1.00000
GO:0009833,plant-type primary cell wall biogenesis,1,0,0.05,1.00000
GO:0009834,plant-type secondary cell wall biogenesi...,1,0,0.05,1.00000
GO:0009835,fruit ripening,2,0,0.1,1.00000
GO:0009838,abscission,1,0,0.05,1.00000
GO:0009845,seed germination,9,0,0.44,1.00000
GO:0009846,pollen germination,3,0,0.15,1.00000
GO:0009847,spore germination,9,0,0.44,1.00000
GO:0009850,auxin metabolic process,1,0,0.05,1.00000
GO:0009853,photorespiration,1,0,0.05,1.00000
GO:0009854,oxidative photosynthetic carbon pathway,1,0,0.05,1.00000
GO:0009856,pollination,9,0,0.44,1.00000
GO:0009860,pollen tube growth,6,0,0.29,1.00000
GO:0009863,salicylic acid mediated signaling pathwa...,2,0,0.1,1.00000
GO:0009864,induced systemic resistance, jasmonic ac...,1,0,0.05,1.00000
GO:0009867,jasmonic acid mediated signaling pathway,5,0,0.24,1.00000
GO:0009873,ethylene-activated signaling pathway,5,0,0.24,1.00000
GO:0009877,nodulation,8,0,0.39,1.00000
GO:0009909,regulation of flower development,7,0,0.34,1.00000
GO:0009911,positive regulation of flower developmen...,4,0,0.2,1.00000
GO:0009912,auditory receptor cell fate commitment,2,0,0.1,1.00000
GO:0009920,cell plate formation involved in plant-t...,1,0,0.05,1.00000
GO:0009932,cell tip growth,8,0,0.39,1.00000
GO:0009933,meristem structural organization,1,0,0.05,1.00000
GO:0009934,regulation of meristem structural organi...,1,0,0.05,1.00000
GO:0009937,regulation of gibberellic acid mediated ...,1,0,0.05,1.00000
GO:0009939,positive regulation of gibberellic acid ...,1,0,0.05,1.00000
GO:0009949,polarity specification of anterior/poste...,3,0,0.15,1.00000
GO:0009951,polarity specification of dorsal/ventral...,2,0,0.1,1.00000
GO:0009955,adaxial/abaxial pattern specification,4,0,0.2,1.00000
GO:0009957,epidermal cell fate specification,74,0,3.63,1.00000
GO:0009960,endosperm development,2,0,0.1,1.00000
GO:0009962,regulation of flavonoid biosynthetic pro...,2,0,0.1,1.00000
GO:0009963,positive regulation of flavonoid biosynt...,2,0,0.1,1.00000
GO:0009969,xyloglucan biosynthetic process,1,0,0.05,1.00000
GO:0009972,cytidine deamination,4,0,0.2,1.00000
GO:0009996,negative regulation of cell fate specifi...,28,0,1.37,1.00000
GO:0009997,negative regulation of cardioblast cell ...,4,0,0.2,1.00000
GO:0010015,root morphogenesis,6,0,0.29,1.00000
GO:0010017,red or far-red light signaling pathway,4,0,0.2,1.00000
GO:0010018,far-red light signaling pathway,3,0,0.15,1.00000
GO:0010019,chloroplast-nucleus signaling pathway,1,0,0.05,1.00000
GO:0010024,phytochromobilin biosynthetic process,1,0,0.05,1.00000
GO:0010026,trichome differentiation,5,0,0.24,1.00000
GO:0010027,thylakoid membrane organization,1,0,0.05,1.00000
GO:0010029,regulation of seed germination,7,0,0.34,1.00000
GO:0010030,positive regulation of seed germination,4,0,0.2,1.00000
GO:0010036,response to boron-containing substance,1,0,0.05,1.00000
GO:0010037,response to carbon dioxide,5,0,0.24,1.00000
GO:0010044,response to aluminum ion,6,0,0.29,1.00000
GO:0010045,response to nickel cation,2,0,0.1,1.00000
GO:0010046,response to mycotoxin,2,0,0.1,1.00000
GO:0010050,vegetative phase change,1,0,0.05,1.00000
GO:0010051,xylem and phloem pattern formation,5,0,0.24,1.00000
GO:0010053,root epidermal cell differentiation,4,0,0.2,1.00000
GO:0010054,trichoblast differentiation,4,0,0.2,1.00000
GO:0010073,meristem maintenance,3,0,0.15,1.00000
GO:0010074,maintenance of meristem identity,3,0,0.15,1.00000
GO:0010077,maintenance of inflorescence meristem id...,2,0,0.1,1.00000
