gene_ids,controls_FPKM_Coeff_of_Var,exposed_FPKM_Coeff_of_Var
gene-LOC111115596,0.867845877310122,1.42448443152622
gene-LOC111115597,0.815004614874151,0.813903836374281
gene-LOC111115598,0.478459733126489,1.07314914821345
gene-LOC111115599,0.541057657953,0.846598595217531
gene-LOC111115600,0.396586188086757,0.355606845356439
gene-LOC111115601,1.13373447541782,2.91681547239451
gene-LOC111115602,1.21599059579791,NA
gene-LOC111115603,0.19481708929194,0.53638478142827
gene-LOC111115604,0.44495866832464,0.493663560939581
gene-LOC111115605,0.718247628843523,1.2214188027194
gene-LOC111115606,0.517132401471374,2.11881997091299
gene-LOC111115607,0.439683315837568,0.83596548391931
gene-LOC111115608,0.96403818859349,1.41406290891844
gene-LOC111115609,0.872570642736314,2.06767387519983
gene-LOC111115610,0.459802825583326,0.65704835982383
gene-LOC111115611,0.144311132315227,0.824329019883565
gene-LOC111115612,0.214832651602598,0.41382378856998
gene-LOC111115613,1.16677523689859,1.1519509336625
gene-LOC111115614,0.0603795782850578,0.271070713469518
gene-LOC111115615,0.439210749021066,0.531620026229415
gene-LOC111115616,1.09618582490787,2.91681547239451
gene-LOC111115617,0.592651001971374,1.31409072978914
gene-LOC111115618,0.897497631977072,0.630076703134397
gene-LOC111115619,0.493096074419155,0.301424967486751
gene-LOC111115620,0.850098587826265,1.18585796863858
gene-LOC111115621,0.11664041086314,0.411638944214167
gene-LOC111115622,2.125,2.28736455765096
gene-LOC111115623,0.757892617426618,0.686549483206896
gene-LOC111115624,0.546750961586111,0.457072052035243
gene-LOC111115625,2.125,NA
gene-LOC111115626,0.739099753338232,0.994934316084318
gene-LOC111115627,0.873389584799392,1.13329899119129
gene-LOC111115628,0.33500725372325,0.415338075790086
gene-LOC111115629,0.0421337560211847,0.698126474825799
gene-LOC111115630,0.680178151720542,0.824872571917616
gene-LOC111115631,0.352334664279921,1.34606951011514
gene-LOC111115632,0.520713347796251,0.748275496657971
gene-LOC111115633,0.464272882415216,1.16517611907742
gene-LOC111115634,NA,NA
gene-LOC111115635,0.929415094192215,0.779257739278583
gene-LOC111115636,0.252948677674323,0.631832773526998
gene-LOC111115637,0.534726142779457,1.42343009588168
gene-LOC111115638,0.448209361883821,0.409932363140619
gene-LOC111115639,0.951092446453428,0.792327807120201
gene-LOC111115640,0.408238859466046,1.50709709023699
gene-LOC111115641,2.125,2.32474739765493
gene-LOC111115642,0.668649985922009,1.4523522394315
gene-LOC111115643,0.744040033287367,1.70135711146703
gene-LOC111115644,0.830042267302622,1.58771980148587
gene-LOC111115645,0.472184644688206,1.7538794205588
gene-LOC111115646,2.125,2.91681547239451
gene-LOC111115647,0.9745228161226,0.382748535970685
gene-LOC111115648,1.39497372157719,0.775367458480008
gene-LOC111115649,1.20228057700512,2.08899306514604
gene-LOC111115650,NA,1.16958413558678
gene-LOC111115651,0.359494065259806,1.11057319875085
gene-LOC111115652,1.34862708747671,2.11672005417763
gene-LOC111115653,1.24605215017395,2.91681547239451
gene-LOC111115654,0.86486378934579,1.47207812918297
gene-LOC111115655,1.28370205861803,1.59856500698517
gene-LOC111115656,0.529493933083208,0.792763886880471
gene-LOC111115657,0.329172125511392,2.02951632444147
gene-LOC111115658,1.243372219724,1.50917922928359
gene-LOC111115659,0.408474528514065,0.553706922038283
gene-LOC111115660,0.479194829955711,2.06281571731456
gene-LOC111115661,0.774394620070718,1.35896749074065
gene-LOC111115662,0.258220299706613,0.393991535489199
gene-LOC111115663,NA,NA
gene-LOC111115664,2.125,NA
gene-LOC111115665,0.312414538525169,1.19810570502427
gene-LOC111115666,0.55645584258476,0.719359333092352
gene-LOC111115667,2.125,2.05453159988551
gene-LOC111115668,0.840442823697087,0.756826293621237
gene-LOC111115669,1.32607715416299,1.93903656134095
gene-LOC111115670,0.685295763802323,1.30982125629809
gene-LOC111115671,1.39765151387075,1.09145697233691
gene-LOC111115672,0.0574005842016636,0.137625403981311
gene-LOC111115673,0.481008404384837,2.70744235819339
gene-LOC111115674,1.75219844994733,2.91681547239451
gene-LOC111115675,0.119196313043144,0.369798954309208
gene-LOC111115676,0.803650906424634,0.870873708763629
gene-LOC111115677,1.37465093870446,1.20857578022976
gene-LOC111115678,0.509902902101586,1.25378990529044
gene-LOC111115679,NA,2.63095921527137
gene-LOC111115680,0.291912102010105,0.59367436235226
gene-LOC111115681,0.74990871949878,1.77730326335853
gene-LOC111115682,0.212320449301101,0.475185402695552
gene-LOC111115683,0.634322911893255,1.03209046394198
gene-LOC111115684,1.95401550667162,1.15260587239154
gene-LOC111115685,0.790046573952572,0.967074004511084
gene-LOC111115686,1.04995121486908,1.95293228668319
gene-LOC111115687,1.18754928191632,1.38176002333037
gene-LOC111115688,0.406162701386556,2.60480073045656
gene-LOC111115689,0.442237793592237,0.675191636694822
gene-LOC111115690,0.530697098536976,0.902885304543487
gene-LOC111115691,1.35170589287544,0.523873838156
gene-LOC111115692,0.839146087182785,0.399963246059445
gene-LOC111115693,0.873952316597501,2.1278547298657
gene-LOC111115694,0.61791178515564,1.46570239662823
gene-LOC111115695,0.424838586666782,0.861024615142286
gene-LOC111115696,0.461700921847347,0.466118001030302
gene-LOC111115697,0.479610817663415,0.317313500622596
gene-LOC111115698,0.289511072629211,0.548667042998271
gene-LOC111115699,0.26047648430183,0.518472619385057
gene-LOC111115700,0.533431879045073,NA
gene-LOC111115701,0.941024241508799,2.3685081477469
gene-LOC111115702,1.20039772481328,1.24253485436212
gene-LOC111115703,0.642090798814226,0.91842566317951
gene-LOC111115704,2.03302382804311,2.91681547239451
gene-LOC111115705,0.694375871278632,2.91681547239451
gene-LOC111115706,1.50163879413028,2.6587443702211
gene-LOC111115707,0.364280948803071,0.307085806651274
gene-LOC111115708,0.6454241267321,1.35207511586925
gene-LOC111115709,0.51798261598736,1.10106733525268
gene-LOC111115710,0.185229272383519,0.0927944382378171
gene-LOC111115711,0.621575040471064,0.555394555840413
gene-LOC111115712,0.801476615691085,0.908781488975451
gene-LOC111115713,0.838472943743054,1.38119898938051
gene-LOC111115714,1.50764239543103,2.15787347235843
gene-LOC111115715,1.30146672020011,0.317292858167254
gene-LOC111115716,0.770132092493016,2.0175889248918
gene-LOC111115717,0.684973336143832,1.16812920538962
gene-LOC111115718,0.500645672969516,0.36392951649689
gene-LOC111115719,0.58144098348094,1.28675910150861
gene-LOC111115720,0.260375178386995,0.310276044632552
gene-LOC111115721,1.89389963649447,1.71117072939415
gene-LOC111115722,0.703393254595582,0.572710121256693
gene-LOC111115723,0.742101924693965,1.52582521911867
gene-LOC111115724,0.47171998841099,2.64966405670505
gene-LOC111115725,0.247365697404797,0.283909164053079
gene-LOC111115726,0.323201964210715,1.12302736887253
gene-LOC111115727,0.697322768625036,NA
gene-LOC111115728,0.36826812047283,0.537198706536886
gene-LOC111115729,2.125,1.61054547641237
gene-LOC111115730,0.729938758212377,0.716182075129656
gene-LOC111115731,0.750094973938651,0.940264944589113
gene-LOC111115732,0.585981645178205,0.928892104176988
gene-LOC111115733,0.776837238963626,0.961257105002593
gene-LOC111115734,0.730710287120046,0.582656990512124
gene-LOC111115735,1.20136552733409,0.687893342856171
gene-LOC111115736,0.491036842753351,1.27702819882642
gene-LOC111115737,0.33664764871056,1.16051759404133
gene-LOC111115738,0.599841640230863,0.539971050269266
gene-LOC111115739,0.625513316492617,0.585982036450903
gene-LOC111115740,0.572033282717515,0.367379577056701
gene-LOC111115741,0.84580600855627,0.364156672638477
gene-LOC111115742,0.680711883055746,0.684780868914716
gene-LOC111115743,0.552855664573774,0.441184718418291
gene-LOC111115744,0.593962576568107,0.417377357110775
gene-LOC111115745,0.819052144127926,0.34093648961392
gene-LOC111115746,0.587711438995931,1.07398592493963
gene-LOC111115747,0.640542601245313,1.24341204247442
gene-LOC111115748,0.246020122072052,0.299296775562399
gene-LOC111115749,0.890304493571479,0.637422965180709
gene-LOC111115750,0.575437844900059,0.964642388281618
gene-LOC111115751,0.920109912119117,1.01289365184904
gene-LOC111115752,0.581785891762373,0.903622936890457
gene-LOC111115753,0.785863346360227,0.840415430413216
gene-LOC111115754,0.644701113091923,0.954392444259736
gene-LOC111115755,0.300297828275817,0.841085153261263
gene-LOC111115756,0.86731195696147,0.66804242686735
gene-LOC111115757,2.125,0.446882575405748
gene-LOC111115758,1.73037979893276,1.84628310313117
gene-LOC111115759,1.12235147130745,2.01486471268723
gene-LOC111115760,0.765953532642975,2.91681547239451
gene-LOC111115761,1.26742468054085,2.23909828489701
gene-LOC111115762,0.666561317970371,1.18209548210242
gene-LOC111115763,1.32101961199998,NA
gene-LOC111115764,0.609836265303294,2.31053828116971
gene-LOC111115765,0.599043471615166,2.24129946967455
gene-LOC111115766,0.273299654849532,0.269494754073642
gene-LOC111115767,NA,NA
gene-LOC111115768,0.463371352046666,0.594306246554674
gene-LOC111115769,0.120006516286949,0.283018664300965
gene-LOC111115770,0.449595016034881,1.25251004698792
gene-LOC111115771,0.625977567947136,0.205348101274502
gene-LOC111115772,0.149412194031491,0.675383439446946
gene-LOC111115773,0.45138874822676,0.380748591745136
gene-LOC111115774,0.213754037794899,0.312792548520598
gene-LOC111115775,0.554879854556398,0.45836246744098
gene-LOC111115776,0.786143706405848,2.26570015331483
gene-LOC111115777,0.401712917111698,1.09595420505122
gene-LOC111115778,0.765478614934642,2.15104420284424
gene-LOC111115779,1.13244489973292,0.820251730879161
gene-LOC111115780,1.53672801305896,2.91681547239451
gene-LOC111115781,1.1493636529426,1.5629359168583
gene-LOC111115782,1.03067825363586,0.781421305183813
gene-LOC111115783,0.810373730846759,1.05207731519402
gene-LOC111115784,0.161448348810139,0.56568935835073
gene-LOC111115785,0.195011093868025,0.535002833272957
gene-LOC111115786,0.717970327035274,0.785085748890063
gene-LOC111115787,1.62140116124295,NA
gene-LOC111115788,0.83605912271261,1.70181257066412
gene-LOC111115789,0.698500185933488,2.91681547239451
gene-LOC111115790,0.513451162825829,0.3970180277488
gene-LOC111115791,0.886222343720145,1.55010967498864
gene-LOC111115792,0.572256035956559,1.43363871548005
gene-LOC111115793,2.125,1.28819003079131
gene-LOC111115794,0.398455380631114,0.745997273873112
gene-LOC111115795,0.152091216601415,0.450717393691986
gene-LOC111115796,0.550448833404578,2.02045942642087
gene-LOC111115797,0.207527246746273,0.417930445622466
gene-LOC111115798,1.26196850069035,1.12357809790239
gene-LOC111115799,0.290183000519781,1.3228545443156
gene-LOC111115800,0.480456305926658,0.729840985171973
gene-LOC111115801,0.287784538958661,0.786915077146043
gene-LOC111115802,1.21882218189547,1.64083996001958
gene-LOC111115803,0.285538995582806,1.73355999409054
gene-LOC111115804,0.609935698803982,0.508189722581532
gene-LOC111115805,NA,2.91681547239451
gene-LOC111115806,0.413282329403169,1.25568705196487
gene-LOC111115807,0.500743639333443,1.26218479649057
gene-LOC111115808,0.832915596812024,1.32601753195927
gene-LOC111115809,0.727966521383295,0.522691297766081
gene-LOC111115810,0.489958124583974,1.32443652557607
gene-LOC111115811,0.218910850622073,0.373955791578788
gene-LOC111115812,0.633498562768536,2.60153822946861
gene-LOC111115813,0.378321671809165,1.07369007002611
gene-LOC111115814,1.28002343895413,1.06399552577241
gene-LOC111115815,0.611668758869502,2.08741034132274
gene-LOC111115816,0.744859401867351,0.65364906261125
gene-LOC111115817,0.364436532624554,0.690176346841285
gene-LOC111115818,0.645715249603268,0.71793614798041
gene-LOC111115819,0.552488151814392,0.434657919410605
gene-LOC111115820,1.71462157006507,1.43718646774932
gene-LOC111115821,0.580068335550235,1.03263028231948
gene-LOC111115822,0.991800099734922,0.298097805628586
gene-LOC111115823,NA,2.48810026985296
gene-LOC111115824,0.200045336824704,0.609840057709117
gene-LOC111115825,1.09329414326639,2.91681547239451
gene-LOC111115826,0.770269247022468,1.25597307652839
gene-LOC111115827,0.328715012600824,0.614266098346221
gene-LOC111115828,0.486020157172692,0.67398130769544
gene-LOC111115829,0.747063036839732,0.723341432904221
gene-LOC111115830,0.515218213363574,0.390375655603602
gene-LOC111115831,2.125,1.91233496561055
gene-LOC111115832,0.259370283219493,0.387762362707282
gene-LOC111115833,0.445651536074568,0.912204252745719
gene-LOC111115834,1.2543516186674,2.91681547239451
gene-LOC111115835,1.04679840897647,NA
gene-LOC111115836,0.435347843670261,0.819772227051849
gene-LOC111115837,NA,2.60729332732112
gene-LOC111115838,0.100946083740268,0.190644918433912
gene-LOC111115839,0.363625920688778,1.23587328189408
gene-LOC111115840,0.518963594166926,1.12273001335103
gene-LOC111115841,0.742716959931528,0.72060362232545
gene-LOC111115842,0.611643270195179,0.546013844084682
gene-LOC111115843,0.483944671471703,1.71069110529299
gene-LOC111115844,0.305124539875212,0.323145680461602
gene-LOC111115845,0.552644895097895,0.906524020866619
gene-LOC111115846,0.486944217224563,1.40699177897768
gene-LOC111115847,1.56507490648126,1.29355236053791
gene-LOC111115848,1.53265926657867,0.690356615886928
gene-LOC111115849,0.480853943256548,0.574196228572242
gene-LOC111115850,0.267653396049222,1.11764378154855
gene-LOC111115851,0.626631043284637,0.942688877161386
gene-LOC111115852,0.414344993332649,1.14627743504629
gene-LOC111115853,0.619210664388937,1.74781424577146
gene-LOC111115854,0.353567052613808,1.37642433710032
gene-LOC111115855,2.01765376026667,0.704243843533062
gene-LOC111115856,0.389753192606319,1.18764973078608
gene-LOC111115857,0.225674900525518,0.346195187733471
gene-LOC111115858,0.640850699845416,1.20490888105222
gene-LOC111115859,1.18029237537733,2.91681547239451
gene-LOC111115860,0.353310410943499,1.25426456076123
gene-LOC111115861,0.520051127948689,1.65058110216909
gene-LOC111115862,0.699783052453212,NA
gene-LOC111115863,0.204148256904564,1.62959297242729
gene-LOC111115864,0.839966104631043,1.48333650430399
gene-LOC111115865,2.125,2.91681547239451
gene-LOC111115866,1.92611272487436,1.90264237389556
gene-LOC111115867,1.9282615756781,1.69354541636523
gene-LOC111115868,0.762381482884922,0.735845652660981
gene-LOC111115869,0.608919497392422,0.876695339981104
gene-LOC111115870,0.733815213965961,0.98282914976281
gene-LOC111115871,0.849661451006743,0.792795232985122
gene-LOC111115872,1.28343976244634,1.46305286084987
gene-LOC111115873,0.551102354050554,0.698009394112976
gene-LOC111115874,1.24061766117929,2.64295526908861
gene-LOC111115875,0.656287919148455,1.2363193673314
gene-LOC111115876,1.47091212830023,0.530050631242302
gene-LOC111115877,1.36345681868616,2.91681547239451
gene-LOC111115878,0.155269735747346,0.351098306039443
gene-LOC111115879,0.222262392367757,0.568098693166776
gene-LOC111115880,0.759568201335027,2.55581968523777
gene-LOC111115881,0.439678480717665,0.62818005675855
gene-LOC111115882,0.732000248446119,1.80983095154798
gene-LOC111115883,0.425102455587119,0.604097815119521
gene-LOC111115884,0.455227785959933,0.772398100177333
gene-LOC111115885,1.28068107346234,1.60259023791539
gene-LOC111115886,0.490499918240904,1.30340451183129
gene-LOC111115887,0.982276717862828,2.91681547239451
gene-LOC111115888,2.125,2.91681547239451
gene-LOC111115889,0.539717503572266,1.21398109367649
gene-LOC111115890,0.748653751830866,1.47855375934612
gene-LOC111115891,0.404862292410466,0.772152764953227
gene-LOC111115892,1.2374962676155,NA
gene-LOC111115893,1.08480293004072,1.19768967324839
gene-LOC111115894,0.571305504385407,0.854515090132587
gene-LOC111115895,0.724428085525393,0.873977262882935
gene-LOC111115896,0.382796878277072,0.644857328301891
gene-LOC111115897,0.490286464979421,1.19061691938215
gene-LOC111115898,0.548940355368861,0.473768689941287
gene-LOC111115899,0.484588366173068,1.54828130624999
gene-LOC111115900,0.544321917560974,0.897092412102092
gene-LOC111115901,0.324157444332032,0.644663235636276
gene-LOC111115902,0.708882172861036,NA
gene-LOC111115903,0.373039414514185,1.20704809039784
gene-LOC111115904,0.742613221837336,0.744153208167021
gene-LOC111115905,0.586875737667499,1.38900941563237
gene-LOC111115906,0.35158756168604,1.96109820818979
gene-LOC111115907,0.451809309203131,1.17880467852201
gene-LOC111115908,0.080811751015888,0.202748834038564
gene-LOC111115909,0.800471529261522,1.59408852593195
gene-LOC111115910,0.559571081919656,0.710310014347966
gene-LOC111115911,0.405490972784975,1.14271629441456
gene-LOC111115912,0.4893924309542,1.2248221015404
gene-LOC111115913,0.865342115166141,1.61359827618311
gene-LOC111115914,0.343774648446195,0.547267328737459
gene-LOC111115915,1.07507004774977,1.39540784890524
gene-LOC111115916,0.749229573662439,0.585542549273137
gene-LOC111115917,0.585888053361503,1.80060780248108
gene-LOC111115918,0.472305667025512,1.3170604155378
gene-LOC111115919,1.21976778236089,1.30141546944085
gene-LOC111115920,0.623060234788007,0.56267766072944
gene-LOC111115921,0.469746052552268,1.72633048827709
gene-LOC111115922,0.592420228768391,0.618398750746229
gene-LOC111115923,0.145249941107659,1.08660548669102
gene-LOC111115924,2.125,2.13257886932112
gene-LOC111115925,1.53896312866947,2.08249988822582
gene-LOC111115926,0.374390743304978,0.480596054888078
gene-LOC111115927,0.282037022194834,0.32913068420771
gene-LOC111115928,0.246740289116729,1.12186114786813
gene-LOC111115929,0.982994619813406,1.99562068835317
gene-LOC111115930,0.342432671984884,1.72695710786228
gene-LOC111115931,0.671449957838433,NA
gene-LOC111115932,0.65691902523164,1.26400359607417
gene-LOC111115933,NA,2.91681547239451
gene-LOC111115934,NA,2.91681547239451
gene-LOC111115935,0.399708891947342,2.91681547239451
gene-LOC111115936,0.634594754255585,0.64116830251903
gene-LOC111115937,0.42251584058069,0.289661111949864
gene-LOC111115938,0.320970740269223,0.815101628190427
gene-LOC111115939,0.431736632061999,1.0910693772343
gene-LOC111115940,0.619770754820988,0.338457444704589
gene-LOC111115941,1.32680900831459,0.674196776382647
gene-LOC111115942,1.00852004001174,2.24675584284281
gene-LOC111115943,0.19964986786019,0.180476199470518
gene-LOC111115944,0.388178015779619,1.11213134241896
gene-LOC111115945,0.523287869598571,0.789019130527742
gene-LOC111115946,0.323840852296785,0.55324671141657
gene-LOC111115947,0.439545329028158,0.881045122114387
gene-LOC111115948,0.510314639517391,1.55356415393504
gene-LOC111115949,0.832973736286993,0.616171243874059
gene-LOC111115950,0.524943805865021,1.38669551295344
gene-LOC111115951,2.125,NA
gene-LOC111115952,0.435207181014393,1.01209580902935
gene-LOC111115953,0.511445737505075,0.946315772354695
gene-LOC111115954,0.617757624785432,0.733506318970026
gene-LOC111115955,0.295611998002049,0.556718414138694
gene-LOC111115956,0.398057013614539,0.825170210690211
gene-LOC111115957,0.334050369431435,1.17578436421213
gene-LOC111115958,0.776359062940188,1.80622139697405
gene-LOC111115959,0.300972725653105,0.246463174404636
gene-LOC111115960,0.691005748488782,1.04134254398208
gene-LOC111115961,0.0630864685191415,0.666018051400503
gene-LOC111115962,0.211986773334128,1.11038697502301
gene-LOC111115963,0.38056701680098,0.471163994025563
gene-LOC111115964,0.328326584286992,0.935512787818404
gene-LOC111115965,0.116666816679854,1.0794251720516
gene-LOC111115966,0.745654090022056,1.08811220253208
gene-LOC111115967,0.484509839169625,0.881443404045215
gene-LOC111115968,1.5624943124545,2.39411507824348
gene-LOC111115969,0.393131432176935,0.395733721573909
gene-LOC111115970,0.377520091130905,1.54243595476015
gene-LOC111115971,0.273826770909632,1.11102516836099
gene-LOC111115972,0.44451763455447,2.62224402842186
gene-LOC111115973,0.283385260309336,0.288902642127302
gene-LOC111115974,0.935430862927366,0.8319363696684
gene-LOC111115975,0.291493539340848,0.338705018860245
gene-LOC111115976,0.746373243572189,0.944167689653957
gene-LOC111115977,1.02213509979288,1.24872607158427
gene-LOC111115978,0.875906650136103,2.91681547239451
gene-LOC111115979,0.442305002663234,1.0777030264769
gene-LOC111115980,0.46010100820038,0.861868359110231
gene-LOC111115981,0.528892714714076,0.964817582947863
gene-LOC111115982,2.125,2.91681547239451
gene-LOC111115983,1.30228883113655,2.91681547239451
gene-LOC111115984,0.857341424007504,1.6303570533518
gene-LOC111115985,1.54001974616943,0.244509314487832
gene-LOC111115986,0.863502868226151,0.978474120110457
gene-LOC111115987,0.682331181467641,0.452295006235201
gene-LOC111115988,0.218567201954057,2.51692709805395
gene-LOC111115989,1.05568847676394,1.44718584496613
gene-LOC111115990,0.416120852543828,0.319274657005151
gene-LOC111115991,0.30873751167991,NA
gene-LOC111115992,0.385929101362452,0.849231047307852
gene-LOC111115993,0.303342368861106,0.514336210296563
gene-LOC111115994,1.10388750832741,NA
gene-LOC111115995,0.460227315947617,0.522565690556601
gene-LOC111115996,2.125,2.31550647215561
gene-LOC111115997,0.0678434824091523,1.3487939149492
gene-LOC111115998,0.562108415711778,0.604504146887017
gene-LOC111115999,0.811905228505198,1.68537605830274
gene-LOC111116000,0.734254759592303,0.966259156302226
gene-LOC111116001,0.905236983470833,2.91681547239451
gene-LOC111116002,0.567631712647554,0.749480830059536
gene-LOC111116003,NA,2.75552126398348
gene-LOC111116004,0.512895422882392,0.623304676995663
gene-LOC111116005,0.372776631624695,0.321697040873536
gene-LOC111116006,1.11992004949279,1.51292127314187
gene-LOC111116007,0.918617316234622,2.35049335471896
gene-LOC111116008,0.651300426015842,0.770980077869122
gene-LOC111116009,0.360946610505093,1.95232129508807
gene-LOC111116010,0.954020842984447,NA
gene-LOC111116011,0.63901030410435,0.576278641776622
gene-LOC111116012,0.457918457692714,0.748482235337068
gene-LOC111116013,0.397987871159757,1.65106890631231
gene-LOC111116014,0.506010349362997,0.744309814015122
gene-LOC111116015,0.33374797370951,1.57535607434861
gene-LOC111116016,0.482438472492819,0.623985197218362
gene-LOC111116017,0.298965184565336,0.309074089342279
gene-LOC111116018,1.24424910075578,1.64837433825587
gene-LOC111116019,0.341165578264497,1.18177841553402
gene-LOC111116020,0.419058212058004,1.21564196600465
gene-LOC111116021,0.503674207375092,1.56473508314095
gene-LOC111116022,0.869867637133646,0.809068411637958
gene-LOC111116023,0.65138781909902,0.806778672014208
gene-LOC111116024,0.190468756190238,0.179391532258367
gene-LOC111116025,0.993207392120254,0.579167052567728
gene-LOC111116026,0.484116071424156,1.06951765861016
gene-LOC111116027,0.723697886659135,1.08507836987518
gene-LOC111116028,0.38815995465653,0.431230380033453
gene-LOC111116029,0.513938077903962,0.982465267376532
gene-LOC111116030,0.189160522975019,0.219107589842519
gene-LOC111116031,0.615237949470761,1.67898526631417
gene-LOC111116032,1.0931112597226,1.91007700041431
gene-LOC111116033,0.574745873558402,1.17229602859887
gene-LOC111116034,0.250917881706591,0.34476685152814
gene-LOC111116035,1.18637856225807,1.60850736535674
gene-LOC111116036,0.874467544863414,1.45008761789026
gene-LOC111116037,0.431356108980278,1.27227389070074
gene-LOC111116038,0.477406999394252,0.331645374507208
gene-LOC111116039,1.20188787022977,1.60894766225847
gene-LOC111116040,0.627097146663054,1.61105576615075
gene-LOC111116041,0.754081652992468,1.51149871440086
gene-LOC111116042,0.219742685720974,0.266514660795411
gene-LOC111116043,0.403253036946438,0.486228552798682
gene-LOC111116044,0.686724390339868,0.979045801852397
gene-LOC111116045,0.373971944917602,0.390180863113371
gene-LOC111116046,0.504511965028078,1.14015354216962
gene-LOC111116047,0.714845091602798,0.903938557667179
gene-LOC111116048,1.770990474802,NA
gene-LOC111116049,0.808783654693941,1.4830620554548
gene-LOC111116050,0.893500911242283,0.401286647777434
gene-LOC111116051,0.867298312189276,2.46832811362436
gene-LOC111116052,0.388650478925308,1.3628851061245
gene-LOC111116053,NA,NA
gene-LOC111116054,0.512864849580405,0.238128795132459
gene-LOC111116055,NA,NA
gene-LOC111116056,0.538715724949016,0.618512007588013
gene-LOC111116057,0.524946858102584,0.893608608127685
gene-LOC111116058,0.615351231549409,1.76904074072843
gene-LOC111116059,0.389561876947951,0.938058235776114
gene-LOC111116060,0.190270009376172,0.359322065168355
gene-LOC111116061,0.631280057936517,NA
gene-LOC111116062,0.425679116685904,0.54290887223456
gene-LOC111116063,1.08609791582782,NA
gene-LOC111116064,0.348613783467389,1.22543989838425
gene-LOC111116065,0.246742106471041,0.286424517639561
gene-LOC111116066,0.43847213759547,0.908598538677115
gene-LOC111116067,1.3193385380992,2.21659872934531
gene-LOC111116068,0.363541952206377,0.449687410169193
gene-LOC111116069,2.125,2.15979939161451
gene-LOC111116070,0.335420336053163,0.396491793499099
gene-LOC111116071,0.480341575628401,0.995870164655212
gene-LOC111116072,0.358038262435938,2.41940743310617
gene-LOC111116073,0.338595648054631,2.36859949309206
gene-LOC111116074,0.813018024091658,1.49063479140435
gene-LOC111116075,0.938204387813546,1.156937858363
gene-LOC111116076,0.792951133445034,1.22319865611555
gene-LOC111116077,0.236725173942741,0.226613490233272
gene-LOC111116078,0.407803606137513,1.02650872701343
gene-LOC111116079,1.13731113427707,2.38261787185574
gene-LOC111116080,0.482433994211275,0.895982537870189
gene-LOC111116081,1.0220022775479,2.68108369515413
gene-LOC111116082,1.07336379004857,0.56695287892499
gene-LOC111116083,0.543317048114973,0.941309120264184
gene-LOC111116084,0.55613918455548,0.860465193346001
gene-LOC111116085,0.52308142923462,1.48784001821751
gene-LOC111116086,0.693974203210586,0.638287462057126
gene-LOC111116087,0.825743860645962,1.89214017324455
gene-LOC111116088,0.797159777107475,1.51793337902305
gene-LOC111116089,0.214863270284424,1.5078556337971
gene-LOC111116090,0.628628144077544,1.03416398976427
gene-LOC111116091,0.858198552321836,1.14022730060888
gene-LOC111116092,0.239519550998318,0.393437637358676
gene-LOC111116093,0.83044635303674,2.7272143579676
gene-LOC111116094,0.756042301317028,1.01044640082039
gene-LOC111116095,0.854667586945811,1.338120339006
gene-LOC111116096,1.00716753516047,NA
gene-LOC111116097,0.778219141514006,0.845338120038734
gene-LOC111116098,0.733878569484776,1.22541809287113
gene-LOC111116099,0.637174371560444,1.63193635475024
gene-LOC111116100,0.560911061795011,1.57006528252397
gene-LOC111116101,0.0946650643655176,1.44978910039759
gene-LOC111116102,0.420839317728108,1.22911669188118
gene-LOC111116103,NA,2.29480263158238
gene-LOC111116104,0.880745424198568,1.39665428874894
gene-LOC111116105,1.15074135746684,NA
gene-LOC111116106,1.13452499915175,2.91681547239451
gene-LOC111116107,0.850573677248822,2.91681547239451
gene-LOC111116108,0.347933801943277,0.444346427111613
gene-LOC111116109,0.770537499132888,1.64379264824302
gene-LOC111116110,2.125,2.91681547239451
gene-LOC111116111,0.532362641629408,0.51188063946033
gene-LOC111116112,1.22336215630489,1.49310503912776
gene-LOC111116113,0.928656416142564,0.674984092398912
gene-LOC111116114,0.93848931142018,NA
gene-LOC111116115,0.795170061290926,0.626439706450312
gene-LOC111116116,1.22824430040934,2.91681547239451
gene-LOC111116117,1.52706034227513,2.91681547239451
gene-LOC111116118,1.17716317826664,1.83933081525127
gene-LOC111116119,0.832000999708889,NA
gene-LOC111116120,1.16343624638131,1.92167109227543
gene-LOC111116121,0.278138191162809,1.44247140951986
gene-LOC111116122,0.533689359768962,1.68474521765937
gene-LOC111116123,0.607062397664273,0.432290556035905
gene-LOC111116124,0.243556080458196,0.348840960668571
gene-LOC111116125,2.125,2.91681547239451
gene-LOC111116126,0.855278152330219,2.91681547239451
gene-LOC111116127,0.812022429307017,NA
gene-LOC111116128,1.00846413972895,0.989655636844417
gene-LOC111116129,1.47140517744102,1.647740474587
gene-LOC111116130,0.286347658611982,0.433184015120818
gene-LOC111116131,0.711859600801159,1.83675724837212
gene-LOC111116132,0.534720961799441,1.99746403767834
gene-LOC111116133,0.393182932902858,0.480828557544005
gene-LOC111116134,0.383748094843296,0.65564469444379
gene-LOC111116135,0.705014145557673,0.966628503796472
gene-LOC111116136,0.275529351294444,1.06187405607662
gene-LOC111116137,0.265917991472269,0.257795795253989
gene-LOC111116138,2.00294959046548,1.9802046473749
gene-LOC111116139,0.678255296370149,0.527644164985106
gene-LOC111116140,0.44681006931296,1.15720764134558
gene-LOC111116141,0.856660233072247,0.756160978835289
gene-LOC111116142,1.08553879816889,1.00643151618671
gene-LOC111116143,0.39157597897592,1.2524703596976
