gene.id,controls.females.mean.methylation.CoV,controls.males.mean.methylation.CoV,controls.females.mean.methylation,controls.males.mean.methylation,mean.methylation,abs.delta.CoV
gene-LOC111116815,0.720695856236149,0.284865629588344,0.8226505,0.270632275,0.5466413875,0.435830226647805
gene-LOC111116816,0.692411983595151,NA,21.406044925,NA,NA,NA
gene-LOC111116817,0.537122219224157,0.583173870781872,0.4059428625,0.4439704,0.42495663125,0.0460516515577146
gene-LOC111116818,0.508218921885094,0.506732508548533,0.34130105,0.7378332,0.539567125,0.00148641333656108
gene-LOC111116819,0.352818130833177,0.737322983575701,1.7790168125,2.370018825,2.07451781875,0.384504852742524
gene-LOC111116820,0.525240491246419,0.785234955780632,0.21434132,0.3356954475,0.27501838375,0.259994464534213
gene-LOC111116821,0.973431304721922,1.65770965791974,3.6989941375,10.089902325,6.89444823125,0.684278353197813
gene-LOC111116822,1.75290727938712,0.879460123475992,3.3354446125,5.2223768,4.27891070625,0.87344715591113
gene-LOC111116823,NA,NA,NA,NA,NA,NA
gene-LOC111116824,0.517259758030857,0.32248765440558,32.07519325,49.7275945,40.901393875,0.194772103625276
gene-LOC111116825,0.201731318157977,0.178591871266053,46.545395,56.113065,51.32923,0.0231394468919247
gene-LOC111116826,NA,NA,NA,NA,NA,NA
gene-LOC111116827,NA,NA,NA,NA,NA,NA
gene-LOC111116828,NA,NA,NA,NA,NA,NA
gene-LOC111116829,0.247943880117527,0.641470167319797,0.31098055,0.434023275,0.3725019125,0.39352628720227
gene-LOC111116830,0.305598550326331,0.297826914960436,0.3385930875,0.24966655,0.29412981875,0.00777163536589492
gene-LOC111116831,0.27394303308432,0.230784522362686,0.2857599625,0.26817955,0.27696975625,0.0431585107216343
gene-LOC111116832,NA,1.23226469486026,NA,0.308468775,NA,NA
gene-LOC111116833,NA,NA,NA,NA,NA,NA
gene-LOC111116834,0.80112512956599,1.50513488322012,0.21716664875,0.7800709725,0.498618810625,0.704009753654126
gene-LOC111116835,NA,1.36732611132425,NA,0.672594975,NA,NA
gene-LOC111116836,0.518837643147742,1.25865871641767,0.336969325,0.43908,0.3880246625,0.739821073269931
gene-LOC111116837,0.871660530824096,0.896685509315186,0.7461125475,0.6765239975,0.7113182725,0.0250249784910902
gene-LOC111116838,1.20661902527672,2.125,0.28787010375,0.1169143425,0.202392223125,0.918380974723278
gene-LOC111116839,0.311699062553538,0.279721447284197,1.37602845,1.04881105,1.21241975,0.0319776152693417
gene-LOC111116840,1.78694592570507,2.10025777920022,10.9012105675,8.6155456975,9.7583781325,0.313311853495154
gene-LOC111116841,0.527206219173264,0.378244614746567,0.29739345875,0.3234744725,0.310433965625,0.148961604426697
gene-LOC111116842,1.64971500176797,0.795414959246606,3.2171771625,2.156477175,2.68682716875,0.854300042521366
gene-LOC111116843,NA,NA,NA,NA,NA,NA
gene-LOC111116844,0.737849540041579,0.828998201965518,4.288163575,3.621885625,3.9550246,0.0911486619239382
gene-LOC111116845,0.560708661865362,1.05446507402488,6.908758575,3.667287425,5.288023,0.493756412159518
gene-LOC111116846,0.820376772781254,1.33372477742237,0.31078395625,0.126242855,0.218513405625,0.513348004641111
gene-LOC111116847,0.562568047337625,0.56933997255102,0.249882525,0.36594725,0.3079148875,0.00677192521339498
gene-LOC111116848,0.321703497148015,0.143078285407733,0.324752825,0.377845425,0.351299125,0.178625211740282
gene-LOC111116849,1.00257142934259,1.2732726712184,0.2108049075,0.1580242725,0.18441459,0.270701241875808
gene-LOC111116850,0.338658949746523,0.301756452961719,0.7342331125,0.465674675,0.59995389375,0.036902496784804
gene-LOC111116851,0.208608549595159,0.215905917348419,53.7298575,42.061505,47.89568125,0.00729736775326012
gene-LOC111116852,NA,1.66295037376851,NA,0.08942166,NA,NA
gene-LOC111116853,NA,NA,NA,NA,NA,NA
gene-LOC111116854,0.78189296491152,1.01542633485037,13.87374025,13.81424955,13.8439949,0.23353336993885
gene-LOC111116855,NA,2.125,NA,0.5,NA,NA
gene-LOC111116856,2.56277911917549,NA,0.3610972625,NA,NA,NA
gene-LOC111116857,1.10294474754797,1.3082711136178,4.1210343125,7.3554311,5.73823270625,0.205326366069827
gene-LOC111116858,1.23914844682947,1.10356199092494,3.3803092875,2.102132875,2.74122108125,0.135586455904531
gene-LOC111116860,0.0814678102963621,0.0398845068606622,70.9148425,85.156745,78.03579375,0.0415833034356999
gene-LOC111116861,0.34029558626789,1.04073531254276,0.501982675,0.54817505,0.5250788625,0.700439726274868
gene-LOC111116862,0.636309154752759,0.289558981273801,0.30020902,0.184492,0.24235051,0.346750173478958
gene-LOC111116863,1.47504086153436,0.356505188847995,0.8927516625,0.2318438,0.56229773125,1.11853567268637
gene-LOC111116864,1.09039880404784,1.76703345301248,2.7454399625,7.241126475,4.99328321875,0.676634648964635
gene-LOC111116865,NA,NA,NA,NA,NA,NA
gene-LOC111116866,NA,0.726402970540649,NA,0.195343775,NA,NA
gene-LOC111116867,0.593623060712708,1.58521028525506,0.37748880375,1.1282238925,0.752856348125,0.991587224542353
gene-LOC111116868,NA,NA,NA,0,NA,NA
gene-LOC111116869,0.0453523510815416,0.0396168089336713,52.9687725,71.7355125,62.3521425,0.00573554214787036
gene-LOC111116870,0.34978523828333,0.107033247049652,56.19277625,78.22076,67.206768125,0.242751991233678
gene-LOC111116871,NA,NA,NA,NA,NA,NA
gene-LOC111116872,NA,NA,NA,NA,NA,NA
gene-LOC111116873,0.340379309088786,0.383280015720673,1.464640675,1.1505399,1.3075902875,0.0429007066318877
gene-LOC111116874,0.620684858334284,0.734723706308743,2.2912442625,2.1677115,2.22947788125,0.114038847974459
gene-LOC111116875,0.269396140784302,1.01644844903194,3.9527265,6.9221655,5.437446,0.747052308247639
gene-LOC111116876,0.495617986640812,1.01852040996693,0.31884733375,0.1687316475,0.243789490625,0.522902423326116
gene-LOC111116877,0.247696194454838,0.401252777161099,0.2903729875,0.28947115,0.28992206875,0.153556582706261
gene-LOC111116878,0.863979606760848,0.691467664980227,2.5243874375,3.641481225,3.08293433125,0.172511941780622
gene-LOC111116879,0.772362677406265,0.326818721355957,0.5445979875,0.449848475,0.49722323125,0.445543956050308
gene-LOC111116880,0.282098357071091,0.402397948301988,1.9592868875,1.74538245,1.85233466875,0.120299591230897
gene-LOC111116881,0.262991902205702,0.506234918311148,6.1263635,6.3970355,6.2616995,0.243243016105446
gene-LOC111116882,2.00321541830995,0.66287106550607,8.2677110625,0.730921525,4.49931629375,1.34034435280388
gene-LOC111116883,NA,0.473886503034442,NA,0.19729051,NA,NA
gene-LOC111116884,0.946686963297384,1.19275608878841,1.8520147,0.9078684,1.37994155,0.246069125491022
gene-LOC111116885,0.538368230110085,0.741915065900382,0.754901775,1.153998725,0.95445025,0.203546835790296
gene-LOC111116886,0.650039869337635,0.61769814556004,2.3245376375,2.637985275,2.48126145625,0.0323417237775948
gene-LOC111116887,0.988645887880992,0.726176293695575,0.41126313,0.3285491,0.369906115,0.262469594185417
gene-LOC111116888,0.35736590817523,0.568938182751598,0.4265959,0.50000675,0.463301325,0.211572274576369
gene-LOC111116890,1.05295947281459,1.03037106785726,3.7202453,2.77003855,3.245141925,0.0225884049573315
gene-LOC111116891,0.531333033252113,0.57823960251984,0.4171851875,0.2558706,0.33652789375,0.0469065692677268
gene-LOC111116892,1.39794954645225,1.68885363681915,0.1853787575,0.51053505,0.34795690375,0.290904090366903
gene-LOC111116893,1.26001045118417,1.27288517454181,2.8621127375,6.9175494,4.88983106875,0.0128747233576367
gene-LOC111116894,0.655342627961787,0.904637183570911,3.115117125,3.078281625,3.096699375,0.249294555609124
gene-LOC111116895,0.643349414073658,0.289484572543938,18.915202475,35.573334825,27.24426865,0.35386484152972
gene-LOC111116896,1.06379692466379,0.770428407218485,2.0812630125,1.324560925,1.70291196875,0.293368517445309
gene-LOC111116897,0.387235317812419,0.708353862717104,7.462338375,11.68676075,9.5745495625,0.321118544904685
gene-LOC111116898,0.882933298755582,0.635326131623164,1.40166315,0.5048475,0.953255325,0.247607167132418
gene-LOC111116899,0.855567101019658,0.701777468471268,6.1029816375,1.403232875,3.75310725625,0.15378963254839
gene-LOC111116900,NA,0.909145980094533,NA,0.44912372,NA,NA
gene-LOC111116901,0.86361817893116,1.29386266374082,0.7178445575,0.3033853525,0.510614955,0.430244484809655
gene-LOC111116902,NA,NA,NA,NA,NA,NA
gene-LOC111116903,NA,NA,NA,NA,NA,NA
gene-LOC111116904,1.04642496139292,1.60935515232325,15.692344825,14.032209475,14.86227715,0.56293019093033
gene-LOC111116905,0.0811242685246541,0.183544943535226,59.1506775,68.5801375,63.8654075,0.102420675010572
gene-LOC111116906,2.69028362300573,1.84180895578065,3.9461229625,4.78343785,4.36478040625,0.848474667225088
gene-LOC111116907,0.38324173627085,1.12188515941117,8.8623009375,7.2110978,8.03669936875,0.73864342314032
gene-LOC111116908,0.688715118102416,1.46414981072069,1.1910007375,3.144818925,2.16790983125,0.775434692618275
gene-LOC111116909,0.410709439074182,0.521496623190828,7.265304375,7.5032855,7.3842949375,0.110787184116647
gene-LOC111116910,0.545068887786762,0.789749356933959,0.259134575,0.3055045,0.2823195375,0.244680469147197
gene-LOC111116911,1.03979891857572,2.07462449969795,6.7025594,8.826296675,7.7644280375,1.03482558112222
gene-LOC111116912,NA,NA,NA,NA,NA,NA
gene-LOC111116913,NA,NA,NA,NA,NA,NA
gene-LOC111116914,1.18243589439847,1.11889314401424,1.29879095,0.641770725,0.9702808375,0.0635427503842358
gene-LOC111116916,NA,NA,NA,NA,NA,NA
gene-LOC111116917,NA,NA,NA,NA,NA,NA
gene-LOC111116918,NA,NA,NA,NA,NA,NA
gene-LOC111116919,1.30969360051982,1.06839114370505,3.3630128125,8.1663015,5.76465715625,0.241302456814765
gene-LOC111116920,0.75880930695734,1.39119175217386,2.9556739875,2.972065575,2.96386978125,0.632382445216522
gene-LOC111116921,1.12884488335444,1.26137998048416,14.3518483125,30.706091125,22.52896971875,0.132535097129726
gene-LOC111116922,1.00853759941717,0.565748740808269,1.22411345,0.892463525,1.0582884875,0.442788858608898
gene-LOC111116923,NA,NA,NA,NA,NA,NA
gene-LOC111116924,0.38444211526758,0.150541989522843,26.20215375,39.638785,32.920469375,0.233900125744738
gene-LOC111116925,0.950463684373594,1.96202397178758,0.3767991875,2.4697996175,1.4232994025,1.01156028741399
gene-LOC111116926,NA,1.70087670354026,NA,0.400888525,NA,NA
gene-LOC111116927,0.399924945345882,0.728709126935338,0.28556211125,0.3871080575,0.336335084375,0.328784181589455
gene-LOC111116928,0.481977222711197,0.599353332211476,0.4677823,0.557676675,0.5127294875,0.117376109500279
gene-LOC111116929,0.705445021943505,0.946061828445113,0.2959569725,0.14666395,0.22131046125,0.240616806501609
gene-LOC111116930,1.11475670949625,0.96162697835562,0.22230945625,0.2252452075,0.223777331875,0.153129731140633
gene-LOC111116931,0.374318000967376,0.184389223468272,0.22314123625,0.2611621625,0.242151699375,0.189928777499104
gene-LOC111116932,1.57324632740124,0.195491764604898,3.0231927825,0.7387620525,1.8809774175,1.37775456279635
gene-LOC111116933,0.224717274281661,0.091755893047034,0.3484419125,0.30699345,0.32771768125,0.132961381234627
gene-LOC111116934,1.27437870727758,NA,0.39059672625,NA,NA,NA
gene-LOC111116935,0.328692461141405,0.314741315121404,0.51019475,0.439335775,0.4747652625,0.0139511460200015
gene-LOC111116936,NA,1.92619570394911,NA,5.193577075,NA,NA
gene-LOC111116937,2.38754184008684,1.15137475152407,3.3435938625,16.644669275,9.99413156875,1.23616708856277
gene-LOC111116938,NA,NA,NA,NA,NA,NA
gene-LOC111116939,1.44910085230672,1.49755650560344,1.4250505,1.4185005,1.4217755,0.0484556532967211
gene-LOC111116940,0.252321957636614,0.589839505095784,2.0842373375,2.40905675,2.24664704375,0.337517547459169
gene-LOC111116941,1.55170148378198,1.94187740400017,1.576021055,2.175104295,1.875562675,0.390175920218197
gene-LOC111116942,0.703504343562285,1.56101268190412,0.5383050075,0.695886825,0.61709591625,0.857508338341839
gene-LOC111116943,1.65854747216279,0.933041851723072,0.0904300125,0.1672984175,0.128864215,0.725505620439714
gene-LOC111116944,1.16262303720244,0.391164186466073,0.2365386125,0.1819476,0.20924310625,0.771458850736367
gene-LOC111116945,0.37384911694042,0.215466807150831,26.819985,28.3137825,27.56688375,0.158382309789589
gene-LOC111116946,NA,NA,NA,NA,NA,NA
gene-LOC111116947,1.04308435014837,1.42683182358689,4.5177726625,2.83613805,3.67695535625,0.383747473438518
gene-LOC111116948,0.517550797762963,0.0962382071783443,1.3318945125,0.396715525,0.86430501875,0.421312590584618
gene-LOC111116949,NA,1.37610901541452,NA,10.960490125,NA,NA
gene-LOC111116950,0.209690384926704,0.0874522430339241,0.282160105,0.2518726325,0.26701636875,0.12223814189278
gene-LOC111116951,1.44377921898914,2.125,0.1803983625,0.051949275,0.11617381875,0.681220781010864
gene-LOC111116952,1.05577588760132,1.18259215401245,3.45877515,2.1707217,2.814748425,0.126816266411133
gene-LOC111116953,NA,2.03139451248555,NA,10.1559396,NA,NA
gene-LOC111116954,1.59459248222115,0.284529153155925,0.623233925,0.208328,0.4157809625,1.31006332906523
gene-LOC111116955,NA,NA,NA,NA,NA,NA
gene-LOC111116956,NA,NA,NA,NA,NA,NA
gene-LOC111116957,1.3213580975518,2.125,0.24668355,0.094696975,0.1706902625,0.803641902448204
gene-LOC111116958,NA,1.35255670307846,NA,0.21640045,NA,NA
gene-LOC111116959,0.655893997813937,0.413669640440091,0.214599445,0.4411906025,0.32789502375,0.242224357373846
gene-LOC111116960,1.72473398070491,1.18668379584076,2.12589471125,0.9217378175,1.523816264375,0.538050184864157
gene-LOC111116961,NA,1.26824532756653,NA,3.83522725,NA,NA
gene-LOC111116962,NA,NA,NA,NA,NA,NA
gene-LOC111116963,NA,0.723586741677614,NA,9.5497455,NA,NA
gene-LOC111116964,0.687444292302237,0.676497208202481,24.560506125,37.76137625,31.1609411875,0.010947084099756
gene-LOC111116965,0.0427558711468525,0.0228894295253519,61.1977975,72.56479,66.88129375,0.0198664416215005
gene-LOC111116966,0.139011029595316,0.0704167140547876,62.11379875,67.86778,64.990789375,0.0685943155405288
gene-LOC111116967,2.04881378010777,2.125,0.0584423375,0.053763425,0.05610288125,0.0761862198922301
gene-LOC111116968,NA,NA,NA,NA,NA,NA
gene-LOC111116969,0.652099027219731,0.875719170992717,3.50945625,5.4973865,4.503421375,0.223620143772987
gene-LOC111116970,0.117018716886114,0.0705737170571525,44.27713625,55.3677125,49.822424375,0.0464449998289613
gene-LOC111116971,0.0976208715353468,0.0525887963525351,57.69669,68.415165,63.0559275,0.0450320751828117
gene-LOC111116972,1.09313012199534,0.676584977939695,18.3764796125,45.536738625,31.95660911875,0.416545144055644
gene-LOC111116973,NA,NA,NA,NA,NA,NA
gene-LOC111116974,0.0599698389402774,0.0563300421672892,58.43412375,58.5651025,58.499613125,0.00363979677298819
gene-LOC111116975,0.33884426335666,0.407360036470585,0.4499379,0.412284225,0.4311110625,0.0685157731139254
gene-LOC111116976,1.51493420515687,2.125,0.1387429375,0.9090909,0.52391691875,0.610065794843131
gene-LOC111116977,NA,NA,NA,NA,NA,NA
gene-LOC111116978,NA,NA,NA,0,NA,NA
gene-LOC111116979,NA,1.80350053993905,NA,3.085244475,NA,NA
gene-LOC111116980,NA,NA,NA,0,NA,NA
gene-LOC111116981,0.811383204130205,1.54391850268459,0.4461947925,0.570426735,0.50831076375,0.73253529855438
gene-LOC111116982,0.734495364961035,0.541605296145202,0.18576913625,0.1751113175,0.180440226875,0.192890068815833
gene-LOC111116983,0.713477149879635,0.259209408936694,29.608289125,20.7985645,25.2034268125,0.454267740942941
gene-LOC111116984,0.249291842560333,0.266217756293119,65.78691125,73.9810825,69.883996875,0.0169259137327852
gene-LOC111116985,0.929204555390561,NA,0.336790675,NA,NA,NA
gene-LOC111116986,1.48838520069561,NA,0.46596974,NA,NA,NA
gene-LOC111116987,1.19473348242235,1.15663984754249,6.235659875,9.18074425,7.7082020625,0.0380936348798597
gene-LOC111116988,0.0820506321188991,0.103059550156846,52.9061675,55.33425,54.12020875,0.0210089180379473
gene-LOC111116989,0.0726216821656237,0.133733188686371,64.9749225,71.70066,68.33779125,0.0611115065207475
gene-LOC111116990,NA,2.125,NA,0.29761905,NA,NA
gene-LOC111116991,NA,NA,NA,NA,NA,NA
gene-LOC111116992,0.8583058742633,0.647173634679464,1.3201828625,1.776725725,1.54845429375,0.211132239583836
gene-LOC111116993,0.47354896521145,0.508805542782666,5.7090059375,5.160784225,5.43489508125,0.0352565775712159
gene-LOC111116994,0.504993304691063,0.811065432673557,3.0962561875,2.1667628,2.63150949375,0.306072127982495
gene-LOC111116995,0.151706393620116,0.141678322413321,64.8214875,66.53776,65.67962375,0.0100280712067953
gene-LOC111116996,0.453103704619287,0.53128246384603,1.6623409125,0.978451,1.32039595625,0.0781787592267433
gene-LOC111116997,1.23945617683255,0.891059249443461,0.57928738375,0.45734217,0.518314776875,0.348396927389091
gene-LOC111116998,1.38326772762836,1.47635719365162,10.005845,0.913958175,5.4599015875,0.0930894660232537
gene-LOC111116999,0.613837638500903,1.6427101447311,0.947923975,1.067924025,1.007924,1.0288725062302
gene-LOC111117000,1.09062227081649,0.86909731881511,2.75973385,4.545040075,3.6523869625,0.221524952001385
gene-LOC111117001,0.752794064470651,0.330082824140365,9.470272625,8.1040255,8.7871490625,0.422711240330287
gene-LOC111117002,0.239839812363578,0.218427285467099,42.7583475,48.2172975,45.4878225,0.0214125268964795
gene-LOC111117003,0.94004449375009,0.763097735754147,0.5408908825,0.2862844275,0.413587655,0.176946757995943
gene-LOC111117004,0.80008440727138,0.97714455112489,7.4257158625,4.6371626,6.03143923125,0.17706014385351
gene-LOC111117006,NA,NA,NA,NA,NA,NA
gene-LOC111117007,1.19748683059406,1.77810874872105,3.2714504,0.987940675,2.1296955375,0.580621918126993
gene-LOC111117008,NA,1.36031944996085,NA,0.1215561425,NA,NA
gene-LOC111117009,NA,NA,NA,NA,NA,NA
gene-LOC111117010,0.514224313661595,0.592676455348006,7.117023625,6.0277375,6.5723805625,0.0784521416864105
gene-LOC111117011,NA,NA,NA,NA,NA,NA
gene-LOC111117012,NA,NA,NA,NA,NA,NA
gene-LOC111117013,0.0655270240787786,0.0423555252416366,62.97545875,71.7173875,67.346423125,0.0231714988371419
gene-LOC111117014,NA,NA,NA,NA,NA,NA
gene-LOC111117015,NA,0.860889970507022,NA,1.913397875,NA,NA
gene-LOC111117016,0.816184817301385,0.291318245946302,1.2030958875,0.43461635,0.81885611875,0.524866571355083
gene-LOC111117017,0.658407776206006,0.396838287427569,0.3208626275,0.450186505,0.38552456625,0.261569488778437
gene-LOC111117018,0.329804091384086,0.322453260882533,0.409778475,0.300497625,0.35513805,0.00735083050155294
gene-LOC111117019,0.456184465931121,0.34389875758888,0.28735288,0.2097065225,0.24852970125,0.112285708342241
gene-LOC111117020,0.511460517520371,0.718597229981196,0.5476512375,0.366822575,0.45723690625,0.207136712460825
gene-LOC111117021,NA,NA,NA,NA,NA,NA
gene-LOC111117022,0.223237444993374,0.342707768333122,0.3814833,0.3982804,0.38988185,0.119470323339747
gene-LOC111117023,1.88391627470573,NA,0.1289684625,NA,NA,NA
gene-LOC111117024,0.0540124847684458,0.0768667090438088,67.4212825,71.291075,69.35617875,0.0228542242753629
gene-LOC111117025,0.169686394339217,0.141621050688051,39.76343375,45.342445,42.552939375,0.0280653436511657
gene-LOC111117026,0.280041272383768,0.15595786969416,0.3405461125,0.253108875,0.29682749375,0.124083402689608
gene-LOC111117027,0.135505982331824,0.299191000427358,0.6150256625,0.6208494,0.61793753125,0.163685018095534
gene-LOC111117028,0.401783073260597,0.495148760133348,0.2415379125,0.250392475,0.24596519375,0.0933656868727514
gene-LOC111117029,0.337016274889914,0.444950247611797,2.795965125,3.721868,3.2589165625,0.107933972721883
gene-LOC111117030,0.429368977329983,0.424145607726132,0.3851756375,0.302194025,0.34368483125,0.00522336960385111
gene-LOC111117031,0.277839920259426,0.466596146344467,0.481484525,0.6028808,0.5421826625,0.18875622608504
gene-LOC111117032,0.270802332235727,0.484331998041965,0.296398075,0.492457,0.3944275375,0.213529665806238
gene-LOC111117033,0.214600136680139,0.0534137249379809,62.59093125,76.25428,69.422605625,0.161186411742158
gene-LOC111117034,0.693626241244621,0.625817919408224,1.45461575,1.433783425,1.4441995875,0.0678083218363968
gene-LOC111117035,0.696956622402598,0.294876945892189,1.6967916375,0.5122951,1.10454336875,0.402079676510408
gene-LOC111117036,1.95361393925694,1.04515920439801,2.59272645,3.35955945,2.97614295,0.908454734858927
gene-LOC111117037,NA,1.64300729397124,NA,0.48312385,NA,NA
gene-LOC111117039,2.53615134672252,0.393444038700222,3.0486222,0.38706025,1.717841225,2.14270730802229
gene-LOC111117040,0.513448946300355,0.592005134260289,1.41293755,0.7967307,1.104834125,0.0785561879599341
gene-LOC111117041,0.0963192084449649,0.134892745995663,54.71745625,62.83862,58.778038125,0.0385735375506981
gene-LOC111117042,1.6896846931305,1.22690297212853,0.7353471375,0.14471545,0.44003129375,0.462781721001973
gene-LOC111117043,1.09529596163799,1.09153884737366,2.215800425,1.173642525,1.694721475,0.0037571142643309
gene-LOC111117044,0.0571332391754824,0.0219770858170529,56.00505375,68.676635,62.340844375,0.0351561533584295
gene-LOC111117045,1.00456934250137,0.346988663468239,27.0396975,10.159755,18.59972625,0.657580679033133
gene-LOC111117047,0.47596967557621,0.458178028324387,2.254431575,2.460380975,2.357406275,0.0177916472518227
gene-LOC111117048,0.360260621133655,0.93721198593399,0.7786538375,0.71712745,0.74789064375,0.576951364800335
gene-LOC111117049,0.232620216191819,0.352059313092791,0.25851597875,0.2311793225,0.244847650625,0.119439096900972
gene-LOC111117050,0.192602448831181,0.142304024190673,44.1093025,54.1723175,49.14081,0.0502984246405084
gene-LOC111117051,0.761713229007356,0.308496033706092,0.506208,0.440657775,0.4734328875,0.453217195301264
gene-LOC111117052,0.588416380952259,1.23449872877892,0.299725075,0.149141965,0.22443352,0.646082347826665
gene-LOC111117053,NA,0.93950689003398,NA,1.291552125,NA,NA
gene-LOC111117055,NA,NA,NA,NA,NA,NA
gene-LOC111117056,NA,1.08690995587344,NA,0.1379421625,NA,NA
gene-LOC111117057,NA,NA,NA,NA,NA,NA
gene-LOC111117058,NA,1.2785494062272,NA,0.75141095,NA,NA
gene-LOC111117059,0.114113415078981,0.0620451884475628,62.037465,66.9251575,64.48131125,0.0520682266314178
gene-LOC111117060,0.0432694065299703,0.0283315296948164,72.13477375,79.4382225,75.786498125,0.014937876835154
gene-LOC111117061,2.91681547239451,NA,0.1231527125,0,0.06157635625,NA
gene-LOC111117062,0.542788660233428,0.624390066947725,10.2700565,11.0459575,10.658007,0.0816014067142975
gene-LOC111117063,1.80071019643848,1.24454506362098,2.743621025,3.77907125,3.2613461375,0.556165132817504
gene-LOC111117064,NA,NA,NA,NA,NA,NA
gene-LOC111117065,NA,NA,NA,NA,NA,NA
gene-LOC111117066,0.441545085823444,0.676050026899543,0.166409395,0.23242105,0.1994152225,0.234504941076099
gene-LOC111117067,0.619523269427676,0.855232547210079,0.34500798875,0.1719899425,0.258498965625,0.235709277782403
gene-LOC111117068,NA,NA,NA,NA,NA,NA
gene-LOC111117069,1.67198268849877,0.695471201320249,1.2182375375,0.3589842,0.78861086875,0.976511487178518
gene-LOC111117070,0.337222549255865,0.895574059685021,36.108156375,41.52000975,38.8140830625,0.558351510429156
gene-LOC111117071,0.72739652522404,0.671625496459372,0.3382706725,0.166047375,0.25215902375,0.0557710287646676
gene-LOC111117072,0.616899965494237,0.407053907975355,22.4039365,18.8649965,20.6344665,0.209846057518882
gene-LOC111117073,1.05763844796303,1.25628914872102,0.5788510625,0.08583505,0.33234305625,0.198650700757987
gene-LOC111117074,2.91681547239451,NA,0.0289351875,0,0.01446759375,NA
gene-LOC111117075,NA,NA,NA,NA,NA,NA
gene-LOC111117076,NA,1.52113966655996,NA,0.658637675,NA,NA
gene-LOC111117077,NA,1.28249119105261,NA,0.294720325,NA,NA
gene-LOC111117078,1.08258825449304,1.49292491499217,0.4138273375,1.0374861,0.72565671875,0.410336660499128
gene-LOC111117079,2.76148235254214,1.07169370425663,5.0676966125,0.434293325,2.75099496875,1.68978864828551
gene-LOC111117080,0.767008664723692,1.05625791657169,4.04072395,4.23953595,4.14012995,0.289249251848
gene-LOC111117081,0.596284546479741,0.741950082138739,14.93334839,16.9733794525,15.95336392125,0.145665535658998
gene-LOC111117082,0.901619869654292,1.32659930504831,13.54918875,6.61880225,10.0839955,0.424979435394018
gene-LOC111117083,1.34702564363113,0.173820877537371,4.4964544875,3.249478,3.87296624375,1.17320476609376
gene-LOC111117085,0.419531044340126,0.733366934370353,0.35558785875,0.546255355,0.450921606875,0.313835890030227
gene-LOC111117087,NA,NA,NA,NA,NA,NA
gene-LOC111117088,0.487972783597026,1.13456094770458,0.4753773525,0.336020785,0.40569906875,0.64658816410755
gene-LOC111117091,1.41127202787738,1.12943327714132,1.781530325,4.306172025,3.043851175,0.281838750736064
gene-LOC111117092,0.05012014008715,0.0438292171037249,65.37729125,73.569185,69.473238125,0.0062909229834251
gene-LOC111117093,0.0524510519635165,0.0371844995300236,68.79628,79.478365,74.1373225,0.0152665524334929
gene-LOC111117094,NA,NA,NA,NA,NA,NA
gene-LOC111117095,1.85499770633333,2.04167793629335,7.3065473225,9.7496385375,8.52809293,0.186680229960023
gene-LOC111117096,NA,NA,NA,NA,NA,NA
gene-LOC111117098,0.849448158612428,0.465516709424274,9.213643625,12.6330885,10.9233660625,0.383931449188154
gene-LOC111117099,0.278711920116436,0.179928378607061,0.38607425,0.39550775,0.390791,0.0987835415093748
gene-LOC111117100,0.430902163918685,0.124183776703158,0.3725387125,0.264217625,0.31837816875,0.306718387215527
gene-LOC111117101,0.189283779217022,0.239082514436559,45.7673175,53.842625,49.80497125,0.0497987352195361
gene-LOC111117103,0.624763974238107,0.506844575047453,2.729316025,3.34297605,3.0361460375,0.117919399190654
gene-LOC111117104,0.714559828608973,0.865399019120354,0.183467905,0.4254416275,0.30445476625,0.150839190511382
gene-LOC111117105,0.927888157794662,0.884277953835932,6.309565125,10.51579625,8.4126806875,0.0436102039587307
gene-LOC111117107,NA,NA,NA,NA,NA,NA
gene-LOC111117108,NA,NA,NA,NA,NA,NA
gene-LOC111117109,NA,NA,NA,NA,NA,NA
gene-LOC111117110,NA,NA,NA,NA,NA,NA
gene-LOC111117111,NA,NA,NA,NA,NA,NA
gene-LOC111117112,0.377986157292732,0.47937205846098,1.5690657375,1.864564675,1.71681520625,0.101385901168248
gene-LOC111117113,0.408604356178184,0.608001765864415,0.6102215,0.49627105,0.553246275,0.199397409686231
gene-LOC111117115,NA,0.883965733216888,NA,14.352145,NA,NA
gene-LOC111117116,0.717158526530398,0.468219442911487,2.3450120125,2.28898905,2.31700053125,0.248939083618911
gene-LOC111117117,0.458487414066022,0.55689556719085,3.10393725,4.83459825,3.96926775,0.098408153124828
gene-LOC111117118,0.591820743054828,0.535809964955261,13.42587125,6.362782,9.894326625,0.0560107780995667
gene-LOC111117120,NA,2.125,NA,9.16616975,NA,NA
gene-LOC111117121,1.01133525181453,1.01949678937336,1.4615131,2.752805625,2.1071593625,0.00816153755883353
gene-LOC111117122,1.89888518206656,1.41695494484674,2.840752325,1.2088229,2.0247876125,0.481930237219825
gene-LOC111117123,NA,1.26908967053594,NA,0.2431143725,NA,NA
gene-LOC111117124,0.476961680511921,0.472631480765564,45.42311725,54.676637,50.049877125,0.0043301997463569
gene-LOC111117125,NA,NA,NA,NA,NA,NA
gene-LOC111117126,NA,NA,NA,NA,NA,NA
gene-LOC111117127,0.72184842307047,0.597016773703462,15.263694125,12.83791225,14.0508031875,0.124831649367008
