gene.id,controls.females.mean.methylation.CoV,exposed.females.mean.methylation.CoV,controls.females.mean.methylation,exposed.females.mean.methylation,mean.methylation,abs.delta.CoV
gene-LOC111116822,1.75290727938712,NA,3.3354446125,NA,NA,NA
gene-LOC111116823,NA,NA,NA,NA,NA,NA
gene-LOC111116824,0.517259758030857,0.280558264500024,32.07519325,46.40791,39.241551625,0.236701493530832
gene-LOC111116825,0.201731318157977,0.240638539147059,46.545395,54.6906275,50.61801125,0.0389072209890814
gene-LOC111116826,NA,NA,NA,NA,NA,NA
gene-LOC111116827,NA,2.28206852548878,NA,1.545734175,NA,NA
gene-LOC111116828,NA,0.854895096465252,NA,0.22131135625,NA,NA
gene-LOC111116829,0.247943880117527,0.487323555063845,0.31098055,0.2561414375,0.28356099375,0.239379674946318
gene-LOC111116830,0.305598550326331,0.283840067242322,0.3385930875,0.28583675,0.31221491875,0.0217584830840089
gene-LOC111116831,0.27394303308432,0.285209905741576,0.2857599625,0.2687928375,0.2772764,0.0112668726572561
gene-LOC111116832,NA,NA,NA,NA,NA,NA
gene-LOC111116833,NA,NA,NA,NA,NA,NA
gene-LOC111116834,0.80112512956599,0.684333658220727,0.21716664875,0.2618864125,0.239526530625,0.116791471345263
gene-LOC111116835,NA,NA,NA,NA,NA,NA
gene-LOC111116836,0.518837643147742,0.7723617975991,0.336969325,0.3027917125,0.31988051875,0.253524154451358
gene-LOC111116837,0.871660530824096,1.5022075466253,0.7461125475,2.57538123,1.66074688875,0.630547015801201
gene-LOC111116838,1.20661902527672,1.70678716622241,0.28787010375,0.20609237875,0.24698124125,0.500168140945683
gene-LOC111116839,0.311699062553538,0.284804889976868,1.37602845,1.3147049,1.345366675,0.0268941725766705
gene-LOC111116840,1.78694592570507,1.84364248833539,10.9012105675,15.331100785,13.11615567625,0.0566965626303242
gene-LOC111116841,0.527206219173264,0.703580550570832,0.29739345875,0.3391195525,0.318256505625,0.176374331397568
gene-LOC111116842,1.64971500176797,1.13129177363785,3.2171771625,1.594514,2.40584558125,0.518423228130121
gene-LOC111116843,NA,NA,NA,NA,NA,NA
gene-LOC111116844,0.737849540041579,0.746791587120289,4.288163575,7.2733001,5.7807318375,0.00894204707870982
gene-LOC111116845,0.560708661865362,1.15058666483433,6.908758575,4.8412339375,5.87499625625,0.589878002968969
gene-LOC111116846,0.820376772781254,1.58069065847071,0.31078395625,0.30273799125,0.30676097375,0.760313885689455
gene-LOC111116847,0.562568047337625,0.559126210799208,0.249882525,0.41179384375,0.330838184375,0.00344183653841623
gene-LOC111116848,0.321703497148015,0.187714062146695,0.324752825,0.3308367375,0.32779478125,0.13398943500132
gene-LOC111116849,1.00257142934259,NA,0.2108049075,NA,NA,NA
gene-LOC111116850,0.338658949746523,0.240622657769481,0.7342331125,0.5006899,0.61746150625,0.0980362919770421
gene-LOC111116851,0.208608549595159,0.187830632472326,53.7298575,54.34371125,54.036784375,0.0207779171228334
gene-LOC111116852,NA,NA,NA,NA,NA,NA
gene-LOC111116853,NA,NA,NA,NA,NA,NA
gene-LOC111116854,0.78189296491152,0.589318369392,13.87374025,21.3640758625,17.61890805625,0.19257459551952
gene-LOC111116855,NA,2.91681547239451,NA,0.0320512875,NA,NA
gene-LOC111116856,2.56277911917549,NA,0.3610972625,NA,NA,NA
gene-LOC111116857,1.10294474754797,0.890129740423461,4.1210343125,2.6593171,3.39017570625,0.212815007124513
gene-LOC111116858,1.23914844682947,0.646561454197954,3.3803092875,1.168252875,2.27428108125,0.59258699263152
gene-LOC111116860,0.0814678102963621,0.14623428421095,70.9148425,67.6996175,69.30723,0.0647664739145875
gene-LOC111116861,0.34029558626789,0.317105637578738,0.501982675,0.481798075,0.491890375,0.0231899486891525
gene-LOC111116862,0.636309154752759,0.648934234502258,0.30020902,0.28241582875,0.291312424375,0.0126250797494981
gene-LOC111116863,1.47504086153436,0.741865981732564,0.8927516625,0.3043728625,0.5985622625,0.733174879801798
gene-LOC111116864,1.09039880404784,1.1140540635101,2.7454399625,2.021607225,2.38352359375,0.0236552594622592
gene-LOC111116865,NA,NA,NA,NA,NA,NA
gene-LOC111116866,NA,1.81278419059327,NA,0.801234675,NA,NA
gene-LOC111116867,0.593623060712708,0.989968100495229,0.37748880375,0.2914052775,0.334447040625,0.396345039782521
gene-LOC111116868,NA,NA,NA,NA,NA,NA
gene-LOC111116869,0.0453523510815416,0.0462280275353676,52.9687725,52.7617425,52.8652575,0.000875676453826017
gene-LOC111116870,0.34978523828333,0.122890078075339,56.19277625,62.6181625,59.405469375,0.226895160207991
gene-LOC111116871,NA,NA,NA,NA,NA,NA
gene-LOC111116872,NA,NA,NA,NA,NA,NA
gene-LOC111116873,0.340379309088786,0.231936629393454,1.464640675,1.5040567125,1.48434869375,0.108442679695332
gene-LOC111116874,0.620684858334284,0.63004330008833,2.2912442625,1.07168775,1.68146600625,0.00935844175404543
gene-LOC111116875,0.269396140784302,0.390439705851496,3.9527265,4.666413375,4.3095699375,0.121043565067194
gene-LOC111116876,0.495617986640812,0.571696038513397,0.31884733375,0.4163951575,0.367621245625,0.0760780518725855
gene-LOC111116877,0.247696194454838,0.342622710804214,0.2903729875,0.3382596125,0.3143163,0.0949265163493769
gene-LOC111116878,0.863979606760848,1.69428364802452,2.5243874375,2.8523617,2.68837456875,0.830304041263675
gene-LOC111116879,0.772362677406265,0.261023710748092,0.5445979875,0.4064145125,0.47550625,0.511338966658172
gene-LOC111116880,0.282098357071091,0.553510700715835,1.9592868875,1.624831525,1.79205920625,0.271412343644743
gene-LOC111116881,0.262991902205702,0.623979041017823,6.1263635,4.262686375,5.1945249375,0.360987138812121
gene-LOC111116882,2.00321541830995,0.786799786690959,8.2677110625,0.4932377375,4.3804744,1.21641563161899
gene-LOC111116883,NA,0.550757421059192,NA,0.22326550125,NA,NA
gene-LOC111116884,0.946686963297384,1.32058553429355,1.8520147,3.84225555,2.847135125,0.373898570996165
gene-LOC111116885,0.538368230110085,0.85765982369848,0.754901775,0.83322515,0.7940634625,0.319291593588395
gene-LOC111116886,0.650039869337635,0.866626560464181,2.3245376375,1.7170961125,2.020816875,0.216586691126546
gene-LOC111116887,0.988645887880992,0.579271193373619,0.41126313,0.3023901325,0.35682663125,0.409374694507373
gene-LOC111116888,0.35736590817523,0.343672814579087,0.4265959,0.3886184375,0.40760716875,0.0136930935961429
gene-LOC111116890,1.05295947281459,1.10891573536471,3.7202453,6.7987113375,5.25947831875,0.0559562625501122
gene-LOC111116891,0.531333033252113,0.298505170953027,0.4171851875,0.41938425,0.41828471875,0.232827862299086
gene-LOC111116892,1.39794954645225,1.20627946513138,0.1853787575,0.226461445,0.20592010125,0.191670081320867
gene-LOC111116893,1.26001045118417,NA,2.8621127375,NA,NA,NA
gene-LOC111116894,0.655342627961787,0.506287611651273,3.115117125,1.195462025,2.155289575,0.149055016310514
gene-LOC111116895,0.643349414073658,NA,18.915202475,NA,NA,NA
gene-LOC111116896,1.06379692466379,1.21004144973763,2.0812630125,1.0511538875,1.56620845,0.146244525073839
gene-LOC111116897,0.387235317812419,0.531163486932172,7.462338375,9.57946825,8.5209033125,0.143928169119753
gene-LOC111116898,0.882933298755582,0.329568116839615,1.40166315,0.8170106375,1.10933689375,0.553365181915967
gene-LOC111116899,0.855567101019658,1.25206412351863,6.1029816375,6.6138496625,6.35841565,0.396497022498976
gene-LOC111116900,NA,1.0613850193823,NA,0.29965279375,NA,NA
gene-LOC111116901,0.86361817893116,1.14322189048011,0.7178445575,0.30997215125,0.513908354375,0.279603711548948
gene-LOC111116902,NA,NA,NA,NA,NA,NA
gene-LOC111116903,NA,NA,NA,NA,NA,NA
gene-LOC111116904,1.04642496139292,0.86255834319266,15.692344825,6.4018039375,11.04707438125,0.183866618200259
gene-LOC111116905,0.0811242685246541,0.0757054541927501,59.1506775,61.2697575,60.2102175,0.005418814331904
gene-LOC111116906,2.69028362300573,1.4678923188675,3.9461229625,9.92499925,6.93556110625,1.22239130413823
gene-LOC111116907,0.38324173627085,1.21581421463284,8.8623009375,6.8333048,7.84780286875,0.832572478361986
gene-LOC111116908,0.688715118102416,1.11735375502048,1.1910007375,2.362269975,1.77663535625,0.428638636918063
gene-LOC111116909,0.410709439074182,0.31066447973774,7.265304375,4.28763175,5.7764680625,0.100044959336442
gene-LOC111116910,0.545068887786762,0.335936129871087,0.259134575,0.3772195625,0.31817706875,0.209132757915675
gene-LOC111116911,1.03979891857572,1.12329342893789,6.7025594,10.6401340875,8.67134674375,0.0834945103621667
gene-LOC111116912,NA,2.36334772003593,NA,0.5953567125,NA,NA
gene-LOC111116913,NA,NA,NA,NA,NA,NA
gene-LOC111116914,1.18243589439847,1.10389576895958,1.29879095,0.40399045,0.8513907,0.0785401254388913
gene-LOC111116916,NA,NA,NA,NA,NA,NA
gene-LOC111116917,NA,NA,NA,NA,NA,NA
gene-LOC111116918,NA,NA,NA,NA,NA,NA
gene-LOC111116919,1.30969360051982,0.820292306047224,3.3630128125,3.5578489125,3.4604308625,0.489401294472596
gene-LOC111116920,0.75880930695734,0.755938500587708,2.9556739875,2.6470245,2.80134924375,0.00287080636963211
gene-LOC111116921,1.12884488335444,1.27617872265531,14.3518483125,19.590960275,16.97140429375,0.14733383930087
gene-LOC111116922,1.00853759941717,0.588134030973616,1.22411345,0.799480025,1.0117967375,0.420403568443551
gene-LOC111116923,NA,NA,NA,NA,NA,NA
gene-LOC111116924,0.38444211526758,NA,26.20215375,NA,NA,NA
gene-LOC111116925,0.950463684373594,NA,0.3767991875,NA,NA,NA
gene-LOC111116926,NA,NA,NA,NA,NA,NA
gene-LOC111116927,0.399924945345882,0.552647642774048,0.28556211125,0.30237933875,0.293970725,0.152722697428165
gene-LOC111116928,0.481977222711197,0.501410497083983,0.4677823,0.6716732,0.56972775,0.0194332743727862
gene-LOC111116929,0.705445021943505,0.995639957637502,0.2959569725,0.12294022125,0.209448596875,0.290194935693998
gene-LOC111116930,1.11475670949625,0.902366971757489,0.22230945625,0.16803666125,0.19517305875,0.212389737738765
gene-LOC111116931,0.374318000967376,0.508419216761664,0.22314123625,0.27720753,0.250174383125,0.134101215794288
gene-LOC111116932,1.57324632740124,0.904899956591252,3.0231927825,0.7192984875,1.871245635,0.66834637080999
gene-LOC111116933,0.224717274281661,0.619795829938102,0.3484419125,0.420102275,0.38427209375,0.395078555656441
gene-LOC111116934,1.27437870727758,0.992192998565901,0.39059672625,0.26089276125,0.32574474375,0.282185708711674
gene-LOC111116935,0.328692461141405,0.607075673882706,0.51019475,0.4675173125,0.48885603125,0.278383212741301
gene-LOC111116936,NA,2.15923364178684,NA,1.244781075,NA,NA
gene-LOC111116937,2.38754184008684,1.87166256015737,3.3435938625,3.3173640875,3.330478975,0.515879279929476
gene-LOC111116938,NA,NA,NA,NA,NA,NA
gene-LOC111116939,1.44910085230672,NA,1.4250505,NA,NA,NA
gene-LOC111116940,0.252321957636614,0.606852662385843,2.0842373375,1.606133175,1.84518525625,0.354530704749229
gene-LOC111116941,1.55170148378198,1.53268270740602,1.576021055,6.38170458,3.9788628175,0.0190187763759522
gene-LOC111116942,0.703504343562285,0.844062145776748,0.5383050075,0.36089058,0.44959779375,0.140557802214463
gene-LOC111116943,1.65854747216279,0.753669888946784,0.0904300125,0.243160135,0.16679507375,0.904877583216001
gene-LOC111116944,1.16262303720244,0.541506968512631,0.2365386125,0.3223443375,0.279441475,0.62111606868981
gene-LOC111116945,0.37384911694042,0.358760366188877,26.819985,21.64412375,24.232054375,0.0150887507515431
gene-LOC111116946,NA,NA,NA,NA,NA,NA
gene-LOC111116947,1.04308435014837,0.869363950608751,4.5177726625,1.18999265,2.85388265625,0.17372039953962
gene-LOC111116948,0.517550797762963,0.317215081757711,1.3318945125,0.8910911125,1.1114928125,0.200335716005251
gene-LOC111116949,NA,1.16765997671401,NA,3.47133995,NA,NA
gene-LOC111116950,0.209690384926704,NA,0.282160105,NA,NA,NA
gene-LOC111116951,1.44377921898914,NA,0.1803983625,NA,NA,NA
gene-LOC111116952,1.05577588760132,1.59626797110479,3.45877515,4.0452615875,3.75201836875,0.540492083503468
gene-LOC111116953,NA,1.35636636681588,NA,10.252066675,NA,NA
gene-LOC111116954,1.59459248222115,0.677727510989049,0.623233925,0.265577275,0.4444056,0.916864971232104
gene-LOC111116955,NA,NA,NA,NA,NA,NA
gene-LOC111116956,NA,NA,NA,NA,NA,NA
gene-LOC111116957,1.3213580975518,1.93143089622317,0.24668355,0.263002925,0.2548432375,0.610072798671379
gene-LOC111116958,NA,1.44544534121263,NA,0.1739765375,NA,NA
gene-LOC111116959,0.655893997813937,0.668608368676056,0.214599445,0.3729757,0.2937875725,0.0127143708621186
gene-LOC111116960,1.72473398070491,1.71334836472498,2.12589471125,9.33268902375,5.7292918675,0.0113856159799353
gene-LOC111116961,NA,NA,NA,NA,NA,NA
gene-LOC111116962,NA,NA,NA,NA,NA,NA
gene-LOC111116963,NA,NA,NA,NA,NA,NA
gene-LOC111116964,0.687444292302237,0.631694659188567,24.560506125,24.118172875,24.3393395,0.0557496331136696
gene-LOC111116965,0.0427558711468525,0.0354840855614142,61.1977975,59.7002375,60.4490175,0.00727178558543822
gene-LOC111116966,0.139011029595316,0.0314792420054642,62.11379875,63.5433075,62.828553125,0.107531787589852
gene-LOC111116967,2.04881378010777,1.56023502631423,0.0584423375,0.192116925,0.12527963125,0.488578753793535
gene-LOC111116968,NA,NA,NA,NA,NA,NA
gene-LOC111116969,0.652099027219731,0.502635899605661,3.50945625,4.24137625,3.87541625,0.149463127614069
gene-LOC111116970,0.117018716886114,0.118956615981536,44.27713625,47.3956675,45.836401875,0.00193789909542251
gene-LOC111116971,0.0976208715353468,0.0628578264086572,57.69669,58.69198125,58.194335625,0.0347630451266897
gene-LOC111116972,1.09313012199534,0.685143545308054,18.3764796125,23.4077987625,20.8921391875,0.407986576687285
gene-LOC111116973,NA,NA,NA,NA,NA,NA
gene-LOC111116974,0.0599698389402774,0.0411270827500222,58.43412375,60.9544525,59.694288125,0.0188427561902552
gene-LOC111116975,0.33884426335666,0.249435484612745,0.4499379,0.368260725,0.4090993125,0.0894087787439144
gene-LOC111116976,1.51493420515687,2.54660620455632,0.1387429375,0.4126686125,0.275705775,1.03167199939945
gene-LOC111116977,NA,NA,NA,NA,NA,NA
gene-LOC111116978,NA,NA,NA,NA,NA,NA
gene-LOC111116979,NA,1.62472782242099,NA,2.480185625,NA,NA
gene-LOC111116980,NA,NA,NA,NA,NA,NA
gene-LOC111116981,0.811383204130205,0.428897189823485,0.4461947925,0.4257597475,0.43597727,0.38248601430672
gene-LOC111116982,0.734495364961035,0.836869374288659,0.18576913625,0.2223032225,0.204036179375,0.102374009327623
gene-LOC111116983,0.713477149879635,0.346261870241467,29.608289125,28.7079075,29.1580983125,0.367215279638168
gene-LOC111116984,0.249291842560333,0.26688037259354,65.78691125,64.6542,65.220555625,0.0175885300332067
gene-LOC111116985,0.929204555390561,0.566710095401061,0.336790675,0.1953391375,0.26606490625,0.3624944599895
gene-LOC111116986,1.48838520069561,0.932147290324953,0.46596974,0.2437227925,0.35484626625,0.55623791037066
gene-LOC111116987,1.19473348242235,NA,6.235659875,NA,NA,NA
gene-LOC111116988,0.0820506321188991,0.111585268051268,52.9061675,54.53255625,53.719361875,0.0295346359323688
gene-LOC111116989,0.0726216821656237,0.0740604138244512,64.9749225,67.12408875,66.049505625,0.00143873165882752
gene-LOC111116990,NA,1.52138437744468,NA,5.131238175,NA,NA
gene-LOC111116991,NA,NA,NA,NA,NA,NA
gene-LOC111116992,0.8583058742633,0.591987649866475,1.3201828625,0.75258655,1.03638470625,0.266318224396824
gene-LOC111116993,0.47354896521145,0.413922714168468,5.7090059375,3.235852425,4.47242918125,0.0596262510429816
gene-LOC111116994,0.504993304691063,0.749354380198183,3.0962561875,1.676201675,2.38622893125,0.24436107550712
gene-LOC111116995,0.151706393620116,0.157761497190476,64.8214875,59.249815,62.03565125,0.00605510357036013
gene-LOC111116996,0.453103704619287,1.39182048839627,1.6623409125,2.78831995,2.22533043125,0.938716783776984
gene-LOC111116997,1.23945617683255,0.520925889227901,0.57928738375,0.512069975,0.545678679375,0.718530287604651
gene-LOC111116998,1.38326772762836,1.15599497146948,10.005845,10.8246294875,10.41523724375,0.227272756158885
gene-LOC111116999,0.613837638500903,0.693881429649403,0.947923975,0.935655025,0.9417895,0.0800437911484997
gene-LOC111117000,1.09062227081649,0.673246554697322,2.75973385,1.3279903875,2.04386211875,0.417375716119172
gene-LOC111117001,0.752794064470651,0.599484466811022,9.470272625,7.29344475,8.3818586875,0.153309597659629
gene-LOC111117002,0.239839812363578,0.176319039967014,42.7583475,43.869605,43.31397625,0.0635207723965642
gene-LOC111117003,0.94004449375009,0.656899883623777,0.5408908825,0.25146508875,0.396177985625,0.283144610126313
gene-LOC111117004,0.80008440727138,1.18303176889576,7.4257158625,7.4789469375,7.4523314,0.382947361624383
gene-LOC111117006,NA,NA,NA,NA,NA,NA
gene-LOC111117007,1.19748683059406,NA,3.2714504,NA,NA,NA
gene-LOC111117008,NA,NA,NA,NA,NA,NA
gene-LOC111117009,NA,NA,NA,NA,NA,NA
gene-LOC111117010,0.514224313661595,0.552313346434944,7.117023625,6.212415,6.6647193125,0.038089032773349
gene-LOC111117011,NA,NA,NA,NA,NA,NA
gene-LOC111117012,NA,NA,NA,NA,NA,NA
gene-LOC111117013,0.0655270240787786,0.0532207246359828,62.97545875,62.24519375,62.61032625,0.0123062994427958
gene-LOC111117014,NA,NA,NA,NA,NA,NA
gene-LOC111117015,NA,1.27401410807594,NA,0.2735723125,NA,NA
gene-LOC111117016,0.816184817301385,0.344410685154201,1.2030958875,1.0195896625,1.111342775,0.471774132147184
gene-LOC111117017,0.658407776206006,1.02365969658771,0.3208626275,0.351375255,0.33611894125,0.365251920381705
gene-LOC111117018,0.329804091384086,0.527158543545526,0.409778475,0.420053475,0.414915975,0.19735445216144
gene-LOC111117019,0.456184465931121,NA,0.28735288,NA,NA,NA
gene-LOC111117020,0.511460517520371,0.727662806378393,0.5476512375,0.720836375,0.63424380625,0.216202288858022
gene-LOC111117021,NA,NA,NA,NA,NA,NA
gene-LOC111117022,0.223237444993374,0.434731434528224,0.3814833,0.30273605,0.342109675,0.21149398953485
gene-LOC111117023,1.88391627470573,0.563879099852026,0.1289684625,0.3460459,0.23750718125,1.3200371748537
gene-LOC111117024,0.0540124847684458,0.0500035950688216,67.4212825,65.41514875,66.418215625,0.00400888969962423
gene-LOC111117025,0.169686394339217,0.118883975145366,39.76343375,39.17473375,39.46908375,0.0508024191938507
gene-LOC111117026,0.280041272383768,0.273244715762408,0.3405461125,0.3421869,0.34136650625,0.0067965566213597
gene-LOC111117027,0.135505982331824,0.329028431099371,0.6150256625,0.5293525,0.57218908125,0.193522448767546
gene-LOC111117028,0.401783073260597,0.440989926952904,0.2415379125,0.2377413,0.23963960625,0.0392068536923078
gene-LOC111117029,0.337016274889914,0.711786334568406,2.795965125,2.517356875,2.656661,0.374770059678491
gene-LOC111117030,0.429368977329983,0.58609049263669,0.3851756375,0.3351005125,0.360138075,0.156721515306707
gene-LOC111117031,0.277839920259426,0.246659370119759,0.481484525,0.553699325,0.517591925,0.0311805501396674
gene-LOC111117032,0.270802332235727,1.01776287722886,0.296398075,0.4454557,0.3709268875,0.746960544993134
gene-LOC111117033,0.214600136680139,0.0665790201263661,62.59093125,64.13416875,63.36255,0.148021116553773
gene-LOC111117034,0.693626241244621,0.987706139167517,1.45461575,3.3780065,2.416311125,0.294079897922896
gene-LOC111117035,0.696956622402598,0.615131496308786,1.6967916375,1.279396825,1.48809423125,0.0818251260938121
gene-LOC111117036,1.95361393925694,0.986787943569063,2.59272645,6.968986775,4.7808566125,0.966825995687872
gene-LOC111117037,NA,0.977999045488537,NA,0.3300196625,NA,NA
gene-LOC111117039,2.53615134672252,0.582329813908134,3.0486222,0.445130525,1.7468763625,1.95382153281438
gene-LOC111117040,0.513448946300355,0.722145620834565,1.41293755,1.7405632125,1.57675038125,0.20869667453421
gene-LOC111117041,0.0963192084449649,0.147635027922914,54.71745625,54.05377875,54.3856175,0.0513158194779492
gene-LOC111117042,1.6896846931305,2.60930042602695,0.7353471375,1.061418,0.89838256875,0.91961573289645
gene-LOC111117043,1.09529596163799,1.3044890592999,2.215800425,1.5478313125,1.88181586875,0.209193097661917
gene-LOC111117044,0.0571332391754824,0.0445479825553523,56.00505375,56.28104875,56.14305125,0.0125852566201301
gene-LOC111117045,1.00456934250137,0.552358417434252,27.0396975,16.678766625,21.8592320625,0.452210925067119
gene-LOC111117047,0.47596967557621,0.388708292009959,2.254431575,1.8574635625,2.05594756875,0.0872613835662515
gene-LOC111117048,0.360260621133655,0.604111048085892,0.7786538375,0.6511527875,0.7149033125,0.243850426952237
gene-LOC111117049,0.232620216191819,0.186320057935413,0.25851597875,0.24829924875,0.25340761375,0.0463001582564061
gene-LOC111117050,0.192602448831181,0.121516417589742,44.1093025,45.05966625,44.584484375,0.0710860312414392
gene-LOC111117051,0.761713229007356,0.269966495586346,0.506208,0.2737300375,0.38996901875,0.49174673342101
gene-LOC111117052,0.588416380952259,0.881697721616227,0.299725075,0.19767926125,0.248702168125,0.293281340663968
gene-LOC111117053,NA,1.15929787119166,NA,3.027612225,NA,NA
gene-LOC111117055,NA,NA,NA,NA,NA,NA
gene-LOC111117056,NA,NA,NA,NA,NA,NA
gene-LOC111117057,NA,NA,NA,NA,NA,NA
gene-LOC111117058,NA,1.38712513846461,NA,3.81696985,NA,NA
gene-LOC111117059,0.114113415078981,0.120130733948582,62.037465,58.018395,60.02793,0.00601731886960145
gene-LOC111117060,0.0432694065299703,0.0458618053913581,72.13477375,72.59328375,72.36402875,0.00259239886138772
gene-LOC111117061,2.91681547239451,NA,0.1231527125,NA,NA,NA
gene-LOC111117062,0.542788660233428,1.03933520052138,10.2700565,5.070436,7.67024625,0.496546540287955
gene-LOC111117063,1.80071019643848,NA,2.743621025,NA,NA,NA
gene-LOC111117064,NA,NA,NA,NA,NA,NA
gene-LOC111117065,NA,NA,NA,NA,NA,NA
gene-LOC111117066,0.441545085823444,0.74679840533475,0.166409395,0.21347557375,0.189942484375,0.305253319511306
gene-LOC111117067,0.619523269427676,0.371048489425859,0.34500798875,0.24817924375,0.29659361625,0.248474780001817
gene-LOC111117068,NA,NA,NA,NA,NA,NA
gene-LOC111117069,1.67198268849877,1.55940866759687,1.2182375375,2.4532312875,1.8357344125,0.112574020901895
gene-LOC111117070,0.337222549255865,0.668813232518001,36.108156375,21.611576125,28.85986625,0.331590683262136
gene-LOC111117071,0.72739652522404,0.410315872410954,0.3382706725,0.34560192625,0.341936299375,0.317080652813085
gene-LOC111117072,0.616899965494237,0.308970662946942,22.4039365,21.121512625,21.7627245625,0.307929302547295
gene-LOC111117073,1.05763844796303,1.91554908836982,0.5788510625,0.0288729625,0.3038620125,0.857910640406791
gene-LOC111117074,2.91681547239451,NA,0.0289351875,NA,NA,NA
gene-LOC111117075,NA,0.997649738359844,NA,9.07865995,NA,NA
gene-LOC111117076,NA,NA,NA,NA,NA,NA
gene-LOC111117077,NA,0.962306877363143,NA,0.2212984125,NA,NA
gene-LOC111117078,1.08258825449304,1.56027710563681,0.4138273375,0.3009588875,0.3573931125,0.477688851143771
gene-LOC111117079,2.76148235254214,1.51122527203598,5.0676966125,0.62306545,2.84538103125,1.25025708050616
gene-LOC111117080,0.767008664723692,0.709906494538544,4.04072395,2.499933025,3.2703284875,0.0571021701851475
gene-LOC111117081,0.596284546479741,0.863483460124012,14.93334839,23.23394801,19.0836482,0.267198913644271
gene-LOC111117082,0.901619869654292,0.871428263656444,13.54918875,7.57769875,10.56344375,0.0301916059978478
gene-LOC111117083,1.34702564363113,0.504228065377762,4.4964544875,2.8800123125,3.6882334,0.842797578253364
gene-LOC111117085,0.419531044340126,0.819295344328546,0.35558785875,0.2480311675,0.301809513125,0.39976429998842
gene-LOC111117087,NA,NA,NA,NA,NA,NA
gene-LOC111117088,0.487972783597026,0.794753289634268,0.4753773525,0.42451277875,0.449945065625,0.306780506037241
gene-LOC111117091,1.41127202787738,0.813302095210629,1.781530325,1.0618360125,1.42168316875,0.597969932666753
gene-LOC111117092,0.05012014008715,0.054978135387937,65.37729125,62.96709625,64.17219375,0.00485799530078705
gene-LOC111117093,0.0524510519635165,0.0444836467061401,68.79628,67.3402925,68.06828625,0.00796740525737646
gene-LOC111117094,NA,NA,NA,NA,NA,NA
gene-LOC111117095,1.85499770633333,1.78372126130926,7.3065473225,9.52990497625,8.418226149375,0.0712764450240695
gene-LOC111117096,NA,NA,NA,NA,NA,NA
gene-LOC111117098,0.849448158612428,0.56714153973963,9.213643625,12.774278625,10.993961125,0.282306618872798
gene-LOC111117099,0.278711920116436,0.449847310307024,0.38607425,0.491036775,0.4385555125,0.171135390190588
gene-LOC111117100,0.430902163918685,0.266979627179328,0.3725387125,0.35297215,0.36275543125,0.163922536739356
gene-LOC111117101,0.189283779217022,0.235758464014075,45.7673175,55.56695875,50.667138125,0.0464746847970525
gene-LOC111117103,0.624763974238107,0.344833363675553,2.729316025,1.8970468625,2.31318144375,0.279930610562555
gene-LOC111117104,0.714559828608973,0.597484260967387,0.183467905,0.2967084325,0.24008816875,0.117075567641585
gene-LOC111117105,0.927888157794662,0.581013368407616,6.309565125,3.171237875,4.7404015,0.346874789387047
gene-LOC111117107,NA,NA,NA,NA,NA,NA
gene-LOC111117108,NA,NA,NA,NA,NA,NA
gene-LOC111117109,NA,NA,NA,NA,NA,NA
gene-LOC111117110,NA,NA,NA,NA,NA,NA
gene-LOC111117111,NA,NA,NA,NA,NA,NA
gene-LOC111117112,0.377986157292732,0.900495150868919,1.5690657375,1.72477075,1.64691824375,0.522508993576187
gene-LOC111117113,0.408604356178184,0.657220251505951,0.6102215,0.485201125,0.5477113125,0.248615895327767
gene-LOC111117115,NA,NA,NA,NA,NA,NA
gene-LOC111117116,0.717158526530398,0.954096462178507,2.3450120125,2.851079725,2.59804586875,0.236937935648108
gene-LOC111117117,0.458487414066022,0.74967360696556,3.10393725,4.698867875,3.9014025625,0.291186192899538
gene-LOC111117118,0.591820743054828,0.674310098944127,13.42587125,8.807771625,11.1168214375,0.0824893558892994
gene-LOC111117120,NA,NA,NA,NA,NA,NA
gene-LOC111117121,1.01133525181453,1.2378312192639,1.4615131,1.7454864625,1.60349978125,0.226495967449375
gene-LOC111117122,1.89888518206656,NA,2.840752325,NA,NA,NA
gene-LOC111117123,NA,2.56069112478243,NA,4.6356352675,NA,NA
gene-LOC111117124,0.476961680511921,0.584013433861277,45.42311725,48.1084905,46.765803875,0.107051753349355
gene-LOC111117125,NA,NA,NA,NA,NA,NA
gene-LOC111117126,NA,NA,NA,NA,NA,NA
gene-LOC111117127,0.72184842307047,0.359623998820582,15.263694125,22.020051375,18.64187275,0.362224424249888
gene-LOC111117129,1.21731443683615,0.61058076118308,5.21268358125,9.0816690425,7.147176311875,0.606733675653069
gene-LOC111117130,1.5438632171526,1.3058010385252,11.69766457125,8.25383977125,9.97575217125,0.238062178627405
gene-LOC111117131,2.16116096908032,1.49633167226579,0.27693575,0.1098296625,0.19338270625,0.664829296814531
gene-LOC111117132,0.29966607424034,0.326516383146344,28.39482625,24.787955,26.591390625,0.0268503089060044
gene-LOC111117133,0.13688212483683,0.129415929223997,41.15445875,39.25089875,40.20267875,0.00746619561283263
gene-LOC111117134,0.566498969004354,0.254623268544031,0.24829662625,0.22437316125,0.23633489375,0.311875700460323
gene-LOC111117135,0.66176175563741,0.643268773816111,0.23279012125,0.356328035,0.294559078125,0.0184929818212988
gene-LOC111117137,0.958972103048125,1.18384441772991,0.21939198,0.2188178725,0.21910492625,0.224872314681784
