gene.id,controls.males.mean.methylation.CoV,exposed.males.mean.methylation.CoV,controls.males.mean.methylation,exposed.males.mean.methylation,mean.methylation,abs.delta.CoV
gene-LOC111125022,0.0259361359671923,0.0203690746982849,84.084785,84.5910833333333,84.3379341666667,0.00556706126890735
gene-LOC111125023,0.141806794182615,0.164890242762597,57.60005,62.3274983333333,59.9637741666667,0.0230834485799822
gene-LOC111125025,0.113600212465182,0.0862396410934958,56.754065,54.6344216666667,55.6942433333333,0.027360571371686
gene-LOC111125026,0.920921124095225,0.472848249105148,1.05516405,1.37570171666667,1.21543288333333,0.448072874990077
gene-LOC111125027,0.0866208464241305,0.0577945271642134,75.9170375,77.6663116666667,76.7916745833333,0.0288263192599171
gene-LOC111125028,0.79616788318617,0.755842922488329,0.157031425,0.201042906666667,0.179037165833333,0.0403249606978412
gene-LOC111125029,0.181866079319922,0.173384978630541,61.9228975,64.1128666666667,63.0178820833333,0.00848110068938132
gene-LOC111125030,0.0377964335781189,0.0504278212305222,80.6814025,80.554365,80.61788375,0.0126313876524033
gene-LOC111125031,0.687695679643837,1.21451762563578,0.33574394,0.204737985,0.2702409625,0.526821945991946
gene-LOC111125032,0.59774114399589,0.550199084973445,0.62522595,0.718899116666667,0.672062533333333,0.0475420590224447
gene-LOC111125033,0.386586695387075,0.996916414639041,0.1778166,0.506974966666667,0.342395783333333,0.610329719251966
gene-LOC111125034,0.347493845529987,0.357213006275913,9.33069175,8.49526883333333,8.91298029166667,0.00971916074592627
gene-LOC111125035,0.243496387069718,0.354458294829562,0.25771825,0.24646285,0.25209055,0.110961907759843
gene-LOC111125036,0.0588713280123684,0.035341119344531,73.36837,73.0596116666667,73.2139908333333,0.0235302086678374
gene-LOC111125037,0.298538034688076,0.419473997437651,0.5547153,0.545721033333333,0.550218166666667,0.120935962749574
gene-LOC111125038,0.208520541881898,0.226755285655384,0.26037275,0.303848566666667,0.282110658333333,0.0182347437734852
gene-LOC111125039,NA,NA,NA,NA,NA,NA
gene-LOC111125040,0.25360046680086,0.132385568072365,0.324749075,0.26618825,0.2954686625,0.121214898728494
gene-LOC111125041,0.243445823981515,0.312302129380121,0.282090825,0.22357285,0.2528318375,0.0688563053986067
gene-LOC111125042,0.0307485606789209,0.057132103196128,77.27154,75.3547233333333,76.3131316666667,0.0263835425172071
gene-LOC111125043,0.169443998350661,0.138194653732364,0.232243375,0.220469316666667,0.226356345833333,0.0312493446182973
gene-LOC111125044,1.1443628954636,0.768496431216779,5.6378127,2.79906545,4.218439075,0.375866464246819
gene-LOC111125045,0.324512891294124,0.103397255823044,0.274048575,0.229945766666667,0.251997170833333,0.22111563547108
gene-LOC111125046,0.586300772768662,0.356127723523632,2.475253,2.15516866666667,2.31521083333333,0.23017304924503
gene-LOC111125047,0.659372076749889,0.415774565762368,49.99454325,61.6478535,55.821198375,0.243597510987521
gene-LOC111125048,0.039899280912568,0.0318861643588631,78.19212,79.769265,78.9806925,0.00801311655370485
gene-LOC111125049,0.0231593233268861,0.055624330852642,78.3388375,81.5903666666667,79.9646020833333,0.0324650075257559
gene-LOC111125050,0.067282435895441,0.14714698399922,59.0863425,56.3528466666667,57.7195945833333,0.0798645481037786
gene-LOC111125051,0.0417103990730562,0.141951430407066,47.0888325,48.5311283333333,47.8099804166667,0.100241031334009
gene-LOC111125052,1.65079783798463,0.302641673325262,0.623598125,0.30711875,0.4653584375,1.34815616465937
gene-LOC111125053,0.4261578906315,0.396880400381888,0.976118875,1.00088345,0.9885011625,0.0292774902496127
gene-LOC111125054,0.910606800804249,0.580147589078318,0.940546025,1.05717195,0.9988589875,0.330459211725931
gene-LOC111125055,0.0416785367614462,0.0701149305154151,83.64308,80.0580866666667,81.8505833333333,0.0284363937539689
gene-LOC111125056,0.143033884977229,0.510557269673165,29.55186525,22.8776993333333,26.2147822916667,0.367523384695936
gene-LOC111125057,0.164991562336318,0.410207774718637,0.6418153,0.74644,0.69412765,0.245216212382319
gene-LOC111125059,0.191901165800727,0.166755413114728,0.342324775,0.285453516666667,0.313889145833333,0.025145752685999
gene-LOC111125060,0.061318513240231,0.207946044452052,0.2952311,0.3145045,0.3048678,0.146627531211821
gene-LOC111125061,0.875815483150543,0.894805990679264,0.698756325,0.876235033333333,0.787495679166667,0.0189905075287211
gene-LOC111125062,0.929463946761386,2.42864610743105,0.3005784,1.06269598333333,0.681637191666667,1.49918216066966
gene-LOC111125063,0.305869775575643,0.624621419750457,2.641761175,1.94257983333333,2.29217050416667,0.318751644174814
gene-LOC111125064,0.828955978027864,1.25197665532506,2.5307741,2.1112362,2.32100515,0.4230206772972
gene-LOC111125065,0.273183780977368,0.313652416824,12.45754375,10.6831571666667,11.5703504583333,0.0404686358466321
gene-LOC111125066,NA,NA,NA,0,NA,NA
gene-LOC111125067,0.428316372424373,0.448820020278353,0.446832225,0.57688195,0.5118570875,0.0205036478539795
gene-LOC111125068,NA,NA,NA,NA,NA,NA
gene-LOC111125069,0.990831714520671,1.2143566106251,0.188601945,0.213118961666667,0.200860453333333,0.223524896104434
gene-LOC111125070,0.0226654561256942,0.0172540828624338,89.2963425,89.6687116666667,89.4825270833333,0.00541137326326047
gene-LOC111125071,0.0442088272338243,0.0698861375019248,78.3457125,77.9714566666667,78.1585845833333,0.0256773102681006
gene-LOC111125072,0.363811644658306,0.121562057006924,63.919765,49.2607066666667,56.5902358333333,0.242249587651382
gene-LOC111125073,0.22006055107636,0.0693508480392606,63.9605625,71.9431633333333,67.9518629166667,0.150709703037099
gene-LOC111125074,0.123766481811617,0.0731601308046265,66.8329225,67.308875,67.07089875,0.0506063510069906
gene-LOC111125075,NA,NA,NA,NA,NA,NA
gene-LOC111125076,0.0734582044960431,0.110197713424631,49.833385,52.948155,51.39077,0.0367395089285883
gene-LOC111125077,0.00963679365450699,0.0102890482747929,87.2738625,86.5530083333333,86.9134354166667,0.000652254620285937
gene-LOC111125078,0.516215461351848,0.659158037798603,0.723919575,0.74742145,0.7356705125,0.142942576446755
gene-LOC111125079,0.0437297478791872,0.0466235530397427,67.925315,68.840385,68.38285,0.00289380516055553
gene-LOC111125080,0.0655265395839672,0.0888565566576518,74.2738125,69.6988883333333,71.9863504166667,0.0233300170736846
gene-LOC111125081,0.0430479436644011,0.0921685488119448,21.8832775,22.8625233333333,22.3729004166667,0.0491206051475437
gene-LOC111125082,0.657928408744259,1.02199481796105,31.1845455,34.2513903333333,32.7179679166667,0.364066409216789
gene-LOC111125083,0.592898709334836,0.348792812458198,0.310574975,0.311525033333333,0.311050004166667,0.244105896876639
gene-LOC111125084,0.372052037263906,0.595437768583383,0.42417565,0.539737,0.481956325,0.223385731319477
gene-LOC111125085,0.793709207376682,0.88823992392791,2.000173275,2.4125236,2.2063484375,0.0945307165512279
gene-LOC111125086,1.37902941322569,1.16030048335144,1.861125125,4.63604833333333,3.24858672916667,0.218728929874241
gene-LOC111125087,0.133089350753193,0.672470065815619,24.34554925,11.296089,17.820819125,0.539380715062426
gene-LOC111125088,0.527927769744659,0.653734222548374,34.704019,28.3333065,31.51866275,0.125806452803715
gene-LOC111125089,0.0309679673687152,0.0305334981702947,58.4156925,58.6607466666667,58.5382195833333,0.00043446919842046
gene-LOC111125090,0.0285893403600729,0.0786868209216996,64.11479,72.1436133333333,68.1292016666667,0.0500974805616267
gene-LOC111125091,1.85959742012411,0.75812334836915,3.8338208,14.5810002666667,9.20741053333333,1.10147407175496
gene-LOC111125092,1.2492168732689,1.24227894483609,4.474216325,9.54594276666667,7.01007954583333,0.00693792843280061
gene-LOC111125093,NA,1.40172370538477,NA,5.35353533333333,NA,NA
gene-LOC111125094,NA,NA,NA,NA,NA,NA
gene-LOC111125095,0.130580147445559,0.215309142186551,42.8188525,49.1631483333333,45.9910004166667,0.0847289947409917
gene-LOC111125096,2.125,NA,0.5208333,NA,NA,NA
gene-LOC111125097,0.147219928030712,0.12412205318455,54.6300975,55.3136966666667,54.9718970833333,0.0230978748461627
gene-LOC111125098,0.252034376286486,0.539838113179843,20.400095,25.1347733333333,22.7674341666667,0.287803736893356
gene-LOC111125099,0.041533677132236,0.0307850801651895,70.043525,72.24484,71.1441825,0.0107485969670465
gene-LOC111125100,0.0449228875411162,0.0938353925989545,43.749425,45.0076633333333,44.3785441666667,0.0489125050578383
gene-LOC111125101,0.0683707060369493,0.0412929003574212,73.7042775,74.5229933333333,74.1136354166667,0.027077805679528
gene-LOC111125102,0.906755975630966,1.08270961930566,3.412024325,2.93576158333333,3.17389295416667,0.175953643674696
gene-LOC111125103,0.0792947459380116,0.0192452401517266,80.2326175,79.996695,80.11465625,0.060049505786285
gene-LOC111125104,0.102437685507645,0.0929257143095082,62.4261675,59.906915,61.16654125,0.00951197119813676
gene-LOC111125105,0.0283875170695363,0.035125360306795,78.3695975,77.3987716666667,77.8841845833333,0.0067378432372587
gene-LOC111125106,0.215012302651663,0.289092755776007,78.9345175,61.3513916666667,70.1429545833333,0.0740804531243437
gene-LOC111125107,0.0144668606332945,0.021407645164341,83.88156,84.658275,84.2699175,0.00694078453104652
gene-LOC111125108,0.27179783252582,0.506349235809494,0.2798905,0.255036333333333,0.267463416666667,0.234551403283674
gene-LOC111125109,0.378472300948616,0.635141570120202,0.225595335,0.276492776666667,0.251044055833333,0.256669269171586
gene-LOC111125110,0.397486662505873,0.493476658230921,0.233534125,0.253091566666667,0.243312845833333,0.0959899957250483
gene-LOC111125111,0.279500999121829,0.470454294814838,0.2300681575,0.235819178333333,0.232943667916667,0.190953295693009
gene-LOC111125112,0.307372544162286,0.5890229621054,0.230894125,0.214448841666667,0.222671483333333,0.281650417943115
gene-LOC111125113,0.0413915534443112,0.0346505443933358,85.644145,83.6362933333333,84.6402191666667,0.00674100905097538
gene-LOC111125114,0.0106899111395264,0.0524628007939802,96.2834725,93.54732,94.91539625,0.0417728896544538
gene-LOC111125115,0.0147467172240738,0.0783453645250525,60.0927275,65.3159833333333,62.7043554166667,0.0635986473009787
gene-LOC111125116,0.138604076434333,0.042968526879339,79.9972375,84.2856966666667,82.1414670833333,0.0956355495549943
gene-LOC111125117,0.224094838336114,0.176994020327972,62.26942,62.78369,62.526555,0.0471008180081418
gene-LOC111125118,0.101416539630667,0.0701900227775885,56.0317975,61.9884183333333,59.0101079166667,0.0312265168530789
gene-LOC111125119,0.316546322501156,0.547750159891905,1.0249429,1.4192664,1.22210465,0.231203837390749
gene-LOC111125120,0.274344746694956,0.588461166163887,0.3653182,0.337607,0.3514626,0.314116419468932
gene-LOC111125121,1.05134864108037,0.834227483419843,8.041113625,6.44519701666667,7.24315532083333,0.217121157660525
gene-LOC111125122,0.110199962310437,0.0552328935378151,71.06946,73.14394,72.1067,0.0549670687726219
gene-LOC111125123,0.0229780788326773,0.0604718258074145,75.2707025,74.2690366666667,74.7698695833333,0.0374937469747372
gene-LOC111125124,0.0192625803814749,0.128538925743625,81.0671725,74.463345,77.76525875,0.10927634536215
gene-LOC111125125,NA,NA,NA,NA,NA,NA
gene-LOC111125126,0.0364106880580738,0.191518237170456,70.84751,62.763865,66.8056875,0.155107549112382
gene-LOC111125127,0.274861340184248,0.627166350311891,0.288623925,0.220168666666667,0.254396295833333,0.352305010127644
gene-LOC111125129,0.00936608997851992,0.0373444408186323,73.0183475,71.116145,72.06724625,0.0279783508401123
gene-LOC111125130,0.0967932135090606,0.134508290895194,32.152705,36.389175,34.27094,0.0377150773861337
gene-LOC111125131,0.247646151966642,0.194472075976996,68.8711875,65.875135,67.37316125,0.0531740759896464
gene-LOC111125132,0.251637921866188,0.121959626360351,59.68852,65.4255866666667,62.5570533333333,0.129678295505837
gene-LOC111125133,1.03459252295339,0.812737561362033,0.3179455725,0.271498311666667,0.294721942083333,0.221854961591356
gene-LOC111125134,0.0405614059992305,0.0253419645739975,87.819235,84.809935,86.314585,0.015219441425233
gene-LOC111125135,0.885681479687,1.05276181945689,0.25123195,0.237887783333333,0.244559866666667,0.16708033976989
gene-LOC111125136,NA,NA,NA,NA,NA,NA
gene-LOC111125137,0.255453203183887,0.22266638423319,49.54113,50.5675983333333,50.0543641666667,0.0327868189506965
gene-LOC111125138,0.013824072701026,0.0634734938235407,71.64204,71.986545,71.8142925,0.0496494211225147
gene-LOC111125139,0.743344573684499,0.753600602666987,12.8092728,2.39213593333333,7.60070436666667,0.0102560289824879
gene-LOC111125140,0.19818754276442,0.222328308948649,48.45493,45.307805,46.8813675,0.0241407661842292
gene-LOC111125141,0.568752037050644,0.456542851278447,51.73854825,34.069686,42.904117125,0.112209185772197
gene-LOC111125142,0.0224134498787202,0.107916480637382,63.3341425,60.8514183333333,62.0927804166667,0.085503030758662
gene-LOC111125143,0.837340212018979,0.527093292578494,7.36120525,4.74019433333333,6.05069979166667,0.310246919440484
gene-LOC111125144,0.0184677556964647,0.0277721948670761,54.764395,53.2088516666667,53.9866233333333,0.00930443917061144
gene-LOC111125145,0.475176820403735,0.535489432552519,0.49999895,0.970987866666667,0.735493408333333,0.0603126121487841
gene-LOC111125146,1.81673898955239,0.264095403892708,6.210008525,1.08086661666667,3.64543757083333,1.55264358565969
gene-LOC111125147,0.0180164985970462,0.0227464719840191,75.051365,74.0981,74.5747325,0.00472997338697293
gene-LOC111125148,0.699657111384347,0.341705584717966,6.80942675,8.6166575,7.713042125,0.357951526666382
gene-LOC111125149,0.134978384726384,0.0911767389716851,56.108655,56.0357183333333,56.0721866666667,0.0438016457546984
gene-LOC111125150,0.290664289331122,1.60731029381498,0.8753352,4.61886063333333,2.74709791666667,1.31664600448386
gene-LOC111125151,0.0901858184482234,0.0706331358013857,72.4211125,69.8529166666667,71.1370145833333,0.0195526826468377
gene-LOC111125152,0.358110718859,0.293664934182959,0.828090925,0.600109666666667,0.714100295833333,0.0644457846760415
gene-LOC111125153,0.239935851730302,0.550359658983088,0.454302875,0.602405866666667,0.528354370833333,0.310423807252786
gene-LOC111125154,0.476295574802777,0.400035636856205,58.9170025,47.9888316666667,53.4529170833333,0.0762599379465719
gene-LOC111125155,0.0736800540359644,0.0541479049033465,84.7680975,80.753585,82.76084125,0.0195321491326178
gene-LOC111125156,0.324724264863703,0.479231327286151,0.31433885,0.299811866666667,0.307075358333333,0.154507062422448
gene-LOC111125157,0.0538201836999565,0.100094353859293,73.76485,71.1749583333333,72.4699041666667,0.046274170159336
gene-LOC111125158,0.387198671195196,0.432582788922358,1.167499675,1.53859955,1.3530496125,0.0453841177271624
gene-LOC111125159,0.762812264638841,0.375062148401231,0.67374685,0.684699816666667,0.679223333333333,0.38775011623761
gene-LOC111125160,0.293721879136958,0.194779972224289,62.1352325,64.229025,63.18212875,0.0989419069126687
gene-LOC111125161,1.47468629862871,1.00940683631756,7.5923945,3.13756376666667,5.36497913333333,0.465279462311147
gene-LOC111125162,0.727267368208163,NA,44.6543775,NA,NA,NA
gene-LOC111125163,0.350943979203132,0.382499380260092,0.4186451,0.4834456,0.45104535,0.0315554010569598
gene-LOC111125164,0.597819302924886,0.691238556115614,0.721144125,0.873260383333333,0.797202254166667,0.0934192531907281
gene-LOC111125165,0.124560574444559,0.0709873952186118,65.78757,68.8026783333333,67.2951241666667,0.0535731792259476
gene-LOC111125166,0.173500989582513,0.686821664095814,0.7600315,1.18840056666667,0.974216033333333,0.513320674513301
gene-LOC111125167,0.327386572580406,0.252573828670462,0.301965025,0.404567983333333,0.353266504166667,0.0748127439099439
gene-LOC111125168,0.231225534766386,0.116609358217442,51.2786275,52.4046716666667,51.8416495833333,0.114616176548944
gene-LOC111125169,0.0680211762222746,0.0582702208543868,85.593685,84.56761,85.0806475,0.00975095536788783
gene-LOC111125170,0.298546256536299,0.321407620841487,54.101705,52.7826616666667,53.4421833333333,0.0228613643051873
gene-LOC111125171,0.103589825748862,0.0950065955505552,72.9713625,70.1595266666667,71.5654445833333,0.00858323019830717
gene-LOC111125172,NA,NA,NA,NA,NA,NA
gene-LOC111125173,NA,0.121618428008666,NA,70.4907533333333,NA,NA
gene-LOC111125174,0.402120819937343,0.0836439055410588,49.28164,61.338335,55.3099875,0.318476914396284
gene-LOC111125175,0.122540845198578,0.290073480203063,78.4482025,64.3134433333333,71.3808229166667,0.167532635004484
gene-LOC111125176,0.560134774148465,0.303318985501432,17.171865,12.0718395,14.62185225,0.256815788647033
gene-LOC111125177,0.15558009559732,0.148429116014962,55.808265,59.917315,57.86279,0.00715097958235753
gene-LOC111125178,0.148087134562625,0.295698241848416,24.657225,20.59174,22.6244825,0.147611107285791
gene-LOC111125179,0.826266659977043,1.10623811710091,0.315450325,0.424912416666667,0.370181370833333,0.279971457123871
gene-LOC111125180,0.0445481161237521,0.314847349447485,71.85248925,60.6440615,66.248275375,0.270299233323732
gene-LOC111125181,0.521844747493298,0.704969047598525,7.4425335,4.481024,5.96177875,0.183124300105227
gene-LOC111125182,NA,NA,NA,NA,NA,NA
gene-LOC111125183,1.22236415489573,0.971593322481371,22.5062499,11.2223093166667,16.8642796083333,0.25077083241436
gene-LOC111125184,0.277305699240152,0.189801117618528,27.382045,29.6453508333333,28.5136979166667,0.0875045816216244
gene-LOC111125185,1.03069237783096,0.811162110329516,1.3072597,1.96010035,1.633680025,0.219530267501443
gene-LOC111125186,0.425580434116341,0.578538076363106,0.411462305,0.368654276666667,0.390058290833333,0.152957642246764
gene-LOC111125187,0.346535180877812,0.225030098103962,0.633869475,0.542678616666667,0.588274045833333,0.12150508277385
gene-LOC111125188,0.550727610430884,0.348652587335499,0.482382175,0.41311095,0.4477465625,0.202075023095385
gene-LOC111125190,0.341777792116598,1.4995392254366,0.5072371,9.1693278,4.83828245,1.15776143332
gene-LOC111125191,0.633589311191094,1.04595926654291,0.198784845,0.268728076666667,0.233756460833333,0.412369955351817
gene-LOC111125192,0.0414333307284288,0.0398511584827754,82.2607075,84.5579283333333,83.4093179166667,0.00158217224565339
gene-LOC111125193,0.165237603417621,0.157420701178118,71.0700275,74.67629,72.87315875,0.00781690223950324
gene-LOC111125194,0.0653076817969838,0.0638818572381666,64.4972125,67.2877716666667,65.8924920833333,0.00142582455881718
gene-LOC111125195,NA,1.88893730579848,NA,1.06639446166667,NA,NA
gene-LOC111125196,0.0411178134398885,0.123991479151374,73.3302525,74.8552433333333,74.0927479166667,0.0828736657114856
gene-LOC111125197,0.518230225227648,1.82959990447881,0.2344593775,0.911113758333333,0.572786567916667,1.31136967925116
gene-LOC111125198,0.0241834980500018,0.0188606353206505,81.1641325,79.5534416666667,80.3587870833333,0.00532286272935131
gene-LOC111125199,0.0242766907564447,0.0413641519361678,87.318495,86.4026733333333,86.8605841666667,0.0170874611797231
gene-LOC111125200,0.609029661571091,0.868671940364679,0.272315185,0.256323278333333,0.264319231666667,0.259642278793588
gene-LOC111125201,0.134309134903122,0.0891578251723174,57.565405,59.64949,58.6074475,0.0451513097308044
gene-LOC111125202,0.0809988298213682,0.0613649757924276,73.1383625,75.5671466666667,74.3527545833333,0.0196338540289407
gene-LOC111125203,0.053653910229491,0.0254382747013152,89.293055,90.4972633333333,89.8951591666667,0.0282156355281759
gene-LOC111125204,0.0865570249285802,0.0682417215478062,69.1244925,67.187135,68.15581375,0.018315303380774
gene-LOC111125205,0.0790160331023438,0.0568567867830292,82.4818725,82.224465,82.35316875,0.0221592463193146
gene-LOC111125206,0.0476292456843563,0.076218627175959,71.2338275,70.2075,70.72066375,0.0285893814916028
gene-LOC111125207,0.659114691135944,0.566007229657741,1.14357625,2.45371916666667,1.79864770833333,0.0931074614782035
gene-LOC111125208,0.863463880095828,0.593387297744666,0.821482525,0.76129875,0.7913906375,0.270076582351161
gene-LOC111125209,0.0215727981263227,0.030439525765692,89.1188225,88.6579983333333,88.8884104166667,0.00886672763936925
gene-LOC111125210,0.519223645253674,0.333956536979262,12.8118805,13.647078,13.22947925,0.185267108274412
gene-LOC111125211,0.0899422614396542,0.0996499661208601,60.246525,61.7402133333333,60.9933691666667,0.00970770468120587
gene-LOC111125212,1.34246299315811,1.10038863432026,28.3057715,36.9868745,32.646323,0.242074358837842
gene-LOC111125213,0.402159118386312,0.186292971798511,0.3114359,0.21128325,0.261359575,0.215866146587801
gene-LOC111125214,0.0373290403956167,0.0343298414491723,78.43091,78.38772,78.409315,0.00299919894644438
gene-LOC111125215,0.853844998356174,0.514102429137494,0.3734169,0.322820916666667,0.348118908333333,0.33974256921868
gene-LOC111125216,0.388004919624019,0.403121660090072,7.63885375,5.64684883333333,6.64285129166667,0.0151167404660522
gene-LOC111125217,1.5910468675187,1.12017171517482,4.50695665,1.96862206666667,3.23778935833333,0.470875152343882
gene-LOC111125218,0.57405511338428,1.10733840272377,10.0683396,4.45568816666667,7.26201388333333,0.533283289339494
gene-LOC111125219,1.64061057419065,0.224758330501551,4.092506525,1.15757085,2.6250386875,1.4158522436891
gene-LOC111125220,0.548886439003403,0.70266705264113,6.16623615,3.47320236666667,4.81971925833333,0.153780613637728
gene-LOC111125221,0.728566636391767,1.96733284046393,0.9040753425,2.647904435,1.77598988875,1.23876620407216
gene-LOC111125222,NA,0.916928823129001,NA,43.744367,NA,NA
gene-LOC111125223,0.036188135461615,0.0309345244729698,77.204735,77.62723,77.4159825,0.00525361098864526
gene-LOC111125224,0.0409076238002671,0.0145783173357671,73.40702,74.956,74.18151,0.0263293064645
gene-LOC111125225,0.311450640876113,0.255603659331728,0.3188997,0.351711933333333,0.335305816666667,0.0558469815443847
gene-LOC111125226,0.794533695021708,0.305405566749131,0.2512010275,0.295713916666667,0.273457472083333,0.489128128272577
gene-LOC111125227,0.27903742724425,0.321231073632048,0.320447775,0.30832575,0.3143867625,0.0421936463877982
gene-LOC111125228,0.161824316502214,0.350975527549422,0.2527181,0.2887159,0.270717,0.189151211047208
gene-LOC111125229,0.0498407064509229,0.03373855874218,74.5954475,74.6371833333333,74.6163154166667,0.0161021477087429
gene-LOC111125230,0.822336969463243,0.751814043917324,2.192003125,3.7865712,2.9892871625,0.0705229255459197
gene-LOC111125231,0.0542865051111448,0.0581477465833627,77.025705,83.274045,80.149875,0.00386124147221792
gene-LOC111125232,0.0700773099407593,0.0597908815034833,75.5734125,77.6896116666667,76.6315120833333,0.010286428437276
gene-LOC111125233,0.0112757876358938,0.019380801139687,88.7043925,92.6692433333333,90.6868179166667,0.00810501350379326
gene-LOC111125234,0.0297890177802223,0.0276485739825345,72.6586725,74.612765,73.63571875,0.0021404437976878
gene-LOC111125235,0.86971129101688,0.591948132520399,1.91593755,2.23606251666667,2.07600003333333,0.277763158496481
gene-LOC111125236,0.49522634994443,0.352800555912297,0.27200378,0.248964253333333,0.260484016666667,0.142425794032133
gene-LOC111125237,0.0994918685785468,0.0799630178487979,72.6480075,72.33311,72.49055875,0.0195288507297488
gene-LOC111125238,0.250661069140416,0.574215642556665,7.96506725,6.29818,7.131623625,0.323554573416249
gene-LOC111125239,0.0834975516057072,0.0642631893214815,72.89926,70.8699966666667,71.8846283333333,0.0192343622842258
gene-LOC111125240,0.114862084888054,0.0786922456404442,20.8057,25.5462566666667,23.1759783333333,0.0361698392476099
gene-LOC111125241,0.0809876437269734,0.173042681214539,34.71036,38.2624733333333,36.4864166666667,0.0920550374875661
gene-LOC111125242,1.81400876333812,0.376482230573474,1.507871625,0.247885616666667,0.877878620833333,1.43752653276464
gene-LOC111125243,0.398879976190896,0.740594014035772,0.4994239,1.1282093,0.8138166,0.341714037844875
gene-LOC111125244,0.306155712298747,0.300225295384635,0.240004925,0.251296433333333,0.245650679166667,0.005930416914112
gene-LOC111125245,0.72938133098156,0.927962118704295,0.219915775,0.198953433333333,0.209434604166667,0.198580787722735
gene-LOC111125247,1.12505200408819,1.0839274704401,0.4117348275,0.747426988333333,0.579580907916667,0.0411245336480905
gene-LOC111125248,0.108998569876959,0.1360501025678,57.228235,60.2039283333333,58.7160816666667,0.0270515326908408
gene-LOC111125249,1.9167769040679,2.35890459016281,3.556675505,11.7357292133333,7.64620235916667,0.442127686094903
gene-LOC111125250,0.081929695817894,0.0731752920012932,82.49938,82.6116166666667,82.5554983333333,0.00875440381660081
gene-LOC111125251,0.189068546546862,0.330050286417152,52.707145,40.3805816666667,46.5438633333333,0.14098173987029
gene-LOC111125252,0.270783073111209,0.142057887181011,58.47747675,59.565822,59.021649375,0.128725185930198
gene-LOC111125253,0.983126002877644,NA,46.949936375,NA,NA,NA
gene-LOC111125254,0.0349637852816587,0.0386131026629056,85.142185,83.88169,84.5119375,0.0036493173812469
gene-LOC111125255,0.920716462705291,0.126662539996773,0.4822999,0.28860335,0.385451625,0.794053922708517
gene-LOC111125256,0.677886973139653,NA,37.02712,NA,NA,NA
gene-LOC111125257,0.932784584829582,0.825870470684816,7.480760025,4.37836636666667,5.92956319583333,0.106914114144766
gene-LOC111125258,1.17155616620947,0.765840501339415,0.4031198475,0.111825593333333,0.257472720416667,0.405715664870055
gene-LOC111125259,0.473680746416819,1.4134155602488,0.23105145,0.7110375,0.471044475,0.939734813831984
gene-LOC111125260,0.330110366164855,0.499519909228665,0.2354041225,0.177323043333333,0.206363582916667,0.16940954306381
gene-LOC111125261,0.356141768274072,0.374559332347792,0.28688511,0.284981456666667,0.285933283333333,0.0184175640737204
gene-LOC111125262,0.271762288224131,0.145804772907012,55.4336275,62.0027266666667,58.7181770833333,0.125957515317119
gene-LOC111125263,0.296220341101669,0.383453580895316,0.24874405,0.28954905,0.26914655,0.0872332397936472
gene-LOC111125265,0.385036312377599,1.18678288144532,0.808076125,1.37375216666667,1.09091414583333,0.801746569067721
gene-LOC111125266,1.25457377859535,NA,0.3036887675,NA,NA,NA
gene-LOC111125267,0.337993776282031,0.185277990248323,0.243999275,0.274212633333333,0.259105954166667,0.152715786033708
gene-LOC111125268,0.35495777064115,0.177188540685628,0.24812995,0.278655233333333,0.263392591666667,0.177769229955522
gene-LOC111125269,NA,NA,NA,NA,NA,NA
gene-LOC111125270,0.818417270747346,0.852044852751563,1.2188734,1.13103806666667,1.17495573333333,0.033627582004217
gene-LOC111125271,0.127445873058951,0.0783190754311877,71.59385,71.9704866666667,71.7821683333333,0.0491267976277635
gene-LOC111125272,0.152403566702731,0.140968670045739,41.2897625,48.1757183333333,44.7327404166667,0.0114348966569915
gene-LOC111125273,0.0398701556513765,0.0734160158719774,50.3045825,51.077345,50.69096375,0.033545860220601
gene-LOC111125274,0.0556559688632221,0.0891747599673253,69.9871375,70.52652,70.25682875,0.0335187911041032
gene-LOC111125275,0.37936860536066,0.410070159886703,3.1568635,2.8067225,2.981793,0.030701554526043
gene-LOC111125276,0.158215025149514,0.0973405697335883,60.5015,60.71922,60.61036,0.0608744554159254
gene-LOC111125277,0.0281903851516643,0.0660218993028461,62.1175975,65.3507183333333,63.7341579166667,0.0378315141511818
gene-LOC111125278,0.24091185258009,0.400897784537527,0.340266175,0.266594283333333,0.303430229166667,0.159985931957437
gene-LOC111125279,0.661906358263895,1.50185162924751,0.4843256325,5.180250355,2.83228799375,0.839945270983611
gene-LOC111125280,0.0502266233524743,0.0779437595974076,62.651075,58.0540716666667,60.3525733333333,0.0277171362449333
gene-LOC111125282,0.0378386575448108,0.0343755367138451,47.7015125,47.45321,47.57736125,0.00346312083096568
gene-LOC111125283,0.0607399365277093,0.0466958962592079,61.1548575,60.3324366666667,60.7436470833333,0.0140440402685014
gene-LOC111125284,0.0450579804356998,0.0540780712776953,68.69121,67.19802,67.944615,0.00902009084199542
gene-LOC111125285,0.309632114354429,0.340883909094415,0.505568825,0.47698475,0.4912767875,0.0312517947399855
gene-LOC111125286,0.562899519723461,0.850723047111561,0.3980867,0.422596716666667,0.410341708333333,0.2878235273881
gene-LOC111125287,0.955532860323181,0.63737960141424,0.336781125,0.269686033333333,0.303233579166667,0.318153258908942
gene-LOC111125288,0.187928756790163,0.227707417655028,0.4988758,0.465750833333333,0.482313316666667,0.039778660864865
